ID	UniProt ID	Average Intensity	Gene symbol ID
ENSG00000102699	Q9UKK3	14.586798550274635	PARP4
ENSG00000102738	Q92665	65.04620775005247	MRPS31
ENSG00000102753	O00505	434.47147013844534	KPNA3
ENSG00000102804	Q15714,Q15714-2	206.9936287099485	TSC22D1
ENSG00000102871	Q15628	7.9678550491752755	TRADD
ENSG00000102882	P27361	115.8390833947533	MAPK3
ENSG00000102893	Q93100-4	0.8016492367492135	PHKB
ENSG00000102898	P61970	4255.79754943673	NUTF2
ENSG00000102908	O94916	0.7298418562642115	NFAT5
ENSG00000102931	Q9Y2Y0-2	29.927741174524254	ARL2BP
ENSG00000102974	P49711	118.4670269181401	CTCF
ENSG00000102978	P19387	53.808486292086826	POLR2C
ENSG00000103035	P51665	837.5935445859984	PSMD7
ENSG00000103043	Q08AM6	35.888220463130054	VAC14
ENSG00000103051	Q9H9E3	8.584297489309456	COG4
ENSG00000103064	Q92536	124.8724259202302	SLC7A6
ENSG00000103187	Q14019	1687.3678770418962	COTL1
ENSG00000103194	Q14694	80.83511021311962	USP10
ENSG00000103222	P33527	16.816007732019575	ABCC1
ENSG00000103266	Q9UNE7	107.79426130589138	STUB1
ENSG00000103342	P15170-2	534.3547131905627	GSPT1
ENSG00000103415	P30519	273.8224217422564	HMOX2
ENSG00000103423	Q96EY1	49.815071117133144	DNAJA3
ENSG00000103495	P56270	9.727617481720273	MAZ
ENSG00000103512	Q15155	165.9598027718275	NOMO1
ENSG00000103549	O75150	22.71473283016103	RNF40
ENSG00000103642	P83111	30.303701827365778	LACTB
ENSG00000103966	Q9H223	387.0197682973819	EHD4
ENSG00000103978	Q8NBN3	4.351191049880198	TMEM87A
ENSG00000104177	Q9P2K5,Q9P2K5-2	1.2242540918668943	MYEF2
ENSG00000104331	Q9NX62	36.97184155378126	IMPAD1
ENSG00000104365	O14920	12.373726233721133	IKBKB
ENSG00000104442	Q9NVT9	67.81918379348929	ARMC1
ENSG00000104472	Q9NRG0	105.53376600860543	CHRAC1
ENSG00000104522	Q13630	286.0368001647434	TSTA3
ENSG00000104671	O00399	30.79800442665233	DCTN6
ENSG00000104687	P00390-2	273.7214610020568	GSR
ENSG00000104689	O00220	26.437455078531443	TNFRSF10A
ENSG00000104728	O15013-7	20.443817449062777	ARHGEF10
ENSG00000104756	Q7L273	0.726103797006862	KCTD9
ENSG00000104812	P13807	53.35631451579415	GYS1
ENSG00000104853	O96005	91.02525170196856	CLPTM1
ENSG00000104881	Q8WUF5	117.81510221696556	PPP1R13L
ENSG00000104884	P18074	13.279416858031837	ERCC2
ENSG00000104889	O75792	29.99474252686835	RNASEH2A
ENSG00000104907	Q9NXH9	8.327224210771384	TRMT1
ENSG00000104946	Q9HA65	7.053664907857153	TBC1D17
ENSG00000104960	Q86YD1	0.6976819394049033	PTOV1
ENSG00000104969	O43765	718.8000422905759	SGTA
ENSG00000104980	O43615	270.52715392627806	TIMM44
ENSG00000105127	O43823	6.927722308423935	AKAP8
ENSG00000105135	A1L0T0	210.75316234902346	ILVBL
ENSG00000105185	O14737	1718.8750104805822	PDCD5
ENSG00000105193	P62249	4438.2268382173115	RPS16
ENSG00000105202	P22087	1172.375147768949	FBL
ENSG00000105281	Q15758	400.36277348584963	SLC1A5
ENSG00000105287	Q9BZL6	2.7578459236922406	PRKD2
ENSG00000105329	P01137	11.54220153541095	TGFB1
ENSG00000105364	Q9BYD3	128.31168213990185	MRPL4
ENSG00000105372	P39019	6162.812712226858	RPS19
ENSG00000105379	P38117	570.0362349785796	ETFB
ENSG00000105402	P54920	310.4363321346336	NAPA
ENSG00000105447	Q9BQ67	306.14965103010087	GRWD1
ENSG00000105486	P18858	14.328802164812227	LIG1
ENSG00000105552	O15382	177.94981103447122	BCAT2
ENSG00000105568	P30153	2585.9227225731406	PPP2R1A
ENSG00000105618	Q8WWY3	198.97923221232747	PRPF31
ENSG00000105640	Q02543	1404.778144411381	RPL18A
ENSG00000105656	P55199	2.784744486292627	ELL
ENSG00000105669	O14579	1305.676693477701	COPE
ENSG00000105722	P50548	1.2196291861693387	ERF
ENSG00000105723	P49840	68.08457347353482	GSK3A
ENSG00000105755	O95571	187.7935487100944	ETHE1
ENSG00000105810	Q00534	121.0110212688563	CDK6
ENSG00000105819	O75439	112.02434466796478	PMPCB
ENSG00000105879	Q75N03	51.34026810860276	CBLL1
ENSG00000105926	Q9NZW5	6.70114097031481	MPP6
ENSG00000105939	Q7Z2W4	170.22551567396434	ZC3HAV1
ENSG00000105953	Q02218,Q02218-2	284.2619915578431	OGDH
ENSG00000105974	Q03135	3034.498095041723	CAV1
ENSG00000105976	P08581	11.022475854809791	MET
ENSG00000106028	Q04837	1945.1286808841312	SSBP1
ENSG00000106049	P31937	746.8112949842754	HIBADH
ENSG00000106070	Q13322-3	2.269877515522539	GRB10
ENSG00000106077	Q8NFV4	52.99583290426524	ABHD11
ENSG00000106105	P41250	1057.2235859992834	GARS
ENSG00000106144	P42575	3.2343103752383033	CASP2
ENSG00000106153	Q9Y6H1	642.8423599862406	CHCHD2
ENSG00000106244	Q13442	1241.5178752028278	PDAP1
ENSG00000106344	Q9NW13	45.330988581654196	RBM28
ENSG00000106355	Q9Y4Y9	94.22935081643922	LSM5
ENSG00000106366	P05121	33.43520746133147	SERPINE1
ENSG00000106367	P61966	13.359047914884316	AP1S1
ENSG00000106459	Q16656	17.927061449338346	NRF1
ENSG00000106462	Q15910	23.41345942881395	EZH2
ENSG00000106524	Q8IV38	11.78571538018034	ANKMY2
ENSG00000106546	P35869	18.434249308101695	AHR
ENSG00000106554	Q9NX63	557.6242034995297	CHCHD3
ENSG00000106588	P25787	2031.381897562309	PSMA2
ENSG00000106615	Q15382	2901.8162495324273	RHEB
ENSG00000106628	P49005	129.15013977033803	POLD2
ENSG00000106638	Q9Y4P3	202.08581032007567	TBL2
ENSG00000106803	P60468	1486.651601838796	SEC61B
ENSG00000107021	Q9NVG8	59.392286753640455	TBC1D13
ENSG00000107201	O95786	4.0353727944190485	DDX58
ENSG00000107223	O60869	844.5648309666591	EDF1
ENSG00000107341	Q712K3	77.01780404775548	UBE2R2
ENSG00000107438	O00151	1478.2497344869048	PDLIM1
ENSG00000107625	Q9BQ39	174.21155663941846	DDX50
ENSG00000107651	Q9Y6Y8	48.967856392147354	SEC23IP
ENSG00000107758	P16298	69.4531025629592	PPP3CB
ENSG00000107798	P38571-2	24.036883799219613	LIPA
ENSG00000107833	O75607	264.9412859962425	NPM3
ENSG00000107862	Q92538	103.09139167097015	GBF1
ENSG00000107863	Q5T5U3	0.2236078566382686	ARHGAP21
ENSG00000107897	Q5T8D3,Q5T8D3-2	38.41547593987701	ACBD5
ENSG00000107949	Q9P287,Q9P287-4	306.76455289677506	BCCIP
ENSG00000107984	O94907	98.94921192755857	DKK1
ENSG00000108064	Q00059	408.1786194905791	TFAM
ENSG00000108091	Q16204	89.80173650780947	CCDC6
ENSG00000108094	Q13617	74.37042375962744	CUL2
ENSG00000108106	Q16763	64.8091739976132	UBE2S
ENSG00000108107	P46779	1682.4722756218066	RPL28
ENSG00000108179	P30405	713.245510555609	PPIF
ENSG00000108298	P84098	2219.0141543343334	RPL19
ENSG00000108344	O43242	695.2653624577745	PSMD3
ENSG00000108349	O15234	1.4513220798107436	CASC3
ENSG00000108424	Q14974	4024.6286621940662	KPNB1
ENSG00000108433	O14653	12.685490101395079	GOSR2
ENSG00000108439	Q9NVS9	190.9252924505272	PNPO
ENSG00000108468	P83916	646.1713987535684	CBX1
ENSG00000108518	P07737	143025.45620669005	PFN1
ENSG00000108528	Q02978	110.26197527075196	SLC25A11
ENSG00000108559	Q99567	86.04798714972611	NUP88
ENSG00000108578	Q13867	258.8353998358534	BLMH
ENSG00000108582	O75976	80.45349627770703	CPD
ENSG00000108591	P55039	89.02418152929593	DRG2
ENSG00000108599	O43572	1.2883119482823757	AKAP10
ENSG00000108604	Q92925	15.434576381175646	SMARCD2
ENSG00000108639	O43760	68.13103048868534	SYNGR2
ENSG00000108654	P17844	2282.287164037415	DDX5
ENSG00000108671	O00231	1119.0993515001446	PSMD11
ENSG00000108774	P51148	1361.795656671778	RAB5C
ENSG00000108829	Q96AG4	2066.226282655366	LRRC59
ENSG00000108854	Q9HAU4	13.038783615717435	SMURF2
ENSG00000108861	P51452	455.2686652938472	DUSP3
ENSG00000108883	Q15029	733.7557323040887	EFTUD2
ENSG00000108946	P10644	669.0572731345126	PRKAR1A
ENSG00000108953	P62258	18796.94432552887	YWHAE
ENSG00000109062	O14745	188.75759530343902	SLC9A3R1
ENSG00000109113	P0DI83,Q9BZG1	153.1554562288871	RAB34
ENSG00000109133	P57088	508.83888192096805	TMEM33
ENSG00000109320	P19838	37.44628244619395	NFKB1
ENSG00000109332	P61077	1453.818563825086	UBE2D3
ENSG00000109436	Q6ZT07	1.2790300034407323	TBC1D9
ENSG00000109445	Q9Y3S2	42.77157197148756	ZNF330
ENSG00000109475	P49207	1532.8362644270733	RPL34
ENSG00000109519	Q9HAV7	434.65257886960853	GRPEL1
ENSG00000109586	Q86SF2	55.177936371829674	GALNT7
ENSG00000109606	O43143	1060.9316288211612	DHX15
ENSG00000109814	O60701	296.61510327111273	UGDH
ENSG00000109861	P53634	85.35919193231348	CTSC
ENSG00000109919	Q9Y6C9	614.6314884490431	MTCH2
ENSG00000109971	P11142	29998.363617036994	HSPA8
ENSG00000110048	P22059	86.76599872303538	OSBP
ENSG00000110074	Q96CU9-3	20.619968117352915	FOXRED1
ENSG00000110107	Q9UMS4	1409.883567609019	PRPF19
ENSG00000110108	Q9BVC6	684.8560991648621	TMEM109
ENSG00000110218	Q96RD7	1.6386939160945297	PANX1
ENSG00000110367	P26196	661.4494630927679	DDX6
ENSG00000110395	P22681	34.89653254627652	CBL
ENSG00000110619	P49589,P49589-2,P49589-3	287.5034804476379	CARS
ENSG00000110700	P62277	3128.5645787576213	RPS13
ENSG00000110717	O00217	181.99478192798344	NDUFS8
ENSG00000110801	O00233	566.45403911429	PSMD9
ENSG00000110880	Q9ULV4	2394.9367547729535	CORO1C
ENSG00000110906	Q9H3F6	4.163616001259632	KCTD10
ENSG00000110955	P06576	5055.525108379451	ATP5B
ENSG00000111142	P50579	78.5004703470845	METAP2
ENSG00000111229	O15145	1781.6182923038555	ARPC3
ENSG00000111361	Q14232	231.79553388582912	EIF2B1
ENSG00000111364	Q8NHQ9	2.921163144028018	DDX55
ENSG00000111530	Q86VP6	494.18129038135856	CAND1
ENSG00000111540	P61020	607.2280343434359	RAB5B
ENSG00000111581	P57740	37.14013614228162	NUP107
ENSG00000111596	Q9NZN8	32.93635839236775	CNOT2
ENSG00000111605	Q16630-2	443.6269682283497	CPSF6
ENSG00000111652	Q9UBW8	135.1427698811509	COPS7A
ENSG00000111667	P45974-2	249.16501858614401	USP5
ENSG00000111669	P60174-1	39176.49564327512	TPI1
ENSG00000111696	Q86UY8	17.308995987872365	NT5DC3
ENSG00000111725	Q9Y478	44.92339591905802	PRKAB1
ENSG00000111726	Q8NFW8	103.06535293111376	CMAS
ENSG00000111737	Q15286	1363.369198598281	RAB35
ENSG00000111785	Q9NVN3-3	7.81200653071938	RIC8B
ENSG00000111880	O60942	2.0451236292204804	RNGTT
ENSG00000111911	Q9NQE9	13.688679004362184	HINT3
ENSG00000111912	Q8NI08	2.6997368946465796	NCOA7
ENSG00000112062	Q16539,Q16539-2	388.1837785177519	MAPK14
ENSG00000112096	P04179	353.6792856143638	SOD2
ENSG00000112110	Q9H0U6	44.24946321855613	MRPL18
ENSG00000112118	P25205	316.27625546874424	MCM3
ENSG00000112159	Q9NU22	0.9081023824339951	MDN1
ENSG00000112208	O95816	1084.9252564135916	BAG2
ENSG00000112249	Q8N3C0	2.8032002665122357	ASCC3
ENSG00000112305	Q8IYB5-3	68.76374779352979	SMAP1
ENSG00000112306	P25398	11581.78498095539	RPS12
ENSG00000112335	O60493	729.5532707517268	SNX3
ENSG00000112514	O60888-3	5124.224973900229	CUTA
ENSG00000112531	Q96PU8	119.73771418122134	QKI
ENSG00000112578	Q13895	112.5967639695179	BYSL
ENSG00000112697	Q9NV96	70.33624835970679	TMEM30A
ENSG00000112699	O60547	61.053145886404664	GMDS
ENSG00000112763	Q7KYR7-5	11.488973382305218	BTN2A1
ENSG00000112855	P49590	140.61016419894236	HARS2
ENSG00000112893	Q16706	28.128487189055605	MAN2A1
ENSG00000112972	Q01581	21.115651062307894	HMGCS1
ENSG00000112977	P51397	378.79978849753	DAP
ENSG00000112992	Q13423	449.28077202785425	NNT
ENSG00000112996	Q9NP92	61.37567477582063	MRPS30
ENSG00000113048	Q92552	72.32960111041487	MRPS27
ENSG00000113068	O60925	579.8090304083298	PFDN1
ENSG00000113141	Q13123	37.41259716791731	IK
ENSG00000113163	Q9Y5P4-2	24.696636056467693	COL4A3BP
ENSG00000113312	Q99614	200.27336550375298	TTC1
ENSG00000113368	P20700	1159.8402571615243	LMNB1
ENSG00000113384	Q9H4A6	82.14990549715051	GOLPH3
ENSG00000113407	P26639	1880.3898589606906	TARS
ENSG00000113441	Q9UIQ6	28.750920653328052	LNPEP
ENSG00000113552	P46926	184.60527027362394	GNPDA1
ENSG00000113569	O75694	178.87440581449897	NUP155
ENSG00000113575	P67775	1064.454265828917	PPP2CA
ENSG00000113583	Q8NC54	14.21743631152412	C5orf15
ENSG00000113593	Q96BP3	31.989127387691198	PPWD1
ENSG00000113595	P36406-3	6.9651007265888865	TRIM23
ENSG00000113643	P54136	863.6504670926308	RARS
ENSG00000113649	O14776-2	94.74885596820778	TCERG1
ENSG00000113658	Q99717	59.52751748700976	SMAD5
ENSG00000113712	P48729	82.1299140582809	CSNK1A1
ENSG00000113734	Q12981	22.56225365123374	BNIP1
ENSG00000113761	Q9UL40	24.108235794715426	ZNF346
ENSG00000114030	P52294	360.8776039546464	KPNA1
ENSG00000114062	Q05086-3	12.481949028291986	UBE3A
ENSG00000114125	Q9UBF6	37.80104650726776	RNF7
ENSG00000114127	Q8IZH2-2	0.5781626254585188	XRN1
ENSG00000114209	Q9BUL8	105.82280645824423	PDCD10
ENSG00000114302	P13861	310.81862223480033	PRKAR2A
ENSG00000114316	Q13107	4.757642306645958	USP4
ENSG00000114346	Q9H8V3	3.3326699358759706	ECT2
ENSG00000114480	Q04446	703.774798374556	GBE1
ENSG00000114491	P11172	106.85999413694272	UMPS
ENSG00000114503	P52298	29.133316330018253	NCBP2
ENSG00000114573	P38606	222.1639653664586	ATP6V1A
ENSG00000114686	P09001	83.27291673554436	MRPL3
ENSG00000114744	Q86X83	18.52057750352027	COMMD2
ENSG00000114784	O60739	1041.0820522066633	EIF1B
ENSG00000114850	Q9UNL2	276.93098797828594	SSR3
ENSG00000114867	Q04637	889.449655969979	EIF4G1
ENSG00000114942	P24534	11229.076202621636	EEF1B2
ENSG00000115042	Q96GK7	33.44655634031438	FAHD2A
ENSG00000115073	P42025	519.4746610632478	ACTR1B
ENSG00000115091	P61158	2053.649709550006	ACTR3
ENSG00000115107	Q658P3-3	8.674190292320871	STEAP3
ENSG00000115145	O75886	90.01067363390732	STAM2
ENSG00000115207	Q8WUA4	0.8473995959242963	GTF3C2
ENSG00000115216	Q9UHY1	141.79959067990575	NRBP1
ENSG00000115233	O00487	787.7418618017145	PSMD14
ENSG00000115234	Q15036	9.080559277235023	SNX17
ENSG00000115241	O15355	565.4614271896723	PPM1G
ENSG00000115268	P62841	3239.9660300872847	RPS15
ENSG00000115286	O75251	48.71592945560421	NDUFS7
ENSG00000115317	O43464	62.79181069267793	HTRA2
ENSG00000115364	P49406	87.23271896824755	MRPL19
ENSG00000115368	Q8IWA0	11.57155328420985	WDR75
ENSG00000115419	O94925	260.42387427313133	GLS
ENSG00000115484	P50991	2990.23109125911	CCT4
ENSG00000115486	P38435	10.326352735452407	GGCX
ENSG00000115524	O75533	398.41962187624426	SF3B1
ENSG00000115541	P61604	14881.991821663876	HSPE1
ENSG00000115677	Q00341	300.295501011698	HDLBP
ENSG00000115756	P37235	1103.4898131249684	HPCAL1
ENSG00000115760	Q9NR09	4.1441812724413385	BIRC6
ENSG00000115761	Q9BSC4	8.513773745276964	NOL10
ENSG00000115808	O43815	26.14780359559812	STRN
ENSG00000115816	Q03701	16.79925527331622	CEBPZ
ENSG00000115839	Q15042	51.757410746142654	RAB3GAP1
ENSG00000115866	P14868	1509.7133611084046	DARS
ENSG00000116005	Q9UHG3	211.11801761535884	PCYOX1
ENSG00000116030	P63165	278.7445194417527	SUMO1
ENSG00000116161	Q9HB71	1419.9989304637813	CACYBP
ENSG00000116237	O60725	43.919387598223224	ICMT
ENSG00000116266	O00186	14.66664222299713	STXBP3
ENSG00000116285	Q9UJM3	64.62710513436218	ERRFI1
ENSG00000116459	P24539	300.35461849946637	ATP5F1
ENSG00000116478	Q13547	263.6052229299427	HDAC1
ENSG00000116489	P52907	2623.3582203235856	CAPZA1
ENSG00000116521	O14828,O14828-2	411.18165046521733	SCAMP3
ENSG00000116560	P23246	1932.265030521518	SFPQ
ENSG00000116649	P19623	2087.0594624323285	SRM
ENSG00000116688	O95140	8.680971889572945	MFN2
ENSG00000116752	O75934	216.4320335050909	BCAS2
ENSG00000116761	P32929	75.95451078031795	CTH
ENSG00000116815	P19256-2	160.78835408151286	CD58
ENSG00000116830	Q9UNY4	0.2582925384816779	TTF2
ENSG00000116863	Q9NX46	68.81477175213548	ADPRHL2
ENSG00000116874	Q9UGM6	8.777500760121628	WARS2
ENSG00000116898	P82914	29.362860256650578	MRPS15
ENSG00000116903	Q8IYI6	18.086516235674637	EXOC8
ENSG00000116918	Q99598	84.65100163589238	TSNAX
ENSG00000116954	Q9HB90	27.680745707027704	RRAGC
ENSG00000117020	Q9Y243	44.861544918678845	AKT3
ENSG00000117054	P11310	73.48131411381388	ACADM
ENSG00000117118	P21912	266.5830029535798	SDHB
ENSG00000117143	Q16222,Q16222-2,Q16222-3	430.25685883353344	UAP1
ENSG00000117222	Q15291	15.630477524715314	RBBP5
ENSG00000117308	Q14376	197.85602343732808	GALE
ENSG00000117335	P15529-14,P15529-6	159.66606437680164	CD46
ENSG00000117360	O43395	137.81590151002172	PRPF3
ENSG00000117394	P11166	2068.1436906625395	SLC2A1
ENSG00000117399	Q12834	22.522729879670077	CDC20
ENSG00000117500	Q9Y3A6	92.6565501531412	TMED5
ENSG00000117505	Q01658	180.7598150406542	DR1
ENSG00000117519	Q15417	3821.2419019166837	CNN3
ENSG00000117525	P13726	1219.1571051767962	F3
ENSG00000117533	O75379-2	7.640359812660035	VAMP4
ENSG00000117543	Q9H2P9	23.066106303956264	DPH5
ENSG00000117592	P30041	6892.508090800521	PRDX6
ENSG00000117593	Q6PI48	16.094591276057532	DARS2
ENSG00000117713	O14497	35.47332263665665	ARID1A
ENSG00000117724	P49454	4.6815457910640825	CENPF
ENSG00000117748	P15927	1035.3207675460487	RPA2
ENSG00000117751	Q12972	100.98113963668624	PPP1R8
ENSG00000117862	O95881	435.6922032722533	TXNDC12
ENSG00000117877	O15446	134.23346897970097	CD3EAP
ENSG00000117984	P07339	9217.536367865792	CTSD
ENSG00000118007	Q8WVM7	4.345026325752125	STAG1
ENSG00000118193	Q15058	2.3745336124062693	KIF14
ENSG00000118197	Q5T1V6	2.593700080796337	DDX59
ENSG00000118260	P16220	84.7909078556718	CREB1
ENSG00000118363	Q15005	146.9811696938433	SPCS2
ENSG00000118496	Q8TB52	1.6670947701268457	FBXO30
ENSG00000118508	Q13637	99.65428451279237	RAB32
ENSG00000118523	P29279	362.98766871932503	CTGF
ENSG00000118640	Q9BV40	594.8620726793936	VAMP8
ENSG00000118705	P04844,P04844-2	896.2141340476375	RPN2
ENSG00000118873	Q9H2M9	65.2926846151397	RAB3GAP2
ENSG00000118939	P15374	1598.6782316474685	UCHL3
ENSG00000119048	P63146	8.03472460197459	UBE2B
ENSG00000119203	Q9UKF6	51.44446183920604	CPSF3
ENSG00000119318	P54727	1590.7704828764477	RAD23B
ENSG00000119326	Q9UBT7-2	11.520315215319272	CTNNAL1
ENSG00000119333	Q96EX3	6.5421134955987466	WDR34
ENSG00000119408	Q9HC98	94.34806221702698	NEK6
ENSG00000119414	O00743	350.3345618158876	PPP6C
ENSG00000119541	O75351	133.5187353691916	VPS4B
ENSG00000119638	Q8TD19	19.302212697189447	NEK9
ENSG00000119655	P61916	1185.5303491901582	NPC2
ENSG00000119689	P36957	520.0340435613736	DLST
ENSG00000119718	P49770	270.06459214271786	EIF2B2
ENSG00000119801	P62699	14.342861630129953	YPEL5
ENSG00000119812	Q8NCA5-2	151.97761812350953	FAM98A
ENSG00000119912	P14735	77.85791187753617	IDE
ENSG00000119953	O75940	224.72212156979873	SMNDC1
ENSG00000120053	P17174	1094.351663183782	GOT1
ENSG00000120137	Q9H999	0.7372493408612824	PANK3
ENSG00000120158	Q9Y2P8	12.61093953162337	RCL1
ENSG00000120217	Q9NZQ7-3	20.84353805836445	CD274
ENSG00000120253	Q8NFH3	389.46819700169203	NUP43
ENSG00000120254	Q6UB35	125.42037720204613	MTHFD1L
ENSG00000120265	P22061-2	1543.0404939834289	PCMT1
ENSG00000120314	Q9H6Y2	13.862279073386322	WDR55
ENSG00000120333	O60783	67.50016935388705	MRPS14
ENSG00000120438	P17987	2893.954045514719	TCP1
ENSG00000120539	Q96GX5,Q96GX5-2	8.329059209483528	MASTL
ENSG00000120686	P61960	565.6914474831273	UFM1
ENSG00000120688	O75554	10.46584689507592	WBP4
ENSG00000120694	Q92598,Q92598-2	1010.8807242211533	HSPH1
ENSG00000120697	Q9Y673	55.40205210480963	ALG5
ENSG00000120705	P62495	456.7785873460072	ETF1
ENSG00000120727	Q9BPZ3	174.60894122545744	PAIP2
ENSG00000120800	O75691	5.429395759488655	UTP20
ENSG00000120802	P42166,P42167,P42167-2	2384.8147314163143	TMPO
ENSG00000120868	O14727-4	1.3584079912634195	APAF1
ENSG00000120875	Q13115	0.6620929113377626	DUSP4
ENSG00000120889	O14763-2	7.751378167779926	TNFRSF10B
ENSG00000120910	P48454-2	23.857040330381842	PPP3CC
ENSG00000120948	Q13148	671.411511011685	TARDBP
ENSG00000120963	Q9Y5V0	174.69414045231622	ZNF706
ENSG00000120992	O75608	216.2611164235964	LYPLA1
ENSG00000121057	Q92667	14.584409998154378	AKAP1
ENSG00000121058	P38432	4.729432050111305	COIL
ENSG00000121060	Q14258	608.5920031429749	TRIM25
ENSG00000121691	P04040	260.17541494286206	CAT
ENSG00000121766	Q9NP64-2	1.1206335964695566	ZCCHC17
ENSG00000121774	Q07666	1010.0017512084188	KHDRBS1
ENSG00000121940	Q96S66	8.154406385676188	CLCC1
ENSG00000122026	P46778	4617.617629781827	RPL21
ENSG00000122140	Q9Y399	41.16258999385135	MRPS2
ENSG00000122203	Q96A73-2	10.044144101663054	KIAA1191
ENSG00000122218	P53621,P53621-2	553.0881189408137	COPA
ENSG00000122406	P46777	3947.4659506602857	RPL5
ENSG00000122545	Q16181,Q16181-2	729.2846843674183	SEPT7
ENSG00000122565	Q13185	1381.5699091128647	CBX3
ENSG00000122642	O95302	60.10390851672361	FKBP9
ENSG00000122692	Q2TAY7	130.96297851425547	SMU1
ENSG00000122705	P09496-2	1550.8346198589406	CLTA
ENSG00000122729	P21399	368.25502560584414	ACO1
ENSG00000122779	O15164	4.047786581052261	TRIM24
ENSG00000122884	P13674,P13674-2	460.9957867045505	P4HA1
ENSG00000122966	O14578-4	11.475676391219586	CIT
ENSG00000123104	Q14571	6.075134839533872	ITPR2
ENSG00000123124	Q9H0M0	14.919843994990188	WWP1
ENSG00000123143	Q16512	63.47378408830593	PKN1
ENSG00000123240	Q96CV9,Q96CV9-2	51.09968698210096	OPTN
ENSG00000123268	P18846	93.18041430340506	ATF1
ENSG00000123297	P43897	52.42886217392316	TSFM
ENSG00000123349	Q99471	1426.569929502226	PFDN5
ENSG00000123374	P24941	218.76822164939668	CDK2
ENSG00000123562	Q15014	26.536241121118273	MORF4L2
ENSG00000123595	P51151	23.351989145834693	RAB9A
ENSG00000123609	Q13287	15.95288721392999	NMI
ENSG00000123684	Q92604	15.313265317449437	LPGAT1
ENSG00000123737	Q06265	54.95573012155738	EXOSC9
ENSG00000123975	P33552	97.1224696920547	CKS2
ENSG00000123983	O95573	330.8225004913545	ACSL3
ENSG00000124145	P31431	21.526128028933588	SDC4
ENSG00000124155	Q969N2-5	31.330572523764168	PIGT
ENSG00000124160	Q9HCD5	75.65134266372344	NCOA5
ENSG00000124172	P56381	321.87798632624657	ATP5E
ENSG00000124198	Q9Y6D5	12.76946953857672	ARFGEF2
ENSG00000124207	P55060	5899.1492809040865	CSE1L
ENSG00000124209	Q9UL26	105.3299152102171	RAB22A
ENSG00000124222	O14662,O14662-2,O14662-4	4.3981115551551495	STX16
ENSG00000124228	Q96GQ7	79.07749006523677	DDX27
ENSG00000124356	O95630	86.48564231525071	STAMBP
ENSG00000124383	O00566	20.919663402042204	MPHOSPH10
ENSG00000124496	Q96PN7	4.475889204127617	TRERF1
ENSG00000124535	Q96S55	95.64415597886902	WRNIP1
ENSG00000124562	P09234	965.6056639790745	SNRPC
ENSG00000124614	P46783	4040.418641500404	RPS10
ENSG00000124659	Q15814	101.61394943536845	TBCC
ENSG00000124733	Q16626	1051.0372265618662	MEA1
ENSG00000124767	Q04760	7508.842387813183	GLO1
ENSG00000124789	P49790	192.5692866253271	NUP153
ENSG00000124795	P35659	1111.1516398195636	DEK
ENSG00000124802	O43324	291.04187382876484	EEF1E1
ENSG00000125107	A5YKK6,A5YKK6-2	28.789404829459134	CNOT1
ENSG00000125148	P02795	15879.132612936623	MT2A
ENSG00000125166	P00505	1575.325197834614	GOT2
ENSG00000125249	P10114	82.66025747471346	RAP2A
ENSG00000125257	O15439	5.6206921108702526	ABCC4
ENSG00000125266	P52799	7.762065656671419	EFNB2
ENSG00000125304	Q99805	102.16698508330344	TM9SF2
ENSG00000125351	Q9BZI7	14.942414352385873	UPF3B
ENSG00000125354	Q14141-2	503.68083116215894	SEPT6
ENSG00000125398	P48436	7.353028004401891	SOX9
ENSG00000125458	Q8TCD5	40.62598726500112	NT5C
ENSG00000125459	Q9BUK6	22.921732904960148	MSTO1
ENSG00000125503	Q9BZL4	3.1251279974969086	PPP1R12C
ENSG00000125630	Q9H9Y6	9.518737593797148	POLR1B
ENSG00000125651	P35269	91.30892915321557	GTF2F1
ENSG00000125656	Q16740	473.6644750546526	CLPP
ENSG00000125691	P62829	7331.202637542609	RPL23
ENSG00000125733	Q15642	183.8837832626384	TRIP10
ENSG00000125743	P62316	3720.0851786865196	SNRPD2
ENSG00000125753	P50552	479.7050817319045	VASP
ENSG00000125755	Q92797	35.24457476197652	SYMPK
ENSG00000125779	Q9BZ23-3	3.5528836977709686	PANK2
ENSG00000125814	Q9H115	28.993125169549074	NAPB
ENSG00000125835	P14678-2	2893.7950056741993	SNRPB
ENSG00000125844	Q9P2E9,Q9P2E9-2	623.2485756993724	RRBP1
ENSG00000125868	P60981-2	4880.209137072636	DSTN
ENSG00000125870	P08579	186.77413227286294	SNRPB2
ENSG00000125877	Q9BY32,Q9BY32-2	439.2793417440972	ITPA
ENSG00000125901	Q9BYN8	20.37409768570538	MRPS26
ENSG00000125952	P61244-2	44.6888128849475	MAX
ENSG00000125970	Q9UKM9,Q9UKM9-2	1071.8293206175479	RALY
ENSG00000125977	P20042	1232.1638253749193	EIF2S2
ENSG00000126001	Q9BV73-2	2.5470894029149234	CEP250
ENSG00000126062	Q12893	36.376649404382114	TMEM115
ENSG00000126067	P49721	1000.1430227774242	PSMB2
ENSG00000126088	P06132	336.07840021917036	UROD
ENSG00000126216	Q96CW5	15.078960779452025	TUBGCP3
ENSG00000126247	P04632	2153.133557403441	CAPNS1
