ID	Ensembl ID	Average Intensity	UniProt ID	Gene symbol ID
MO000203786	ENSG00000143401	1535.3652492816825	Q9BTT0	
MO000203876	ENSG00000163516	4.114083490061583	Q9H8Y5	
MO000203881	ENSG00000132600	4.788437229697419	Q9NVM4	
MO000203883	ENSG00000132600	4.788437229697419	Q9NVM4	
MO000203886	ENSG00000160746	22.15721201159561	Q9NW15	
MO000203888	ENSG00000160746	22.15721201159561	Q9NW15	
MO000203980	ENSG00000198142	1.5563738143980899	Q53LP3	
MO000204004	ENSG00000109511	116.62372991267479	Q9UJ72	
MO000204016	ENSG00000166747	79.25337190551977	O43747	
MO000204018	ENSG00000129354	26.524010110445147	Q9Y6Q5,Q9Y6Q5-2	
MO000204022	ENSG00000103723	10.29099086752562	Q13367	
MO000204024	ENSG00000070718	59.097528989421164	P53677	
MO000204026	ENSG00000177879	380.85442647089224	Q92572	
MO000204056	ENSG00000101474	1019.7536781677138	Q9HDC9	
MO000204057	ENSG00000101474	1019.7536781677138	Q9HDC9	
MO000204080	ENSG00000155008	46.44358447792839	Q6UXV4	
MO000204087	ENSG00000138085	61.00007741319436	Q6UW56	
MO000204089	ENSG00000138085	61.00007741319436	Q6UW56	
MO000204129	ENSG00000149182	35.351551768507576	Q8N6H7	
MO000204130	ENSG00000149182	35.351551768507576	Q8N6H7	
MO000204131	ENSG00000242247	32.969972548665325	Q9NP61	
MO000204132	ENSG00000242247	32.969972548665325	Q9NP61	
MO000204134	ENSG00000164144	225.7804796854109	P53367,P53367-2	
MO000204135	ENSG00000164144	225.7804796854109	P53367,P53367-2	
MO000204147	ENSG00000134884	15.71981185509073	Q9NWB6	
MO000204148	ENSG00000134884	15.71981185509073	Q9NWB6	
MO000204169	ENSG00000116863	68.81477175213548	Q9NX46	
MO000204187	ENSG00000143862	212.14807148723975	Q96BM9	
MO000204191	ENSG00000170632	10.583818511139725	Q8N2F6-3,Q8N2F6-4	
MO000204216	ENSG00000102401	7.826230461061134	Q9UH62	
MO000204222	ENSG00000187051	6.4053402917655555	Q86WX3	
MO000204224	ENSG00000131966	80.0958352130574	Q9NZ32	
MO000204226	ENSG00000106526	187.23419648227454	Q9C0K3	
MO000204282	ENSG00000088280	0.30655756525713884	Q8TDY4-3	
MO000204283	ENSG00000088280	0.30655756525713884	Q8TDY4-3	
MO000204285	ENSG00000088280	0.30655756525713884	Q8TDY4-3	
MO000204313	ENSG00000148331	2.613122730416492	Q9NWX5	
MO000204320	ENSG00000135974	8.151840985162396	Q9BVC5	
MO000204331	ENSG00000169696	42.43463315727823	Q9BZE9	
MO000204332	ENSG00000169696	42.43463315727823	Q9BZE9	
MO000204341	ENSG00000198363	144.15749256293503	Q12797	
MO000204388	ENSG00000105726	6.126741892972641	Q9HD20-2	
MO000204389	ENSG00000105726	6.126741892972641	Q9HD20-2	
MO000204407	ENSG00000105341	3.737888737574191	Q9NW81	
MO000204435	ENSG00000137343	0.8397924391804789	Q5SQI0-5	
MO000204436	ENSG00000137343	0.8397924391804789	Q5SQI0-5	
MO000204478	ENSG00000184743	762.7454341830025	Q6DD88	
MO000204483	ENSG00000177556	2288.2670167877027	O00244	
MO000204549	ENSG00000105778	1.6327122124673126	Q8NBF6	
MO000204558	ENSG00000265190	44.206522142343005	P13928	
MO000204564	ENSG00000141577	2.0203870490095412	Q9UPN4-2	
MO000204565	ENSG00000141577	2.0203870490095412	Q9UPN4-2	
MO000204566	ENSG00000141577	2.0203870490095412	Q9UPN4-2	
MO000204571	ENSG00000164889	1.1428414520484058	P04920	
MO000204572	ENSG00000164889	1.1428414520484058	P04920	
MO000204625	ENSG00000158470	15.039917340417107	O43286	
MO000204653	ENSG00000258315	288.2476726134205	Q8IXM2,Q8IXM2-2	
MO000204655	ENSG00000075790	5.327265178637475	Q9UHQ4	
MO000204657	ENSG00000176788	670.5151919266655	P80723	
MO000204669	ENSG00000187244	1.637734869105278	P50895	
MO000204670	ENSG00000187244	1.637734869105278	P50895	
MO000204704	ENSG00000074582	1.6334174930042247	Q9Y276	
MO000204732	ENSG00000177951	5.2848577576945575	Q9NYM9	
MO000204761	ENSG00000112379	0.17340834727725193	Q5TH69	
MO000204767	ENSG00000165233	35.1472590198317	Q96LW7-2	
MO000204789	ENSG00000138756	11.031140443552601	Q9NSY1	
MO000204804	ENSG00000038219	2.240555052365904	Q8NFC6	
MO000204806	ENSG00000145919	13.11656705649303	Q96IK1	
MO000204813	ENSG00000163170	39.35892039533846	Q53S33	
MO000204822	ENSG00000137274	8.477574705471957	Q86WA6-2	
MO000204823	ENSG00000137274	8.477574705471957	Q86WA6-2	
MO000204846	ENSG00000143158	68.78054569716147	O95563	
MO000204850	ENSG00000141867	39.601487267062254	O60885	
MO000204851	ENSG00000141867	39.601487267062254	O60885	
MO000204854	ENSG00000028310	1.214217506886761	Q9H8M2-3	
MO000204860	ENSG00000137948	1.6957602308847617	Q58F21-5	
MO000204869	ENSG00000162819	83.46023043380546	Q5VW32	
MO000204881	ENSG00000160058	7.970351375905988	Q9NW68	
MO000204882	ENSG00000160058	7.970351375905988	Q9NW68	
MO000204904	ENSG00000112763	11.488973382305218	Q7KYR7-5	
MO000204919	ENSG00000134717	727.9781891647204	Q96K17	
MO000204968	ENSG00000137656	4.486260734236904	Q9BRD0	
MO000204971	ENSG00000106245	220.36013219438667	P41223	
MO000204981	ENSG00000005059	6.087477372240625	Q9NWR8	
MO000204983	ENSG00000111678	168.59416407803042	Q99622	
MO000205000	ENSG00000095485	15.957361444097806	Q69YN2	
MO000205047	ENSG00000237190	21.83332243954465	Q96HQ2	
MO000205050	ENSG00000172375	6.902612958846875	O14523	
MO000205075	ENSG00000158985	68.79406981146464	Q9NRR3	
MO000205082	ENSG00000102181	41.419891596765716	Q8TCZ2	
MO000205083	ENSG00000102181	41.419891596765716	Q8TCZ2	
MO000205091	ENSG00000168275	101.92615829521867	Q5JTJ3-3	
MO000205111	ENSG00000162642	44.503206408193094	Q8N6N3-2	
MO000205112	ENSG00000162642	44.503206408193094	Q8N6N3-2	
MO000205162	ENSG00000197982	89.55283646035024	Q6ZSJ8	
MO000205164	ENSG00000162384	323.7536711270702	Q9NWV4	
MO000205180	ENSG00000055070	203.46732475298424	Q7Z422-2	
MO000205181	ENSG00000055070	203.46732475298424	Q7Z422-2	
MO000205234	ENSG00000163866	26.729985950631384	Q96EX1	
MO000205271	ENSG00000120159	5.381935660847261	Q9H8G2	
MO000205384	ENSG00000130559	1.1368868039927096	Q5T5Y3	
MO000205445	ENSG00000108349	1.4513220798107436	O15234	
MO000205446	ENSG00000108349	1.4513220798107436	O15234	
MO000205482	ENSG00000158435	9.916904428184067	Q9UKZ1	
MO000205489	ENSG00000162972	6.671705487656537	Q8WWC4	
MO000205566	ENSG00000128510	3.764790696200299	Q9UI42	
MO000205597	ENSG00000108582	80.45349627770703	O75976	
MO000205598	ENSG00000108582	80.45349627770703	O75976	
MO000205622	ENSG00000141570	4.945733513843195	Q9HC52	
MO000205643	ENSG00000183624	2.4445942041737805	Q96FZ2	
MO000205644	ENSG00000183624	2.4445942041737805	Q96FZ2	
MO000205695	ENSG00000136710	3.3961064726840435	Q96NT0	
MO000205705	ENSG00000007080	342.5522696442433	Q96CT7	
MO000205716	ENSG00000004766	2.5108104177585173	Q96JG6	
MO000205722	ENSG00000185298	18.518513780897127	Q6PK04	
MO000205790	ENSG00000205476	15.71632883745775	A6NKD9	
MO000205806	ENSG00000160799	45.03837000491072	Q8WUD4	
MO000205827	ENSG00000147419	18.2118916219046	Q86WR0	
MO000205849	ENSG00000180329	34.08210291620769	Q96MW1	
MO000205855	ENSG00000164051	0.9745858020545451	Q96ER9	
MO000205888	ENSG00000232112	924.6414496701324	Q9Y2S6	
MO000205920	ENSG00000105248	17.602547453869388	Q9BW85	
MO000205928	ENSG00000105321	14.882876387176497	Q9Y3X0	
MO000205959	ENSG00000221978	1.2311490233215174	Q96S94	
MO000205994	ENSG00000056050	25.588373961570305	Q9NWY4	
MO000206029	ENSG00000250317	36.29543556718405	Q8N5G0-2	
MO000206035	ENSG00000008128	70.65842442592688	Q9UQ88,Q9UQ88-8	
MO000206039	ENSG00000151465	42.686359007686185	O75794	
MO000206073	ENSG00000167775	23.244531215396748	Q9NPF0	
MO000206103	ENSG00000123146	701.6983800464923	P48960,P48960-3	
MO000206104	ENSG00000123146	701.6983800464923	P48960,P48960-3	
MO000206111	ENSG00000134371	37.76587627772594	Q6P1J9	
MO000206112	ENSG00000184661	0.6011466246405248	Q69YH5	
MO000206113	ENSG00000184661	0.6011466246405248	Q69YH5	
MO000206121	ENSG00000163814	94.96277716335746	Q9H5V8	
MO000206123	ENSG00000163814	94.96277716335746	Q9H5V8	
MO000206171	ENSG00000091527	1154.2473229791997	Q9UKY7,Q9UKY7-2	
MO000206180	ENSG00000181904	2.915098874467339	Q7Z6I8	
MO000206213	ENSG00000205765	46.88460753192187	A6NDU8	
MO000206275	ENSG00000069998	116.1068363792111	Q9BXW7-2	
MO000206276	ENSG00000069998	116.1068363792111	Q9BXW7-2	
MO000206326	ENSG00000106477	30.765882869364074	Q9BYV8	
MO000206339	ENSG00000130695	0.9993373391004653	Q6P2H3-2	
MO000206340	ENSG00000130695	0.9993373391004653	Q6P2H3-2	
MO000206347	ENSG00000182504	4.4275116166383075	Q8IW35	
MO000206348	ENSG00000182504	4.4275116166383075	Q8IW35	
MO000206367	ENSG00000204439	5.13091728256727	O95873	
MO000206398	ENSG00000185127	561.6926831665281	Q7Z4R8	
MO000206400	ENSG00000137288	56.767433487438055	Q9BRT2	
MO000206407	ENSG00000124596	132.03469103333055	Q9Y530	
MO000206466	ENSG00000136197	3.7223980240602312	Q9BPX7	
MO000206506	ENSG00000188186	16.482202604402772	Q0VGL1	
MO000206537	ENSG00000163320	63.78853221881274	Q9UFW8	
MO000206544	ENSG00000182307	12.645572247951682	Q9H7E9	
MO000206545	ENSG00000182307	12.645572247951682	Q9H7E9	
MO000206571	ENSG00000130193	35.70352351117434	Q8WUY1	
MO000206576	ENSG00000176731	14.000736551753304	Q8N0T1	
MO000206585	ENSG00000213563	14.286324788573065	Q6P1X6	
MO000206597	ENSG00000198824	13.092736834391102	Q96JM3	
MO000206598	ENSG00000198824	13.092736834391102	Q96JM3	
MO000206603	ENSG00000106153	642.8423599862406	Q9Y6H1	
MO000206604	ENSG00000106153	642.8423599862406	Q9Y6H1	
MO000206616	ENSG00000177830	59.46387369717097	Q9BWS9	
MO000206626	ENSG00000110172	282.85882877916885	Q9UHD1	
MO000206627	ENSG00000110172	282.85882877916885	Q9UHD1	
MO000206628	ENSG00000110172	282.85882877916885	Q9UHD1	
MO000206630	ENSG00000153048	860.6814179676562	Q9Y2V2	
MO000206659	ENSG00000160679	286.4627156718047	Q9Y3Y2-4	
MO000206660	ENSG00000160679	286.4627156718047	Q9Y3Y2-4	
MO000206666	ENSG00000106771	22.248056749017476	Q9H330-2	
MO000206675	ENSG00000164967	8.34193510840252	Q8N5L8	
MO000206708	ENSG00000165118	54.288586813062096	Q5T6V5	
MO000206717	ENSG00000136819	19.649385455656848	Q9NZ63	
MO000206737	ENSG00000198917	6.641318995861462	Q5T280	
MO000206761	ENSG00000148362	160.86950249998267	Q9BUH6	
MO000206802	ENSG00000141076	34.22109972019476	Q969X6	
MO000206806	ENSG00000122873	116.79811069780749	Q9NZ45	
MO000206808	ENSG00000145354	127.92392906905826	Q8N5K1	
MO000206810	ENSG00000277972	7.841742589966554	P0C7P0	
MO000206821	ENSG00000151893	7.402738389210147	Q86Y37	
MO000206822	ENSG00000151893	7.402738389210147	Q86Y37	
MO000206826	ENSG00000148426	14.612453705846491	Q86WR7	
MO000206923	ENSG00000087884	51.013116044471076	Q9H7C9	
MO000206943	ENSG00000204922	45.10383155361417	Q6UW78	
MO000206968	ENSG00000136861	0.2983037461488375	Q96SN8-3	
MO000206997	ENSG00000151135	1028.07952497605	Q8WUH6	
MO000207022	ENSG00000157895	33.058047237731174	Q96C57	
MO000207024	ENSG00000151131	5.237755988200431	Q8N5I9	
MO000207113	ENSG00000121940	8.154406385676188	Q96S66	
MO000207114	ENSG00000121940	8.154406385676188	Q96S66	
MO000207139	ENSG00000103249	4.507406956260947	P51798	
MO000207176	ENSG00000169583	650.8007084627386	O95833	
MO000207179	ENSG00000159212	1129.6325222684545	Q96NY7-2	
MO000207206	ENSG00000128973	58.55539434358028	Q9NWW5	
MO000207211	ENSG00000049656	48.49646784212858	Q96KA5-2	
MO000207213	ENSG00000172409	8.094052372408592	Q92989	
MO000207214	ENSG00000172409	8.094052372408592	Q92989	
MO000207215	ENSG00000172409	8.094052372408592	Q92989	
MO000207217	ENSG00000125656	473.6644750546526	Q16740	
MO000207219	ENSG00000104853	91.02525170196856	O96005	
MO000207307	ENSG00000133943	8.407012206684422	Q7Z3D6-2	
MO000207333	ENSG00000010292	160.1311890437986	Q15021	
MO000207334	ENSG00000010292	160.1311890437986	Q15021	
MO000207336	ENSG00000151503	5.195066775205901	P42695	
MO000207338	ENSG00000025770	5.373871515678654	Q6IBW4	
MO000207339	ENSG00000025770	5.373871515678654	Q6IBW4	
MO000207373	ENSG00000125107	28.789404829459134	A5YKK6,A5YKK6-2	
MO000207374	ENSG00000125107	28.789404829459134	A5YKK6,A5YKK6-2	
MO000207380	ENSG00000111596	32.93635839236775	Q9NZN8	
MO000207389	ENSG00000257727	239.658158351159	Q9Y2B0	
MO000207392	ENSG00000137161	110.83648748519676	Q9BT09	
MO000207439	ENSG00000242498	15.934421803538585	Q7Z6K5	
MO000207449	ENSG00000188549	8.953872976250072	Q6ZUT6	
MO000207469	ENSG00000108821	NaN		COL1A1
MO000207533	ENSG00000166685	5.449446212463051	Q8WTW3	
MO000207535	ENSG00000136152	7.231299849195709	Q96JB2	
MO000207537	ENSG00000272617	1.753233168492876	Q96MW5	
MO000207538	ENSG00000272617	1.753233168492876	Q96MW5	
MO000207543	ENSG00000182871	1.3514909242743536	P39060-2	
MO000207544	ENSG00000182871	1.3514909242743536	P39060-2	
MO000207580	ENSG00000148444	40.67403854889573	Q9UBI1	
MO000207582	ENSG00000140365	25.39245629680902	Q9H0A8	
MO000207587	ENSG00000149600	24.877511563700367	Q86VX2	
MO000207588	ENSG00000149600	24.877511563700367	Q86VX2	
MO000207590	ENSG00000169019	31.53286801931251	Q9NX08	
MO000207600	ENSG00000111481	1067.4125892278416	P61923	
MO000207615	ENSG00000262246	69.94234675431417	P57737	
MO000207616	ENSG00000262246	69.94234675431417	P57737	
MO000207617	ENSG00000262246	69.94234675431417	P57737	
MO000207627	ENSG00000166260	9.200993124084729	Q9Y6N1	
MO000207634	ENSG00000163626	3.007108948136823	Q8N8Q8	
MO000207689	ENSG00000103550	0.4629227880418634	Q1ED39	
MO000207690	ENSG00000103550	0.4629227880418634	Q1ED39	
MO000207728	ENSG00000137449	18.170602423723192	Q7Z5Q1-7	
MO000207753	ENSG00000140848	42.269930259014515	Q96FN4	
MO000207766	ENSG00000103381	75.19517694131815	Q9BRF8	
MO000207770	ENSG00000071894	13.292837249775094	Q10570	
MO000207771	ENSG00000165934	34.87989690860987	Q9P2I0	
MO000207839	ENSG00000074356	11.186638948868081	Q53F19	
MO000207840	ENSG00000074356	11.186638948868081	Q53F19	
MO000207841	ENSG00000074356	11.186638948868081	Q53F19	
MO000207889	ENSG00000141428	3.5950946372580956	Q32NC0	
MO000207932	ENSG00000184164	2.6561227996150834	Q6UXH1-4	
MO000207933	ENSG00000184164	2.6561227996150834	Q6UXH1-4	
MO000207973	ENSG00000176390	9.683653886349987	Q8IUI8-2	
MO000207974	ENSG00000176390	9.683653886349987	Q8IUI8-2	
MO000207981	ENSG00000101343	10.398132988866685	Q9BZJ0-2	
MO000207982	ENSG00000101343	10.398132988866685	Q9BZJ0-2	
MO000208032	ENSG00000142444	44.04988656022711	Q9BSF4	
MO000208089	ENSG00000173546	4.1794588432874065	Q6UVK1	
MO000208090	ENSG00000173546	4.1794588432874065	Q6UVK1	
MO000208103	ENSG00000159176	1088.0965801580387	P21291	
MO000208105	ENSG00000175183	21.27898050258085	Q16527	
MO000208129	ENSG00000101220	363.84451510502123	Q9GZN8	
MO000208131	ENSG00000089063	106.73801136751501	Q96A57	
MO000208132	ENSG00000089063	106.73801136751501	Q96A57	
MO000208212	ENSG00000150527	6.473942496576946	O15320-3	
MO000208213	ENSG00000150527	6.473942496576946	O15320-3	
MO000208221	ENSG00000271321	1.4926301991799207	Q86UF2	
MO000208228	ENSG00000134030	0.6097872245799169	O43310-2	
MO000208229	ENSG00000134030	0.6097872245799169	O43310-2	
MO000208251	ENSG00000139514	145.54788759942323	P30825	
MO000208285	ENSG00000142544	2.046172513697867	Q7Z7A3	
MO000208301	ENSG00000157617	2.7404713027856076	Q9Y426-3	
MO000208309	ENSG00000159079	8.222039334833736	P57076	
MO000208310	ENSG00000159079	8.222039334833736	P57076	
MO000208320	ENSG00000112514	5124.224973900229	O60888-3	
MO000208321	ENSG00000112514	5124.224973900229	O60888-3	
MO000208357	ENSG00000150316	40.82852803494852	Q9P013	
MO000208358	ENSG00000150316	40.82852803494852	Q9P013	
MO000208362	ENSG00000153015	16.12005757065512	Q6UX04	
MO000208444	ENSG00000179091	519.2333617884054	P08574	
MO000208445	ENSG00000179091	519.2333617884054	P08574	
MO000208481	ENSG00000128487	8.163890209673522	Q5M775,Q5M775-2	
MO000208487	ENSG00000101441	35.267379831382215	P01036	
MO000208496	ENSG00000173852	10.900812919921666	Q2PZI1	
MO000208571	ENSG00000071626	730.665754848817	Q96EP5	
MO000208624	ENSG00000138231	15.580686800779748	Q9UK59	
MO000208625	ENSG00000138231	15.580686800779748	Q9UK59	
MO000208635	ENSG00000135720	59.55213109917574	O43237	
MO000208662	ENSG00000143164	0.5086142032819866	Q58WW2	
MO000208667	ENSG00000057019	24.512289384580264	Q96PD2	
MO000208669	ENSG00000057019	24.512289384580264	Q96PD2	
MO000208696	ENSG00000137692	47.23421319926544	Q9BTE7	
MO000208697	ENSG00000137692	47.23421319926544	Q9BTE7	
MO000208700	ENSG00000110063	136.23667809167995	Q96C86	
MO000208701	ENSG00000110063	136.23667809167995	Q96C86	
MO000208713	ENSG00000137100	174.24217276906444	O75935	
MO000208715	ENSG00000130311	50.933020264187284	Q9BW61	
MO000208724	ENSG00000197312	21.285719138696372	Q5TDH0	
MO000208726	ENSG00000197312	21.285719138696372	Q5TDH0	
MO000208731	ENSG00000088205	175.42274394648507	Q9NVP1	
MO000208732	ENSG00000088205	175.42274394648507	Q9NVP1	
MO000208743	ENSG00000198231	128.28671607141226	Q86XP3	
MO000208744	ENSG00000198231	128.28671607141226	Q86XP3	
MO000208749	ENSG00000105671	5.729109157515176	Q9Y6V7	
MO000208754	ENSG00000185163	1.9498679589987038	Q8N8A6	
MO000208755	ENSG00000278053	8.485448250727327	Q9Y2R4	
MO000208756	ENSG00000278053	8.485448250727327	Q9Y2R4	
MO000208758	ENSG00000111364	2.921163144028018	Q8NHQ9	
MO000208763	ENSG00000137628	1.4751177199767418	Q8IY21	
MO000208765	ENSG00000181381	0.5413483187227822	Q5H9U9	
MO000208834	ENSG00000139726	441.34438020562095	O43583	
MO000208867	ENSG00000149476	2.4271622359090346	Q3LXA3	
MO000208891	ENSG00000167536	4.032376779958468	Q6UX07	
MO000208893	ENSG00000100612	9.246567109212652	Q9Y394	
MO000208894	ENSG00000100612	9.246567109212652	Q9Y394	
MO000208895	ENSG00000100612	9.246567109212652	Q9Y394	
MO000208900	ENSG00000067248	41.344083664324216	Q7Z478	
MO000208901	ENSG00000067248	41.344083664324216	Q7Z478	
MO000208937	ENSG00000148719	15.328787665339231	Q9NXW2,Q9NXW2-2	
MO000208943	ENSG00000164031	1.1428606208705034	Q8TBM8	
MO000208946	ENSG00000007923	57.09735928627039	Q9NVH1	
MO000208947	ENSG00000007923	57.09735928627039	Q9NVH1	
MO000208959	ENSG00000168724	15.627189716652733	Q5F1R6	
MO000208983	ENSG00000080845	60.24465981505823	Q9Y2H0-3	
MO000209040	ENSG00000135924	NaN		DNAJB2
MO000209044	ENSG00000162616	26.828303844709907	Q9UDY4	
MO000209050	ENSG00000136770	8.701983017334289	Q96KC8	
MO000209056	ENSG00000126698	279.37278579720305	O75937	
MO000209057	ENSG00000126698	279.37278579720305	O75937	
MO000209058	ENSG00000213551	301.7507969263097	Q8WXX5	
MO000209059	ENSG00000213551	301.7507969263097	Q8WXX5	
MO000209077	ENSG00000147459	4.786434857592874	Q9H7D0	
MO000209078	ENSG00000147459	4.786434857592874	Q9H7D0	
MO000209079	ENSG00000130158	2.1862675214382445	Q96HP0	
MO000209080	ENSG00000130158	2.1862675214382445	Q96HP0	
MO000209082	ENSG00000129932	95.7982549941252	Q9BU89	
MO000209101	ENSG00000142197	1.6247722267997737	Q9Y3R5-2	
MO000209102	ENSG00000142197	1.6247722267997737	Q9Y3R5-2	
MO000209120	ENSG00000132768	3.585232835419508	Q9BQC3	
MO000209124	ENSG00000154813	4.352990774634952	Q96FX2	
MO000209127	ENSG00000117543	23.066106303956264	Q9H2P9	
MO000209143	ENSG00000254986	297.65077281469144	Q9NY33	
MO000209156	ENSG00000142002	100.33196756089924	Q86TI2	
MO000209157	ENSG00000142002	100.33196756089924	Q86TI2	
MO000209208	ENSG00000046604	45.1960296001279	Q14126	
MO000209211	ENSG00000125821	90.06339358081688	Q8TEA8	
MO000209212	ENSG00000125821	90.06339358081688	Q8TEA8	
MO000209242	ENSG00000141994	2.5595288444797903	Q96G46	
MO000209310	ENSG00000135636	31.47195367720738	O75923-9	
MO000209334	ENSG00000082397	5.915728231950748	Q9Y2J2-2	
MO000209335	ENSG00000082397	5.915728231950748	Q9Y2J2-2	
MO000209375	ENSG00000093144	56.483674238194276	Q9NTX5-2	
MO000209376	ENSG00000093144	56.483674238194276	Q9NTX5-2	
MO000209393	ENSG00000038358	50.73682366261331	Q6P2E9	
MO000209397	ENSG00000164176	70.82256747038286	O43854-2	
MO000209444	ENSG00000168827	63.507254971652834	Q96RP9,Q96RP9-2	
MO000209445	ENSG00000168827	63.507254971652834	Q96RP9,Q96RP9-2	
MO000209447	ENSG00000165487	7.835753381366418	Q8IYU8	
MO000209474	ENSG00000123297	52.42886217392316	P43897	
MO000209489	ENSG00000144895	303.3422583084895	Q9BY44	
MO000209490	ENSG00000144895	303.3422583084895	Q9BY44	
MO000209495	ENSG00000107105	145.22374453090663	Q12926	
MO000209496	ENSG00000107105	145.22374453090663	Q12926	
MO000209514	ENSG00000134014	24.871571040007804	Q9H9T3	
MO000209515	ENSG00000134014	24.871571040007804	Q9H9T3	
MO000209516	ENSG00000134014	24.871571040007804	Q9H9T3	
MO000209546	ENSG00000127507	119.96009020071824	Q9UHX3-4	
MO000209564	ENSG00000149218	67.84482090662115	O94919	
MO000209580	ENSG00000130382	2.4994024521337272	Q03111	
MO000209582	ENSG00000132199	2.5225513509141964	Q7L5Y1	
MO000209586	ENSG00000145293	420.3518524358837	Q9UHY7	
MO000209589	ENSG00000001561	7.609961473519727	Q9Y6X5	
MO000209647	ENSG00000178567	1.367377540032733	Q7L775	
MO000209664	ENSG00000113719	86.39960813825903	Q969X5	
MO000209665	ENSG00000113719	86.39960813825903	Q969X5	
MO000209668	ENSG00000087502	9.30934569772803	Q96RQ1	
MO000209670	ENSG00000125991	68.07599659652521	Q9Y282	
MO000209672	ENSG00000125991	68.07599659652521	Q9Y282	
MO000209673	ENSG00000100632	2794.7373004799647	P84090	
MO000209680	ENSG00000117419	63.74004706648314	O43414	
MO000209681	ENSG00000117419	63.74004706648314	O43414	
MO000209686	ENSG00000068912	16.11274568609623	Q96DZ1	
MO000209688	ENSG00000107566	363.07441406411306	O75477	
MO000209689	ENSG00000107566	363.07441406411306	O75477	
MO000209691	ENSG00000147475	274.01132133050874	O94905	
MO000209699	ENSG00000086619	34.90597572881492	Q86YB8	
MO000209713	ENSG00000089048	9.959177519254567	Q9H501	
MO000209714	ENSG00000089048	9.959177519254567	Q9H501	
MO000209746	ENSG00000139684	441.6912614335628	P10768	
MO000209748	ENSG00000139641	528.5048123067575	Q9BSJ8,Q9BSJ8-2	
MO000209749	ENSG00000139641	528.5048123067575	Q9BSJ8,Q9BSJ8-2	
MO000209751	ENSG00000117868	199.53460469402154	A0FGR8-2,A0FGR8-6	
MO000209764	ENSG00000140374	537.9153898926459	P13804	
MO000209765	ENSG00000105379	570.0362349785796	P38117	
MO000209766	ENSG00000105379	570.0362349785796	P38117	
MO000209767	ENSG00000105379	570.0362349785796	P38117	
MO000209771	ENSG00000140598	10.95246530071058	Q7Z2Z2	
MO000209772	ENSG00000140598	10.95246530071058	Q7Z2Z2	
MO000209801	ENSG00000138190	1.0819691134455827	Q8TAG9	
MO000209863	ENSG00000189057	2.923203554493827	Q6SJ93	
MO000209869	ENSG00000055147	4.007047414899443	Q9NRY5	
MO000209885	ENSG00000048828	240.71384541528812	Q9NZB2	
MO000209900	ENSG00000141971	158.03909066358142	Q96EY5	
MO000209902	ENSG00000141971	158.03909066358142	Q96EY5	
MO000210025	ENSG00000151553	11.992490802338171	Q5W0V3	
MO000210093	ENSG00000148481	7.567455267730841	Q9H8M7	
MO000210094	ENSG00000148481	7.567455267730841	Q9H8M7	
MO000210113	ENSG00000172775	17.703839772101055	Q9GZU8	
MO000210114	ENSG00000172775	17.703839772101055	Q9GZU8	
MO000210163	ENSG00000160256	19.09505888706956	Q9NSI2-2	
MO000210164	ENSG00000160256	19.09505888706956	Q9NSI2-2	
MO000210183	ENSG00000122378	49.14618819310044	Q9BRX8	
MO000210245	ENSG00000176853	24.71932323271239	Q658Y4	
MO000210289	ENSG00000203667	111.09985844266467	Q5RI15	
MO000210290	ENSG00000203667	111.09985844266467	Q5RI15	
MO000210296	ENSG00000119979	15.950749726983542	Q8TCE6-2	
MO000210297	ENSG00000119979	15.950749726983542	Q8TCE6-2	
MO000210305	ENSG00000197872	11.092957104847905	Q9H0Q0	
MO000210306	ENSG00000153310	246.31098351388624	Q9NUQ9	
MO000210307	ENSG00000153310	246.31098351388624	Q9NUQ9	
MO000210432	ENSG00000084073	180.0615958148802	O75844	
MO000210441	ENSG00000115042	33.44655634031438	Q96GK7	
MO000210443	ENSG00000144199	33.061682975672426	Q6P2I3	
MO000210495	ENSG00000137942	2.840392367571465	Q5T0N5-3	
MO000210568	ENSG00000157107	12.936268181683198	Q0JRZ9	
MO000210569	ENSG00000157107	12.936268181683198	Q0JRZ9	
MO000210633	ENSG00000101311	6.542101199314036	Q9BQL6	
MO000210646	ENSG00000149823	20.976603234309366	Q9UID3	
MO000210647	ENSG00000149823	20.976603234309366	Q9UID3	
MO000210726	ENSG00000132436	23.59255311062927	Q6PIW4-2	
MO000210727	ENSG00000132436	23.59255311062927	Q6PIW4-2	
MO000210728	ENSG00000132436	23.59255311062927	Q6PIW4-2	
MO000210736	ENSG00000145216	116.1593612966206	Q6UN15,Q6UN15-3	
MO000210739	ENSG00000214253	72.67725518087944	Q9Y3D6	
MO000210754	ENSG00000119321	11.396183435665105	Q5T1M5	
MO000210755	ENSG00000119321	11.396183435665105	Q5T1M5	
MO000210762	ENSG00000122642	60.10390851672361	O95302	
MO000210796	ENSG00000109920	4.861473492160281	Q8N3X1	
MO000210797	ENSG00000109920	4.861473492160281	Q8N3X1	
MO000210799	ENSG00000102531	0.9985609467640817	Q9Y2H6-2	
MO000210800	ENSG00000102531	0.9985609467640817	Q9Y2H6-2	
MO000210802	ENSG00000075420	58.49137744117296	Q53EP0	
MO000210863	ENSG00000213066	17.4144212691578	O95684-2	
MO000210864	ENSG00000213066	17.4144212691578	O95684-2	
MO000210951	ENSG00000001036	7.451599363432784	Q9BTY2	
MO000210957	ENSG00000165775	17.38739029493519	Q9BWH2	
