ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval	Gene symbol ID_1
ENSG00000113312	TTC1	-1.0620417118475	920.159069275011	0.167647254836312	-0.517994937666461	0.604461801370361	0.68533775864282	TTC1
ENSG00000113328	CCNG1	-3.63888845146678	2868.56090488579	0.40073396028407	-4.65021188958188	3.31594173999076E-6	1.46055116568933E-5	CCNG1
ENSG00000113368	LMNB1	1.73431347430464	1203.19353245011	0.45071881464887	1.76243959884576	0.0779950531110914	0.124757752613611	LMNB1
ENSG00000113384	GOLPH3	1.10536062183662	2195.37540594667	0.137496021959904	1.05106403016144	0.29322918295633	0.381111566949869	GOLPH3
ENSG00000113407	TARS	2.04317495271671	5228.69231735465	0.286453108349469	3.59853921712207	3.20009600278105E-4	9.50184717961064E-4	TARS
ENSG00000113441	LNPEP	1.67614365127779	475.491237295439	0.169899893719862	4.38579319827732	1.15563877298265E-5	4.6013267934904E-5	LNPEP
ENSG00000113552	GNPDA1	1.54629885268342	979.290456723575	0.199407962358129	3.15343062524982	0.00161363577526339	0.00408283227593265	GNPDA1
ENSG00000113569	NUP155	3.49960129490118	1073.85409890919	0.308032947184434	5.86687425334813	4.44087204223065E-9	3.09458398656287E-8	NUP155
ENSG00000113575	PPP2CA	1.11419865358591	2869.00985957704	0.21764822897095	0.716782665642703	0.473508209164742	0.562843363885933	PPP2CA
ENSG00000113583	C5orf15	-1.96419425074499	2480.64746778923	0.135586382463881	-7.1831521397982	6.81222205836418E-13	7.46805710125018E-12	C5orf15
ENSG00000113593	PPWD1	1.11157664908126	405.577992037745	0.236627758181556	0.644926167627349	0.518975033131893	0.607075983179751	PPWD1
ENSG00000113595	TRIM23	-1.0125115940014	282.597446606277	0.177973211555957	-0.100792854457378	0.919714899271116	0.948029165734577	TRIM23
ENSG00000113643	RARS	-1.20475614318237	2147.64791429808	0.289368472894382	-0.92871609290135	0.35303623848021	0.444035704613966	RARS
ENSG00000113649	TCERG1	1.16925727464824	1567.71464070654	0.28711764721332	0.785714172717341	0.432034958219278	0.523157506795941	TCERG1
ENSG00000113658	SMAD5	-1.5089407570392	1680.50519077661	0.237239309496617	-2.50184577828755	0.0123547730386668	0.0249907041409182	SMAD5
ENSG00000113712	CSNK1A1	-1.40878563515717	3635.63055600953	0.131289626955547	-3.76611705904412	1.65806076501625E-4	5.29747627405632E-4	CSNK1A1
ENSG00000113734	BNIP1	1.48945904516006	138.236582105655	0.210397462549724	2.73191723973978	0.00629669557241275	0.0137569714937506	BNIP1
ENSG00000113742	CPEB4	1.2822530788027	828.353338731995	0.240524959510477	1.49124247266224	0.135897846370489	0.199883082369927	CPEB4
ENSG00000113761	ZNF346	-1.47267403293899	300.004848119633	0.202752419791246	-2.75428591620918	0.00588203577436816	0.0129471854609511	ZNF346
ENSG00000113916	BCL6	-1.59458125847553	932.382778391429	0.457686796639028	-1.47082595104929	0.141338192374606	0.206752707410403	BCL6
ENSG00000114030	KPNA1	1.00100293505886	1293.78639921725	0.14366862278039	0.0100662504060422	0.991968429855099	0.994216226425154	KPNA1
ENSG00000114062	UBE3A	-1.33754069037905	1506.6042791185	0.175417491437751	-2.39190959866553	0.0167609701739143	0.0325805202169149	UBE3A
ENSG00000114098	ARMC8	1.18884019663242	617.081377370387	0.234508071658116	1.06416295153267	0.287254887141787	0.374686880345944	ARMC8
ENSG00000114107	CEP70	-1.22771754444306	234.140676663067	0.319486654542528	-0.926419555227918	0.35422798537787	0.445307973071183	CEP70
ENSG00000114120	SLC25A36	-1.32554711160094	926.837424669177	0.164771121838207	-2.46759226838531	0.013602515990141	0.0271369425251401	SLC25A36
ENSG00000114125	RNF7	-1.1992703004842	486.315706342926	0.113889985343872	-2.30184295816529	0.0213440299879885	0.0403342750843679	RNF7
ENSG00000114127	XRN1	-2.17361121038655	756.934950759311	0.218459903970765	-5.1272288004506	2.94038094353398E-7	1.54984669613321E-6	XRN1
ENSG00000114209	PDCD10	1.21446554277316	635.619936323509	0.190457538858294	1.47183230237849	0.141066168314015	0.206469700440414	PDCD10
ENSG00000114302	PRKAR2A	1.04356676917031	1338.83784295779	0.270104871750078	0.227774157221602	0.819821818185314	0.870030799147875	PRKAR2A
ENSG00000114315	HES1	2.97918080208961	126.272829189488	0.433162636034035	3.63585302670277	2.77062273214074E-4	8.36127109320929E-4	HES1
ENSG00000114316	USP4	-1.1197934891249	730.940872535651	0.100156150346963	-1.62978205815234	0.103147567098196	0.157827951455043	USP4
ENSG00000114346	ECT2	2.80030317176236	1676.93529500846	0.25260239266636	5.88111225608949	4.07518652453794E-9	2.85586667672525E-8	ECT2
ENSG00000114354	TFG	-1.2580251709356	2017.10754999765	0.208538783671377	-1.58800575384682	0.112285038035295	0.169656554350749	TFG
ENSG00000114383	TUSC2	1.11542323295505	220.199555555887	0.135096578723183	1.16650789779984	0.243409157294214	0.326847096877514	TUSC2
ENSG00000114423	CBLB	-2.24795590345171	403.33869073962	0.54006692433863	-2.16383133802805	0.0304772960876438	0.0551071261763265	CBLB
ENSG00000114473	IQCG	-1.51468511623727	88.3488796280911	0.270495316023423	-2.21452229093136	0.0267928710367691	0.0491793079273929	IQCG
ENSG00000114480	GBE1	-1.58524007008594	1900.51889456272	0.171955856537936	-3.86553475548812	1.10846061981597E-4	3.66177298337603E-4	GBE1
ENSG00000114491	UMPS	1.35769723138251	384.169780948715	0.27136873634985	1.62569129414489	0.104015342983399	0.158871252634429	UMPS
ENSG00000114503	NCBP2	-1.00520925777364	1417.80561994874	0.11517548578674	-0.0650821072754205	0.94810862655168	0.968401300446048	NCBP2
ENSG00000114529	C3orf52	3.32132877595864	35.501761650683	0.592929842016249	2.92068372772451	0.00349264191159075	0.00811883176250305	C3orf52
ENSG00000114573	ATP6V1A	-1.71049306987698	999.646017584079	0.172005677269548	-4.50224824715654	6.72383784806643E-6	2.79330923378819E-5	ATP6V1A
ENSG00000114626	ABTB1	-2.30983178560025	174.723332960987	0.657870083496221	-1.83590623884224	0.0663715248378847	0.108369824053244	ABTB1
ENSG00000114686	MRPL3	1.32534435742202	1677.13134532619	0.32050799137423	1.26788494317141	0.204839041836976	0.283180749904425	MRPL3
ENSG00000114735	HEMK1	1.12428656547878	125.017043993708	0.159316612983901	1.0608423237792	0.288761564236608	0.376254917332134	HEMK1
ENSG00000114739	ACVR2B	1.88686343355998	127.375144606762	0.358425841168854	2.55559143024787	0.0106007507470715	0.0218615048372672	ACVR2B
ENSG00000114744	COMMD2	-1.27694480685434	469.88716783812	0.165156039805472	-2.13553297515934	0.0327174996332311	0.0585832910099377	COMMD2
ENSG00000114784	EIF1B	-1.13826979993198	522.519515827022	0.168949735044093	-1.1059061729995	0.268767132658162	0.354312625265855	EIF1B
ENSG00000114796	KLHL24	-1.45071475009135	702.661144625978	0.753030268393795	-0.712805177697239	0.475966321225403	0.565112809796257	KLHL24
ENSG00000114850	SSR3	-1.16331939379521	3333.40294900792	0.561969531389645	-0.38836135493965	0.69774863853756	0.768948749365048	SSR3
ENSG00000114857	NKTR	-1.15352331101298	827.748160432609	0.317754222959134	-0.648448216189994	0.516695093460034	0.605021364811928	NKTR
ENSG00000114859	CLCN2	2.03007380549495	59.9815544489851	0.371400972507636	2.75048331775007	0.0059507421491327	0.0130797757076204	CLCN2
ENSG00000114861	FOXP1	1.04131772949441	1078.50214852785	0.177890888596463	0.328349220255495	0.742647632768662	0.80672699715026	FOXP1
ENSG00000114867	EIF4G1	1.63888165236616	12598.2719528706	0.267423194635186	2.66510793370036	0.00769636165666065	0.0164769620980839	EIF4G1
ENSG00000114942	EEF1B2	1.10118414352456	3879.65368416518	0.138317085906833	1.00534030362445	0.314733014280882	0.404170709015726	EEF1B2
ENSG00000114956	DGUOK	-1.01128319765545	485.063165941423	0.121100568744076	-0.133666285173119	0.89366646640231	0.927398634547192	DGUOK
ENSG00000114999	TTL	1.57374784861966	1413.62164424627	0.306448737782036	2.13479229986379	0.0327779795476006	0.058674577993423	TTL
ENSG00000115042	FAHD2A	1.31132653368322	123.333478015016	0.204949807474916	1.90791580091843	0.0564020997019025	0.094207402534685	FAHD2A
ENSG00000115073	ACTR1B	1.16619858259912	599.476007251734	0.174504761188007	1.27110270750937	0.203692112260369	0.281879037519809	ACTR1B
ENSG00000115084	SLC35F5	-1.32751670574408	987.645286700981	0.109899513167766	-3.71912490359928	1.9991418309899E-4	6.2657020096094E-4	SLC35F5
ENSG00000115091	ACTR3	-1.12705639323718	4642.54897273807	0.467880506922801	-0.368811483384476	0.712268244667112	0.782349495294976	ACTR3
ENSG00000115107	STEAP3	-1.90610519757025	2165.58430152787	0.32359088539365	-2.8759392971406	0.0040282717239986	0.00921995130603977	STEAP3
ENSG00000115145	STAM2	-1.39479380063233	676.044927801792	0.198022063196136	-2.42423419502602	0.0153407088889812	0.0301614351246599	STAM2
ENSG00000115163	CENPA	4.66531667515348	151.268896052436	0.304808363154923	7.28974424952917	3.10543958739547E-13	3.53619411080839E-12	CENPA
ENSG00000115170	ACVR1	-1.88416895935782	509.942984476759	0.245008471925015	-3.73019077492987	1.9133484030095E-4	6.03200293931674E-4	ACVR1
ENSG00000115207	GTF3C2	-1.3349163529394	803.195668844692	0.118745285468851	-3.50960749750435	4.48768614653676E-4	0.00128972696767764	GTF3C2
ENSG00000115216	NRBP1	-1.19725482169586	1593.42744036042	0.111589317592806	-2.3275547457768	0.0199357588054503	0.0379926423016101	NRBP1
ENSG00000115233	PSMD14	1.70160149051566	1150.45335850432	0.302165586402244	2.53798988584282	0.01114912065018	0.0228588426208055	PSMD14
ENSG00000115234	SNX17	-1.09905610418073	1028.03823794583	0.123464579098334	-1.10367714600539	0.269733212836669	0.355207188722771	SNX17
ENSG00000115241	PPM1G	1.74921095252082	2209.79119758673	0.30381004632434	2.65529167524275	0.0079239860473135	0.0168911055235608	PPM1G
ENSG00000115268	RPS15	1.24657593706395	3801.30327348416	0.0783299152765617	4.05937844232648	4.92035139910098E-5	1.7423600325564E-4	RPS15
ENSG00000115286	NDUFS7	1.52375887121787	297.429249259336	0.13743626094042	4.42121035585549	9.81495650584177E-6	3.96546068115353E-5	NDUFS7
ENSG00000115289	PCGF1	1.75008805346418	157.085231389309	0.219610029637094	3.67664223984682	2.36324107274499E-4	7.26856944330702E-4	PCGF1
ENSG00000115317	HTRA2	1.38026477406514	323.589180839293	0.161193227205388	2.88439565097682	0.0039216570223836	0.00901098614683828	HTRA2
ENSG00000115325	DOK1	3.39525707063698	137.884130583468	0.305800036207562	5.76690844644464	8.07388836605767E-9	5.36689280448927E-8	DOK1
ENSG00000115364	MRPL19	1.28455209200466	998.828359737999	0.158045832438565	2.28582678184453	0.0222643942247936	0.0418431077954555	MRPL19
ENSG00000115368	WDR75	1.87818532584811	983.314190040235	0.256417261379289	3.54632687330151	3.90641328304571E-4	0.00113883284832538	WDR75
ENSG00000115392	FANCL	-1.38186664240128	132.632996602625	0.404071894618715	-1.15479052314755	0.248176218861295	0.331841686583474	FANCL
ENSG00000115414	FN1	-72.850807939301	524914.569562351	0.383173702861622	-16.1463926700114	1.20400032826163E-58	1.34012829330382E-56	FN1
ENSG00000115419	GLS	-1.40877654470609	1398.07463129482	0.217000136233774	-2.27853679286312	0.0226946149641317	0.042587131777484	GLS
ENSG00000115446	UNC50	-1.25712355658774	332.24111456888	0.123856505239392	-2.66539453538957	0.00768980474305064	0.0164657777470348	UNC50
ENSG00000115484	CCT4	2.04382234184148	4167.56403601437	0.232679364895456	4.43214978130092	9.32981675875184E-6	3.78803437576007E-5	CCT4
ENSG00000115486	GGCX	1.74101069990756	910.427271021268	0.210219981484015	3.80518095324628	1.41700558749723E-4	4.58181209985037E-4	GGCX
ENSG00000115520	COQ10B	1.40193910719311	274.112308981855	0.230502753849284	2.11461112520752	0.0344631046780006	0.061282802154901	COQ10B
ENSG00000115524	SF3B1	-1.11779928382488	4753.24099817536	0.162195100557334	-0.990542594846729	0.321908980363184	0.411333690390645	SF3B1
ENSG00000115541	HSPE1	2.82820817866087	1359.04310673516	0.476526505904226	3.14754436390079	0.00164648118942198	0.00415572524929696	HSPE1
ENSG00000115677	HDLBP	-1.75486565990042	13021.003537344	0.17396526371553	-4.66392298613231	3.10237526052103E-6	1.37450297455298E-5	HDLBP
ENSG00000115750	TAF1B	2.38999618540016	418.036682270635	0.161130063389048	7.80120288621359	6.13198340971652E-15	8.2438144751956E-14	TAF1B
ENSG00000115756	HPCAL1	1.691759539125	2682.5957975671	0.127788079890437	5.9358003029324	2.92415551754042E-9	2.08711388903592E-8	HPCAL1
ENSG00000115758	ODC1	3.35993231288036	1675.44877601717	0.548005634465377	3.19053684796496	0.00142008730766267	0.00364234558566998	ODC1
ENSG00000115760	BIRC6	-1.64245395935564	1003.19862070973	0.0847369251168054	-8.44794555678376	2.96473568035029E-17	4.87740470449105E-16	BIRC6
ENSG00000115761	NOL10	1.66394741950594	697.821116678414	0.205926962547012	3.56733201015479	3.60634430385585E-4	0.00105906649437452	NOL10
ENSG00000115762	PLEKHB2	1.78522298489804	1431.4934554238	0.371875695798746	2.24834345478723	0.0245542978129245	0.0455576437120713	PLEKHB2
ENSG00000115808	STRN	-1.118472570589	979.818392412021	0.11102913358794	-1.45484226500836	0.145712934375745	0.212072482531785	STRN
ENSG00000115816	CEBPZ	1.7039392655018	1215.64280176076	0.205050681795931	3.74967743061202	1.77062181179847E-4	5.61067773397542E-4	CEBPZ
ENSG00000115839	RAB3GAP1	-1.52866160605323	1284.61537959561	0.187542669418385	-3.26469213689853	0.00109583112325648	0.00288739465298227	RAB3GAP1
ENSG00000115866	DARS	1.75677576258505	1841.36520236267	0.155369200126615	5.23224715542519	1.67461631581092E-7	9.22831604899369E-7	DARS
ENSG00000115902	SLC1A4	-1.51428247685621	120.859417903566	0.882903581101787	-0.678029137104517	0.497753219126261	0.585912826058018	SLC1A4
ENSG00000115904	SOS1	-1.65285279262027	1128.33285329241	0.157385936643198	-4.60624535858557	4.10004587552071E-6	1.77615942468648E-5	SOS1
ENSG00000115966	ATF2	1.09988646384133	928.789712135249	0.250843242595306	0.547571492548877	0.583986168256946	0.666526476564856	ATF2
ENSG00000116001	TIA1	-3.87848418611429	550.931693206656	0.328924963850332	-5.94510339505189	2.76282407833437E-9	1.97767621598036E-8	TIA1
ENSG00000116005	PCYOX1	-1.76206718469238	2308.32595915793	0.243175295599352	-3.36082220381882	7.77108321427549E-4	0.00212321391225948	PCYOX1
ENSG00000116030	SUMO1	1.02064482982721	1533.45585406359	0.0960337560558803	0.306984928993067	0.758854843646977	0.820230380120209	SUMO1
ENSG00000116044	NFE2L2	-1.315738407169	1924.96228109599	0.456852825487367	-0.866521254480559	0.38620437578917	0.477968051975878	NFE2L2
ENSG00000116161	CACYBP	1.4255130504517	1520.95525610247	0.359661327044113	1.42211911214174	0.154991675372013	0.223366633526329	CACYBP
ENSG00000116191	RALGPS2	-1.18919991233317	1101.35080096759	0.217388064848161	-1.14997694182764	0.250153368428176	0.334015440065937	RALGPS2
ENSG00000116212	LRRC42	1.33867511886894	643.637995175143	0.221261691682071	1.90184696847589	0.0571911638755948	0.0953057498897996	LRRC42
ENSG00000116237	ICMT	1.23974240681313	2112.41448239834	0.30673374764595	1.01078016854893	0.312121656841055	0.401508048617818	ICMT
ENSG00000116266	STXBP3	-2.45234261373591	614.131546696975	0.0830229997286138	-15.5879762772906	8.78734583284464E-55	8.61648077498377E-53	STXBP3
ENSG00000116273	PHF13	-1.45050652487968	366.805777563661	0.161543389391012	-3.32144068113307	8.95540163335606E-4	0.00240582707501879	PHF13
ENSG00000116285	ERRFI1	3.789034484361	8619.89010198676	0.321348198017196	5.98052294012698	2.22422398172002E-9	1.61743892255155E-8	ERRFI1
ENSG00000116459	ATP5F1	1.47298217211368	2166.31088919489	0.142226821819931	3.92851335645775	8.54726044049719E-5	2.89081310545696E-4	ATP5F1
ENSG00000116478	HDAC1	1.20391644330342	1291.37644495307	0.123255892818256	2.17219039632227	0.0298413047674806	0.0540758756823442	HDAC1
ENSG00000116489	CAPZA1	1.22462113789282	4651.8234567066	0.197440941178606	1.48062245190193	0.138707209050989	0.203603132686821	CAPZA1
ENSG00000116521	SCAMP3	-1.00338280334515	967.377923551151	0.125674181194503	-0.0387678478949187	0.969075479217344	0.978660090381747	SCAMP3
ENSG00000116539	ASH1L	-2.26550210148323	1724.74149305363	0.159778849030604	-7.38414900505432	1.53431542741276E-13	1.79342167508842E-12	ASH1L
ENSG00000116560	SFPQ	-1.02338816303628	4702.4520826004	0.190706295706265	-0.174894339904095	0.861162657831031	0.901895790243485	SFPQ
ENSG00000116604	MEF2D	-1.48495435297907	1089.51024384731	0.346066621921665	-1.64829124680376	0.0992929200786264	0.152886842917676	MEF2D
ENSG00000116649	SRM	2.09965208517651	1719.29435662685	0.499286365774039	2.14335973258279	0.0320842238470641	0.0576079909359799	SRM
ENSG00000116667	C1orf21	-11.549206443389	727.469888760576	0.453837085465795	-7.77750856875548	7.39667613344761E-15	9.85824526739431E-14	C1orf21
ENSG00000116678	LEPR	-3.29048532613557	602.526294263058	0.327311561165679	-5.24973936785908	1.52314560073779E-7	8.44255894890774E-7	LEPR
ENSG00000116679	IVNS1ABP	-1.67473447068301	1196.38491572007	0.310002923170281	-2.39975922372476	0.0164058591087477	0.0319656819568802	IVNS1ABP
ENSG00000116688	MFN2	2.01958669015385	1491.53556347787	0.268377421053714	3.77848505526759	1.57785319531698E-4	5.06084533440843E-4	MFN2
ENSG00000116698	SMG7	-1.3274827061457	1658.18279897122	0.172379459062494	-2.37089191824378	0.0177452193772513	0.0343048326405789	SMG7
ENSG00000116704	SLC35D1	1.24830372083882	548.059028204244	0.136105547573188	2.35088870506875	0.0187286347288513	0.035958396592845	SLC35D1
ENSG00000116717	GADD45A	-1.83060140471729	902.508281626195	0.373267672538328	-2.3369762692681	0.0194404180344784	0.0371502021705002	GADD45A
ENSG00000116750	UCHL5	1.62257247966026	1084.60066552766	0.226010182300211	3.08960825200201	0.00200420654770736	0.00495338505639616	UCHL5
ENSG00000116752	BCAS2	1.71396801437995	677.367101184474	0.203466706582113	3.82047854199038	1.33192993491078E-4	4.33394636445159E-4	BCAS2
ENSG00000116761	CTH	39.2410281670159	169.000160766806	0.803184310959549	6.591626436452	4.35034104771146E-11	3.83369926137482E-10	CTH
ENSG00000116793	PHTF1	1.1833242555835	362.275415989564	0.184120430872314	1.3189489906256	0.187186166237274	0.262566426414796	PHTF1
ENSG00000116809	ZBTB17	-1.22668482966133	227.013329468718	0.136031941005034	-2.16687805015826	0.0302441540441622	0.0547336345709132	ZBTB17
ENSG00000116815	CD58	-1.63939285265035	452.850018785065	0.140556453903136	-5.07384466115648	3.89857351009649E-7	2.01198311266676E-6	CD58
ENSG00000116830	TTF2	2.19464273771731	284.224257525848	0.352482584321848	3.21714080456624	0.00129475038975649	0.00334867931032896	TTF2
ENSG00000116863	ADPRHL2	1.39698277234817	269.989440152556	0.296204112788891	1.62831712543886	0.103457660050912	0.158164145204931	ADPRHL2
ENSG00000116874	WARS2	1.31047545280493	430.665267139745	0.266840137132305	1.46188775887676	0.143771969964421	0.209667456198113	WARS2
ENSG00000116898	MRPS15	1.72178207191341	889.920045592925	0.149081435046108	5.25821709692869	1.45458740551332E-7	8.07341751802202E-7	MRPS15
ENSG00000116903	EXOC8	-2.3765986003776	533.07021600651	0.0989980619252326	-12.615380878772	1.73715752661117E-36	8.79613985298404E-35	EXOC8
ENSG00000116918	TSNAX	-1.77613675509911	948.390942566449	0.119175420151843	-6.95397311283577	3.55139323583703E-12	3.59651339580053E-11	TSNAX
ENSG00000116922	C1orf109	1.16732825846141	229.541387082528	0.129903123165056	1.71828286816484	0.085745032665757	0.135263007990989	C1orf109
ENSG00000116954	RRAGC	1.40456411058901	765.102762575937	0.336368082157665	1.45710161879369	0.145088331622144	0.211322769867201	RRAGC
ENSG00000116984	MTR	-1.94990175513379	1157.43894188639	0.152416851336794	-6.32083282037118	2.60157362102186E-10	2.10356296385636E-9	MTR
ENSG00000117000	RLF	1.47014928871408	605.468903443483	0.147871906865269	3.75975853097379	1.70077437817704E-4	5.41713520040664E-4	RLF
ENSG00000117020	AKT3	-1.77506225844136	1615.16332632654	0.158975854920294	-5.20751800284802	1.91383274940317E-7	1.04073079308434E-6	AKT3
ENSG00000117036	ETV3	-2.16843608015122	179.263489494015	0.169072349979398	-6.60459807337513	3.98597266478218E-11	3.52770001958337E-10	ETV3
ENSG00000117054	ACADM	-1.15705200922077	676.470535857134	0.142280427316612	-1.47914733376301	0.139100941835373	0.204108329735871	ACADM
ENSG00000117118	SDHB	1.81794291112269	977.293726381713	0.146842071614758	5.87234220953046	4.2968061661254E-9	3.00096326639228E-8	SDHB
ENSG00000117143	UAP1	-1.47369039999522	2185.29884426717	0.420231686326431	-1.33125008446227	0.183106736496996	0.257716107868302	UAP1
ENSG00000117151	CTBS	1.77282356972535	540.245358451296	0.353572005836763	2.33629629509885	0.019475804484769	0.0371964081634442	CTBS
ENSG00000117222	RBBP5	-1.44826932776605	663.820512768851	0.119930863307888	-4.45531620281339	8.37696360897435E-6	3.42366474988019E-5	RBBP5
ENSG00000117226	GBP3	2.01863110996184	515.343245713305	0.126076089409524	8.03782301274244	9.14485865433509E-16	1.33236708342347E-14	GBP3
ENSG00000117308	GALE	2.76599477620749	396.874738371327	0.323584702124185	4.53605631606106	5.73158813447949E-6	2.41932939533632E-5	GALE
ENSG00000117318	ID3	-1.69922637221357	278.710959477058	0.573010902242431	-1.33484033069742	0.181928610437137	0.256355837357531	ID3
ENSG00000117335	CD46	-2.07339663455456	3324.47827781379	0.13335634247036	-7.88860961985462	3.05571749470372E-15	4.20416365780228E-14	CD46
ENSG00000117360	PRPF3	1.08241274445983	968.152713747897	0.280908401211359	0.406718811192501	0.684214522745097	0.757751024427723	PRPF3
ENSG00000117394	SLC2A1	2.50522143390141	4562.90252224734	0.331390158537913	3.99812152903768	6.38471694566742E-5	2.20961282531431E-4	SLC2A1
ENSG00000117399	CDC20	5.90040400134196	1278.02720833175	0.467860720795849	5.47345315716201	4.41349585919507E-8	2.64959870458479E-7	CDC20
ENSG00000117408	IPO13	1.04442710623371	399.515910490333	0.100958735188698	0.621162752249665	0.534492544195886	0.620760987360422	IPO13
ENSG00000117410	ATP6V0B	1.88361016023271	558.371242864261	0.136698721178275	6.68258197168531	2.34768560344216E-11	2.15655432197234E-10	ATP6V0B
ENSG00000117411	B4GALT2	-1.02419306999895	661.829126314214	0.403393835976611	-0.0854938758214168	0.931868764033784	0.956805333635619	B4GALT2
ENSG00000117461	PIK3R3	-1.94554646184374	168.47609700546	0.358624106616312	-2.67738675731057	0.00741989301572434	0.0159537930818116	PIK3R3
ENSG00000117479	SLC19A2	1.33919633612269	362.956259767443	0.277048043582795	1.52091846785868	0.128280298868646	0.190305361013263	SLC19A2
ENSG00000117481	NSUN4	-1.28142324740913	278.633571977656	0.143932726776979	-2.48551581730942	0.0129363838206192	0.0259969131593608	NSUN4
ENSG00000117500	TMED5	1.19344619033447	1771.64141404774	0.221734615532931	1.15062557808702	0.249886305516455	0.333730980937823	TMED5
ENSG00000117505	DR1	1.06388408706516	1403.06325789648	0.198960238334056	0.449039339604579	0.653403278162999	0.729381776445957	DR1
ENSG00000117519	CNN3	1.68222361891109	4133.04168382806	0.31771772368668	2.36174893826889	0.0181889555281008	0.0350092764526695	CNN3
ENSG00000117525	F3	1.3580433268382	2596.59697580609	0.478030412924996	0.923643132182196	0.355672149269819	0.446687092276307	F3
ENSG00000117528	ABCD3	1.74229706319166	1212.86437207177	0.206488299426198	3.87910902417525	1.04839761778252E-4	3.48384953407829E-4	ABCD3
ENSG00000117533	VAMP4	-1.8438527833306	382.949558589706	0.337299097608544	-2.6170347894262	0.00886973007807692	0.0186655621043502	VAMP4
ENSG00000117543	DPH5	1.38610059879289	428.928463826957	0.199416763403048	2.36204800175815	0.0181742887878463	0.0349864970355002	DPH5
ENSG00000117569	PTBP2	-1.42182355203576	165.748810935077	0.314321976002252	-1.61535774371381	0.106233245526926	0.161838686619627	PTBP2
ENSG00000117592	PRDX6	-1.06980572770102	3827.55751614071	0.0672460214639019	-1.44765193293256	0.147714419196457	0.214631500549479	PRDX6
ENSG00000117593	DARS2	1.59508073163481	711.707456647913	0.256565301761338	2.62556721493198	0.00865047277605794	0.0182383261345044	DARS2
ENSG00000117614	SYF2	-1.63493964541758	593.576316535336	0.277735868135885	-2.55363984380606	0.0106603460570024	0.0219587488386569	SYF2
ENSG00000117650	NEK2	3.15647245801965	472.100737144387	0.357204496079138	4.64247561562218	3.4425927795627E-6	1.5114866308279E-5	NEK2
ENSG00000117713	ARID1A	1.23671884724571	1295.84328247994	0.103662932243283	2.95686753267315	0.00310781602507703	0.00731052464569255	ARID1A
ENSG00000117724	CENPF	2.13027872949408	2480.42718790958	0.302969090083894	3.6011667306024	3.16792325677091E-4	9.41536969867805E-4	CENPF
ENSG00000117748	RPA2	2.0214011495596	617.622323275888	0.272964261736826	3.71973843127232	1.99429205096977E-4	6.25367469282527E-4	RPA2
ENSG00000117751	PPP1R8	1.25000940145638	693.355356809083	0.267591738676362	1.20309747672564	0.228938601732311	0.310691610764796	PPP1R8
ENSG00000117862	TXNDC12	1.00195702612061	1137.18938413205	0.109601261243462	0.0257354041410901	0.979468384780673	0.985209793532949	TXNDC12
ENSG00000117877	CD3EAP	1.64337571508634	629.652599526081	0.565703432110912	1.26685169647412	0.205208323143621	0.283596066268393	CD3EAP
ENSG00000117984	CTSD	-1.09062082597228	16435.3173753526	0.457557049840712	-0.273516952452334	0.78445586281745	0.840658529370249	CTSD
ENSG00000118007	STAG1	-1.66658919611863	914.65083940333	0.142685995955577	-5.1644769190366	2.41112224903377E-7	1.28902706130732E-6	STAG1
ENSG00000118193	KIF14	2.62621683899358	679.660045824863	0.348315287150508	3.99921017428519	6.35542230499999E-5	2.20090877861952E-4	KIF14
ENSG00000118197	DDX59	-1.44199172638003	322.246146308645	0.187127986958873	-2.82193431099759	0.00477349537101338	0.0107327634775014	DDX59
ENSG00000118217	ATF6	1.12227440795445	1993.528806021	0.214593478666994	0.775538354191559	0.438021610991546	0.528853415792099	ATF6
ENSG00000118260	CREB1	1.20093473150917	827.496809923838	0.118740710230699	2.22466031205853	0.0261040504828384	0.0480434297207609	CREB1
ENSG00000118263	KLF7	-3.37844255755774	739.992240065322	0.325749559364142	-5.39174428702958	6.97770170591945E-8	4.06265337307421E-7	KLF7
ENSG00000118363	SPCS2	1.39688500657326	1090.2726845751	0.215329031247401	2.23942521021223	0.0251282625610485	0.0464829591168969	SPCS2
ENSG00000118412	CASP8AP2	-1.22675429483644	490.994669362705	0.335113207751544	-0.879840947579815	0.378945478723814	0.470398009608432	CASP8AP2
ENSG00000118496	FBXO30	-1.20749751437711	562.891098430376	0.127982564667662	-2.12544747790895	0.0335492922064179	0.0598817545810883	FBXO30
ENSG00000118503	TNFAIP3	4.32950342314597	316.366614346403	0.253428094508431	8.34241194587391	7.27903667444174E-17	1.15446082301319E-15	TNFAIP3
ENSG00000118508	RAB32	1.83640812806669	274.779753160917	0.323505321988242	2.71057897055195	0.00671658522685802	0.0145763939009013	RAB32
ENSG00000118518	RNF146	-1.47468129262926	286.343949180962	0.178670739654883	-3.13651353728225	0.0017096954373819	0.00429771864269652	RNF146
ENSG00000118523	CTGF	-4.56841039040869	6049.74349547048	0.49860167066274	-4.39567772425471	1.10427669698518E-5	4.41103737188875E-5	CTGF
