ID	Title	Number of hits	Group size	Expected hits	P-value	Adjusted P-value	Hits	Hit names
1370511	R-HSA-1170546: Prolactin receptor signaling	2	4	0.25072644250726445	0.021538478509227715	0.07848267511581605	["ENSG00000096968","ENSG00000179295"]	["JAK2","PTPN11"]
453169	R-HSA-75892: Platelet Adhesion to exposed collagen	2	4	0.25072644250726445	0.021538478509227715	0.07848267511581605	["ENSG00000010810","ENSG00000254087"]	["FYN","LYN"]
6805626	R-HSA-6804758: Regulation of TP53 Activity through Acetylation	2	4	0.25072644250726445	0.021538478509227715	0.07848267511581605	["ENSG00000100393","ENSG00000127445"]	["EP300","PIN1"]
453263	R-HSA-202403: TCR signaling	4	18	1.12826899128269	0.022752503265174067	0.08178602525049057	["ENSG00000015285","ENSG00000076641","ENSG00000103653","ENSG00000124181"]	["CSK","PAG1","PLCG1","WAS"]
1236395	R-HSA-1236394: Signaling by ERBB4	3	11	0.6894977168949772	0.027441936275025183	0.09607379556116441	["ENSG00000145675","ENSG00000160307","ENSG00000160691"]	["PIK3R1","S100B","SHC1"]
528081	R-HSA-187037: NGF signalling via TRKA from the plasma membrane	4	19	1.190950601909506	0.027449655874618405	0.09607379556116441	["ENSG00000099942","ENSG00000124181","ENSG00000168610","ENSG00000197122"]	["CRKL","PLCG1","SRC","STAT3"]
9006948	R-HSA-9006936: Signaling by TGF-beta family members	6	39	2.444582814445828	0.032054997844082826	0.11073544709774068	["ENSG00000103266","ENSG00000116478","ENSG00000141646","ENSG00000166949","ENSG00000175387","ENSG00000185591"]	["HDAC1","SMAD2","SMAD3","SMAD4","SP1","STUB1"]
2730604	R-HSA-2586552: Signaling by Leptin	2	5	0.31340805313408054	0.03443114395091248	0.11474840983513315	["ENSG00000168610","ENSG00000179295"]	["PTPN11","STAT3"]
1280223	R-HSA-1280218: Adaptive Immune System	10	84	5.265255292652553	0.034532520640816584	0.11474840983513315	["ENSG00000010671","ENSG00000015285","ENSG00000076641","ENSG00000103653","ENSG00000111679","ENSG00000124181","ENSG00000141968","ENSG00000165025","ENSG00000177885","ENSG00000179295"]	["BTK","CSK","GRB2","PAG1","PLCG1","PTPN11","PTPN6","SYK","VAV1","WAS"]
1604756	R-HSA-1592389: Activation of Matrix Metalloproteinases	3	12	0.7521793275217933	0.03494218494979619	0.11474840983513315	["ENSG00000087245","ENSG00000100985","ENSG00000149968"]	["MMP2","MMP3","MMP9"]
8878162	R-HSA-8878159: Transcriptional regulation by RUNX3	3	12	0.7521793275217933	0.03494218494979619	0.11474840983513315	["ENSG00000100393","ENSG00000118785","ENSG00000197122"]	["EP300","SPP1","SRC"]
507701	R-HSA-388841: Costimulation by the CD28 family	3	13	0.8148609381486094	0.04338677031639801	0.1407424500507545	["ENSG00000141968","ENSG00000177885","ENSG00000179295"]	["GRB2","PTPN11","VAV1"]
5665637	R-HSA-5663220: RHO GTPases Activate Formins	2	6	0.37608966376089664	0.049548115961726265	0.1550564570096375	["ENSG00000150093","ENSG00000197122"]	["ITGB1","SRC"]
615505	R-HSA-525793: Myogenesis	2	6	0.37608966376089664	0.049548115961726265	0.1550564570096375	["ENSG00000097007","ENSG00000140299"]	["ABL1","BNIP2"]
8932628	R-HSA-8876725: Protein methylation	2	6	0.37608966376089664	0.049548115961726265	0.1550564570096375	["ENSG00000109971","ENSG00000156508"]	["EEF1A1","HSPA8"]
