ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
MO000033272	0.003	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	SGK-1(h)	8.35	23	65630	23	0.53932804	2.1933317	NaN	serum/glucocorticoid regulated kinase 1	ENSG00000118515	SGK1	6446	11.20649445	14.330598	509	105.099102	4728	14.119986	648	110.83005	3798	1375.605831	9.4E-5	-6.090065692	0.618561047	2.51E-5	-4.213743823	8.600148467	9.097946	313	11.508512	370	11.55796	396	13.03885	535	9.4602411	11.2144081	9.44916588	11.23515239	9.0611256	9.20362517	9.03146428	9.12254116	NM_001143676,NM_001143677,NM_001143678,NM_001291995,NM_005627		2.55024223	1.021999382	-2.55024223
MO000033485	0.038	["E2A(h)","E47(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024773","MO000025736","MO000027350","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JNK1beta1(h)	8.85	214	55588	22	0.4085591	1.5363749	24.878764667950193	mitogen-activated protein kinase 8	ENSG00000107643	MAPK8	5599	8.70993269	4.872414	330	3.475234	380	6.646133	580	4.355168	370	461.269615	0.372727283	1.203796346	0.250564544	0.285541379	1.067953741	8.976687019	6.211877	396	6.967811	425	4.773946	414	9.296207	919	8.71634634	8.55622329	8.97760584	8.72826151	8.83517727	8.91899786	8.64383427	9.177832	NM_001278547,NM_001278548,NM_001323302,NM_001323320,NM_001323321,NM_001323322,NM_001323323,NM_001323324,NM_001323325,NM_001323326,NM_001323327,NM_001323328,NM_001323329,NM_001323330,NM_001323331,NM_139046,NM_139049,NR_136583,NR_136584,NR_136585	P45983-3	1.53294663	0.174014101	1.53294663
MO000034271	0.034	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000025736","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Cul-2(h)	8.559999	163	16977	18	0.2810791	1.8772577	74.37042375962744	cullin 2	ENSG00000108094	CUL2	8453	9.714209694	12.413336	607	13.606767	1036	13.612241	830	14.098989	873	1055.411347	0.002795313	1.512640938	0.182317543	0.001057038	3.274888201	10.31157072	19.288164	883	30.378313	1307	21.190536	1275	25.648615	1847	9.72807092	9.88708035	9.77446669	9.94409698	10.00468357	10.37414165	10.08318839	10.25628083	NM_001198777,NM_001198778,NM_001198779,NM_001324375,NM_001324376,NM_003591	Q13617	6.003426459	0.099503347	6.003426459
MO000035206	0.023	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Rad23A(h)	8.135	168	56764	22	0.41439924	1.697434	573.7783738390737	RAD23 homolog A,nucleotide excision repair protein	ENSG00000179262	RAD23A	5886	10.67036191	60.842004	1218	67.521445	2200	55.34067	1451	64.246762	1636	2188.890029	4.39E-6	1.685921864	0.153394277	9.0E-7	4.912423645	11.42422539	116.770575	2270	138.683276	2545	109.199364	2801	129.30939	3830	10.74780347	10.95429751	10.68430373	10.90689018	11.23983556	11.36702487	11.1820247	11.30558892	NM_001270362,NM_001270363,NM_005053,NR_072976	P54725	5.888638848	0.128019989	5.888638848
MO000036570	0.005	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MLTK(h)	8.925	226	43592	23	0.36098325	1.5656877	9.310650597944544		ENSG00000091436			NaN	NaN	0	NaN	0	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		Q9NYL2,Q9NYL2-2	NaN	NaN	NaN
MO000036590	0.018	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	PP2Calpha2(h)	8.5	117	83111	25	0.579197	1.6142654	81.54126664409199	Mg2+/Mn2+ dependent 1A,protein phosphatase	ENSG00000100614	PPM1A	5494	10.09794282	10.343102	824	8.795884	1127	12.665273	1310	11.26917	1086	1011.483153	0.370561341	-1.181952076	0.224870994	0.283500706	-1.072488435	9.856478626	11.442445	806	9.701857	606	15.221047	1466	10.560482	1016	9.95990855	9.93772884	10.14065688	10.11211496	9.90769628	9.69638278	10.18673142	9.72791626	NM_021003,NM_177951,NM_177952	P35813	2.331295576	0.103575109	-2.331295576
MO000036634	0.024	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MSK1(h)	8.275	72	80838	23	0.54101956	1.78966	8.96463368535694	ribosomal protein S6 kinase A5	ENSG00000100784	RPS6KA5	9252	4.798782694	0.361786	28	0.204545	25	0.412411	41	0.163013	16	76.05853082	2.58E-12	4.485599438	0.295278222	2.25E-13	7.333086679	6.957484455	1.272995	92	1.269831	88	1.866508	165	1.679828	188	5.53974127	5.26930965	5.61666148	5.17583249	6.39561298	6.38122616	6.66840521	6.63123771	NM_001322227,NM_001322228,NM_001322229,NM_001322230,NM_001322231,NM_001322232,NM_001322233,NM_001322234,NM_001322235,NM_001322236,NM_001322237,NM_001322238,NM_004755,NM_182398	O75582	10.22173905	0.211187328	10.22173905
MO000044865	0.039	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	setd7(h)	8.47	172	59127	25	0.4463277	1.6516834	64.51513179331832	SET domain containing lysine methyltransferase 7	ENSG00000145391	SETD7	80854	11.60490231	32.76595	2606	26.577127	3432	34.119452	3503	28.046835	2803	2936.384212	0.111812489	-1.129015164	0.096199856	0.068788889	-1.819803796	11.42941452	28.719055	2254	32.367749	2343	28.16667	2896	34.35515	4121	11.57907736	11.52402422	11.61448669	11.55577319	11.42165621	11.47775957	11.40059978	11.55264266	NM_001306199,NM_001306200,NM_030648,NR_131339	Q8WTS6	4.59975589	0.038151544	-4.59975589
MO000045001	0.013	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	ING1b(h)	8.135	121	62087	25	0.44622797	1.8723565	NaN	inhibitor of growth family member 1	ENSG00000153487	ING1	3621	7.819434322	5.347966	170	5.426423	281	5.61761	233	5.333829	217	191.6630191	0.007803019	-1.433866351	0.177197324	0.003345414	-2.934076799	7.298682662	3.579344	111	5.211694	152	3.771894	154	5.249733	247	7.62865159	7.76695138	7.67928932	7.75025144	7.25990798	7.52716254	7.29792284	7.5338465	NM_001267728,NM_005537,NM_198217,NM_198218,NM_198219		8.110002737	0.064211034	-8.110002737
MO000057036	0.015	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	Raf-1-isoform1(h)	8.425	172	59347	23	0.40737283	1.7069397	11.984172105543447	Raf-1 proto-oncogene,serine/threonine kinase	ENSG00000132155	RAF1	5894	10.29965378	28.441586	1039	23.509195	1390	30.505764	1439	24.438406	1132	1370.006222	0.055776156	1.174271726	0.10739045	0.030915024	2.158164765	10.53101399	32.88987	1164	39.540855	1316	33.387932	1555	40.61676	2185	10.34421931	10.30397295	10.40395143	10.33236897	10.40674276	10.53627766	10.4184752	10.56229604	NM_002880	P04049	5.497393925	0.042085434	5.497393925
MO000057454	0.021	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MSK1-isoform1(h)	8.275	111	54725	23	0.3993946	2.0861125	8.96463368535694	ribosomal protein S6 kinase A5	ENSG00000100784	RPS6KA5	9252	4.798782694	0.361786	28	0.204545	25	0.412411	41	0.163013	16	76.05853082	2.58E-12	4.485599438	0.295278222	2.25E-13	7.333086679	6.957484455	1.272995	92	1.269831	88	1.866508	165	1.679828	188	5.53974127	5.26930965	5.61666148	5.17583249	6.39561298	6.38122616	6.66840521	6.63123771	NM_001322227,NM_001322228,NM_001322229,NM_001322230,NM_001322231,NM_001322232,NM_001322233,NM_001322234,NM_001322235,NM_001322236,NM_001322237,NM_001322238,NM_004755,NM_182398	O75582	10.22173905	0.211187328	10.22173905
MO000057456	0.004	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	GSK3beta-isoform1(h)	8.985001	58	54302	22	0.4824391	2.3835902	33.167216033505284	glycogen synthase kinase 3 beta	ENSG00000082701	GSK3B	2932	10.86355976	19.790171	1565	15.843063	2025	20.308029	2072	17.089692	1712	1434.242713	1.07609E-4	-1.853596375	0.213021519	2.92E-5	-4.179517322	9.973402558	13.963064	1069	8.895763	644	13.956685	1406	8.899316	1036	10.7007353	10.62804171	10.72389264	10.6917195	10.33503625	9.95142719	10.33347286	9.9496478	NM_001146156,NM_002093	P49841	21.70723581	0.041007395	-21.70723581
MO000058234	0.032	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000025736","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Murr1(h)	8.925	225	10236	18	0.22644639	1.648663	18.658441252784154	copper metabolism domain containing 1	ENSG00000173163	COMMD1	150684	7.644105957	19.18903	159	17.588268	235	18.055494	192	19.692099	206	200.6960318	0.97117965	1.006836438	0.164639225	0.952392767	0.059702266	7.653614938	19.206781	154	25.918581	195	18.705189	197	24.320461	296	7.61115582	7.65311493	7.55754602	7.74223326	7.55360878	7.76989357	7.52980813	7.72034498	NM_001321781,NM_001321782,NM_152516	Q8N668	0.121916072	0.077996123	0.121916072
MO000058389	0.023	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MEK1-isoform1(h)	7.675	137	79625	25	0.52385825	1.5934757	620.141968580609	mitogen-activated protein kinase kinase 1	ENSG00000169032	MAP2K1	5604	9.881605022	20.646111	596	30.311995	1415	18.817789	701	29.374674	1075	1079.386898	0.235771996	1.288218806	0.263269334	0.16518352	1.387847391	10.24727811	31.535009	881	46.385975	1219	32.529991	1197	42.039108	1786	9.72738152	10.16536521	9.65439592	10.13450589	10.01552314	10.32301701	10.04158301	10.23845824	NM_002755	Q02750	1.369573046	0.266997871	1.369573046
MO000058481	0.023	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	AKT-1-isoform1(h)	8.92	98	86003	25	0.61572325	1.6540978	65.69992907502574	AKT serine/threonine kinase 1	ENSG00000142208	AKT1	207	10.9813999	43.685287	1456	51.856934	2746	42.076939	1811	48.931812	2068	2078.009496	0.697701145	1.055452027	0.156065841	0.617850929	0.498898446	11.05951588	54.438267	1757	63.188614	1919	52.410294	2227	61.429638	3015	10.87854288	11.12959373	10.84834298	11.09126581	11.00299793	11.10279088	10.97003065	11.08088504	NM_001014431,NM_001014432,NM_005163	P31749	0.542537363	0.143982674	0.542537363
MO000059157	0.001	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	p38gamma-isoform1(h)	8.460001	29	57016	24	0.51954496	2.547785	NaN	mitogen-activated protein kinase 12	ENSG00000188130	MAPK12	6300	6.912624445	3.773601	81	4.336436	150	4.879901	134	4.365504	118	133.4967907	0.143880517	1.215689803	0.167369054	0.09226753	1.683555885	7.194911497	5.861395	121	6.081329	118	5.721028	155	7.204374	226	6.81708101	7.02988549	7.0072411	7.02950254	7.09800697	7.10019623	7.07532941	7.24357171	NM_001303252,NM_002969		2.737749366	0.103109165	2.737749366
MO000059863	0.026	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	p38alpha-CSBP1(h)	8.460001	109	78262	24	0.5001039	1.7242136	388.1837785177519	mitogen-activated protein kinase 14	ENSG00000112062	MAPK14	1432	10.00172871	16.916278	808	11.537889	894	22.027355	1368	15.973361	979	1491.542769	9.74E-6	1.909542137	0.196865152	2.13E-6	4.740436516	10.93506026	34.378935	1596	41.777157	1835	40.657284	2435	31.274307	2204	10.16160359	9.97673021	10.38359303	10.23554168	10.70327976	10.85405259	10.83525762	10.59174235	NM_001315,NM_139012,NM_139013,NM_139014	Q16539,Q16539-2	5.517584973	0.169155809	5.517584973
MO000059867	0.029	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	p38alpha-CSBP2(h)	8.460001	115	78262	24	0.5000997	1.7087818	388.1837785177519	mitogen-activated protein kinase 14	ENSG00000112062	MAPK14	1432	10.00172871	16.916278	808	11.537889	894	22.027355	1368	15.973361	979	1491.542769	9.74E-6	1.909542137	0.196865152	2.13E-6	4.740436516	10.93506026	34.378935	1596	41.777157	1835	40.657284	2435	31.274307	2204	10.16160359	9.97673021	10.38359303	10.23554168	10.70327976	10.85405259	10.83525762	10.59174235	NM_001315,NM_139012,NM_139013,NM_139014	Q16539,Q16539-2	5.517584973	0.169155809	5.517584973
MO000060068	0.011	["E2A(h)","E47(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024773","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	IKK-beta-isoform1(h)	8.19	93	47328	23	0.45480552	2.0265827	12.373726233721133	inhibitor of nuclear factor kappa B kinase subunit beta	ENSG00000104365	IKBKB	3551	9.262074848	12.760417	590	7.973032	604	13.345663	803	7.394731	429	491.1657624	0.002364334	-1.667887974	0.221814652	8.77224E-4	-3.327203071	8.524894404	8.6766	379	6.749625	280	7.848673	450	5.915718	406	9.23675073	8.96562293	9.28267431	8.87894548	8.82618037	8.60941396	8.74154135	8.53120658	NM_001190720,NM_001242778,NM_001556,NR_033818,NR_033819,NR_040009	O14920	3.706517666	0.198887611	-3.706517666
MO000060084	0.029	["E2A(h)","E47(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024773","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	IKK-alpha(h)	8.115	143	53709	23	0.4246793	1.7655668	5.218629932884591	conserved helix-loop-helix ubiquitous kinase	ENSG00000213341	CHUK	1147	8.631363367	6.915797	279	8.438297	551	6.095707	318	8.498774	435	546.6034781	0.002890793	1.756902959	0.249077193	0.001097787	3.264186885	9.444302116	12.018818	470	18.103085	666	12.533449	645	19.908138	1180	8.67286388	8.94631436	8.57770421	8.94887346	9.06457347	9.39466611	9.09936618	9.48121122	NM_001278,NM_001320928	O15111	4.276362932	0.190100504	4.276362932
