GSK3B	HRAS	inactivates
SETD7	RELA	inactivates
SETD7	RELA	inactivates
SETD7	RELA	inactivates
SETD7	RELA	inactivates
SETD7	RELA	inactivates
MAPK9	STAT3	inactivates
MAPK9	STAT3	inactivates
MAPK9	STAT3	inactivates
MAPK9	STAT3	inactivates
MAPK9	STAT3	inactivates
MAPK9	STAT3	inactivates
MAPK9	STAT3	inactivates
AURKA	PLK1	inactivates
CDH1	PLK1	activates
PRKACA	JAK3	inactivates
PRKACA	JAK3	inactivates
CREBBP	RELA	inactivates
CREBBP	RELA	inactivates
CREBBP	RELA	inactivates
CREBBP	RELA	inactivates
TP53	DUSP4	activates
RPS6KA1	CHEK1	inactivates
RPS6KA1	CHEK1	inactivates
RPS6KA1	CHEK1	inactivates
AKT1	CHEK1	inactivates
AKT1	CHEK1	inactivates
PPP4C	TRIM28	activates
RPS6KA2	CHEK1	inactivates
RPS6KA2	CHEK1	inactivates
PAK1	CTNNB1	inactivates
PAK1	CTNNB1	inactivates
TRAF7	IKBKG	inactivates
TRAF7	RELA	inactivates
TRAF7	RELA	inactivates
TRAF7	RELA	inactivates
TRAF7	RELA	inactivates
SIRT1	RELA	activates
MTOR:RPTOR	SIRT1	inactivates
PRMT5	RELA	inactivates
PRMT5	RELA	inactivates
PRMT5	RELA	inactivates
PRMT5	RELA	inactivates
PRMT5	RELA	inactivates
CDK6	RELA	inactivates
CDK6	RELA	inactivates
CDK6	RELA	inactivates
CDK6	RELA	inactivates
CDK6	RELA	inactivates
HIF1A	SNAI1	activates
HIF1A	SNAI1	activates
CYLD	AKT2	activates
CYLD	AKT1	activates
CYLD	AKT1	activates
PTPN13	GSK3B	inactivates
MAPK1	SNAI1	inactivates
PASK	GSK3B	inactivates
PASK	GSK3B	activates
TP53	NOTCH1	activates
MAPK8	YAP1	inactivates
MAPK8	YAP1	inactivates
MAPK9	YAP1	inactivates
AKT2	TCF3	inactivates
AKT1	TCF3	inactivates
AKT1	TCF3	inactivates
MAPKAPK2	PIAS1	inactivates
USP22	SIRT1	activates
USP22	SIRT1	activates
USP22	SIRT1	activates
USP22	SIRT1	activates
USP22	SIRT1	activates
USP22	SIRT1	activates
HDAC3	HIPK2	activates
HDAC3	HIPK2	activates
HDAC3	HIPK2	activates
PKM	STAT3	inactivates
PKM	STAT3	inactivates
PKM	STAT3	inactivates
PKM	STAT3	inactivates
OGT	RELA	inactivates
OGT	RELA	inactivates
OGT	RELA	inactivates
OGT	RELA	inactivates
CDK6	PKN1	inactivates
RELA	PKM	activates
GSK3B	OGT	inactivates
GSK3B	OGT	inactivates
UBE2I	UBE2I	activates
SIRT1	UBE2I	activates
SIRT1	UBE2I	activates
RELA	RELA	activates
RELA	RELA	activates
RELA	RELA	activates
MTOR	MAPKAP1:MLST8:MTOR:RICTOR	activates
MAPK1	JUN	inactivates
MAPK1	JUN	inactivates
RPS6KA3	PTK6	activates
CDC37	AKT1	activates
STAT3	STAT3	inactivates
SIRT1	STAT3	inactivates
SIRT1	STAT3	activates
SIRT1	STAT3	activates
SIRT1	STAT3	activates
PIAS1	RELA	inactivates
PIAS1	RELA	inactivates
PIAS1	RELA	inactivates
PIAS1	RELA	inactivates
PIAS1	RELA	inactivates
PIAS1	RELA	inactivates
PIAS1	RELA	inactivates
PIAS1	RELA	inactivates
PIAS1	RELA	inactivates
PIAS3	RELA	inactivates
PIAS3	RELA	inactivates
PIAS3	RELA	inactivates
PIAS3	RELA	inactivates
MAPK3	FOS	inactivates
MAPK3	FOS	inactivates
MAPK1	FOS	inactivates
MAPK1	FOS	inactivates
ERBB2	FOXM1	activates
YWHAZ	FOXM1	activates
UBE2I	FOXM1	inactivates
UBE2I	FOXM1	inactivates
UBE2I	FOXM1	inactivates
FOXM1	FOXM1	activates
SUMO1	FOXM1	activates
MAPK13	CYBA:CYBB:NCF1:NCF2:NCF4:RAC1:SYTL1	inactivates
HDAC1	EP300	activates
PRKACA	LRRK2	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
GSK3B	STAT3	inactivates
HIPK2	PPM1D	inactivates
CUL2	RELA	inactivates
CUL2	RELA	inactivates
CUL2	RELA	inactivates
CUL2	RELA	inactivates
CUL2	RELA	inactivates
COMMD1	RELA	inactivates
COMMD1	RELA	inactivates
COMMD1	RELA	inactivates
COMMD1	RELA	inactivates
COMMD1	RELA	inactivates
SUMO1	FOXM1	activates
FOXM1	FOXM1	activates
PIAS1	AKT1	inactivates
PIAS1	AKT1	inactivates
PIAS1	AKT1	inactivates
PPP2CA	RELA	activates
PPP2CA	RELA	activates
PPP2CA	RELA	activates
GSK3B	JUN	inactivates
GSK3B	JUN	inactivates
GSK3B	JUN	inactivates
AURKA	AURKA	inactivates
PLK1	SIRT1	inactivates
MAPK3	STK10	inactivates
CDC25A	MAPK1	activates
CDC25A	CDK1	activates
CDC25C	CDK1	activates
DUSP22	MAPK8	activates
DUSP22	MAPK8	activates
EPM2A	GSK3B	activates
DUSP16	MAPK9	activates
PPM1A	IKBKB	activates
PPM1A	IKBKB	activates
PPM1A	PRKCD	activates
PPM1D	RPS6KA3	activates
PPP4C	HDAC3	activates
RELA	RELA	inactivates
PPP4C	RELA	inactivates
PTPN1	STAT3	activates
PTPN1	STAT3	activates
PTPN1	STAT3	activates
PTPN1	STAT3	activates
PTPN13	IRS1	activates

