ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene symbol ID
ENSG00000112996	61.37567477582063	Q9NP92	mitochondrial ribosomal protein S30	MRPS30	10884	8.701183147	19.381865	362	14.720169	445	19.943602	481	15.174529	359	555.8245797	1.35E-5	1.671299829	0.158761843	3.05E-6	4.667183008	9.441771321	28.750536	520	40.002987	680	28.318714	674	37.788887	1038	8.90352588	8.80013667	8.92669873	8.81913772	9.17081047	9.4258046	9.15684698	9.37948885	NM_016640	11.92327298	0.062112825	11.92327298	MRPS30
ENSG00000113048	72.32960111041487	Q92552	mitochondrial ribosomal protein S27	MRPS27	23107	10.30499882	39.619793	1229	23.62875	1186	39.724949	1615	24.131424	949	1436.817079	0.298724559	1.271231045	0.281231693	0.218282907	1.231106842	10.65155987	49.724354	1494	58.04451	1664	51.233894	2027	27.295504	1241	10.50016176	10.18715146	10.51587156	10.20053965	10.63605239	10.75705568	10.66202508	10.10385218	NM_001286748,NM_001286751,NM_015084	1.908560797	0.1815824	1.908560797	MRPS27
ENSG00000113068	579.8090304083298	O60925	prefoldin subunit 1	PFDN1	5201	10.45585991	75.139496	1110	70.72216	1690	73.556076	1403	73.3983	1375	1328.587915	0.364693939	-1.12123916	0.15228508	0.278315273	-1.084111706	10.29077609	66.678604	954	89.8433	1209	62.789963	1183	87.569771	1905	10.38088249	10.45074798	10.36319869	10.4794996	10.22021389	10.44425726	10.17025946	10.4248908	NM_002622	2.975543087	0.055480232	-2.975543087	PFDN1
ENSG00000113070	NaN		heparin binding EGF like growth factor	HBEGF	1839	8.142310389	4.307337	114	12.494931	532	3.296703	112	11.732606	392	389.763196	0.200733666	1.758625811	0.547051866	0.136541136	1.488795849	8.957063068	9.601522	245	23.974262	575	10.019294	336	25.030394	970	7.71654079	8.66090387	7.53677406	8.602725	8.25756992	9.02862751	8.2899322	9.0724015	NM_001945	1.391712462	0.585431762	1.391712462	HBEGF
ENSG00000113083	NaN		lysyl oxidase	LOX	4015	11.1907459	24.682931	1334	44.707914	4023	20.118815	1438	38.471077	2671	2036.826182	0.466696717	-1.3464376	0.483835191	0.375094974	-0.886970146	10.76168424	41.390381	2208	13.648716	678	43.350107	3009	15.048847	1231	10.73564359	11.4147536	10.58777559	11.25695086	11.13879066	10.1991011	11.16923128	10.28566745	NM_001178102,NM_001317073,NM_002317	1.075062722	0.39910384	-1.075062722	LOX
ENSG00000113108	NaN		amyloid beta precursor protein binding family B member 3	APBB3	10307	7.351408001	7.533869	183	3.866071	152	6.475559	202	3.330028	102	101.1866929	3.01E-11	-4.18775177	0.295995558	2.94E-12	-6.980428839	5.288001437	1.686212	40	1.286211	29	1.586817	49	1.19893	43	7.21775539	6.75047287	7.07628543	6.61451051	5.95791972	5.77453449	5.90592516	5.71381134	NM_006051,NM_133172,NM_133173,NM_133174	7.371868941	0.279902774	-7.371868941	APBB3
ENSG00000113141	37.41259716791731	Q13123	IK cytokine,down-regulator of HLA II	IK	3550	11.3947643	104.661636	2258	93.684402	3271	101.939636	2840	85.489311	2339	2254.013155	4.61E-11	-1.483765492	0.082303329	4.62E-12	-6.916647275	10.82612218	72.979179	1526	83.000908	1632	70.222511	1933	77.691452	2470	11.29566373	11.32354124	11.27304874	11.23878407	10.92728507	11.00601715	10.89497919	10.95378868	NM_006083	15.85730637	0.035859944	-15.85730637	IK
ENSG00000113161	NaN		3-hydroxy-3-methylglutaryl-CoA reductase	HMGCR	3156	10.35244158	9.091538	465	29.407965	2414	9.367771	618	28.56731	1835	1044.766847	0.16668154	-1.671814232	0.463933106	0.11001926	-1.598106577	9.611343812	13.161729	649	16.714186	773	14.200637	926	11.368156	854	9.45492448	10.5906976	9.47739431	10.55739272	9.68844872	9.85752455	9.75403195	9.5473764	NM_000859,NM_001130996	1.158239622	0.639848399	-1.158239622	HMGCR
ENSG00000113163	24.696636056467693	Q9Y5P4-2	collagen type IV alpha 3 binding protein	COL4A3BP	10087	8.954487372	8.857081	543	5.726477	551	4.75024	366	6.186765	466	514.2159791	0.712923756	1.074205336	0.21737726	0.634735841	0.475071739	9.056182161	8.465872	487	7.412489	402	8.777737	664	7.664401	670	9.20972564	8.93154938	8.66975974	8.99180863	9.08061455	8.94179082	9.11016366	8.96993965	NM_001130105,NM_005713,NM_031361	0.457734349	0.222169888	0.457734349	COL4A3BP
ENSG00000113240	NaN		CDC like kinase 4	CLK4	57396	9.35217858	25.283152	707	10.523461	477	26.801443	968	11.365525	403	417.3475319	9.75E-8	-3.60202973	0.326699101	1.52E-8	-5.659060847	7.500912289	5.49658	149	4.389327	112	6.768929	242	6.654803	275	9.24432916	8.57901203	9.3008464	8.6403199	7.8947974	7.71989568	8.04698743	8.0122313	NM_020666	4.817882537	0.384248947	-4.817882537	CLK4
ENSG00000113269	NaN		ring finger protein 130	RNF130	55819	10.60133669	60.336596	1492	36.56636	1465	58.563184	1900	39.806054	1249	1014.034941	9.82E-21	-3.272969508	0.176985661	4.24E-22	-9.665190708	8.89037799	18.497468	446	15.214349	349	18.331846	590	16.298712	596	10.42589832	10.0963509	10.41363181	10.16854833	9.35190555	9.18950859	9.35454255	9.23108869	NM_001280801,NM_018434	10.15078763	0.16855428	-10.15078763	RNF130
ENSG00000113300	NaN		CCR4-NOT transcription complex subunit 6	CNOT6	57472	10.38202813	14.692402	1039	13.806024	1579	15.083654	1377	14.581609	1307	1176.191123	7.01E-5	-1.310955	0.09114959	1.82E-5	-4.285462648	9.991427667	11.858017	812	13.96803	900	12.8626	1160	13.318293	1387	10.25148371	10.32003352	10.27450525	10.36368839	10.01189131	10.11946523	10.07789572	10.08222194	NM_001303241	7.84461103	0.049792203	-7.84461103	CNOT6
ENSG00000113312	200.27336550375298	Q99614	tetratricopeptide repeat domain 1	TTC1	7265	9.889014572	50.407616	833	45.212906	1210	36.688133	783	43.959324	922	920.1590693	0.685337759	-1.062041712	0.167647255	0.604461801	-0.517994938	9.801126046	45.485329	729	47.625282	718	43.496166	917	58.372433	1421	9.91943895	9.94890392	9.65424866	9.92087233	9.77245337	9.78303321	9.73379504	9.95850928	NM_001282500,NM_003314	0.634981483	0.138411164	-0.634981483	TTC1
ENSG00000113328	NaN		cyclin G1	CCNG1	900	12.13582011	184.672333	5082	92.494698	4119	194.377016	6863	49.069534	1713	2868.560905	1.46E-5	-3.638888451	0.40073396	3.32E-6	-4.65021189	10.27236864	49.354324	1316	31.953289	802	49.630241	1742	30.659752	1243	12.06549124	11.55008278	12.10918289	10.99524949	10.83122293	10.4839874	10.83473837	10.45664595	NM_004060,NM_199246	3.567406569	0.522354667	-3.567406569	CCNG1
ENSG00000113368	1159.8402571615243	P20700	lamin B1	LMNB1	4001	9.781471464	12.609247	490	21.320961	1310	13.20717	662	22.370829	1077	1203.193532	0.124757753	1.734313474	0.450718815	0.077995053	1.762439599	10.5758407	21.260799	782	58.174489	1709	16.103239	780	59.423821	3324	9.59222001	10.11326415	9.62673707	10.15076717	9.9309863	10.64633151	9.70676713	10.82493976	NM_001198557,NM_005573,NR_134488	2.626850251	0.3024037	2.626850251	LMNB1
ENSG00000113384	82.14990549715051	Q9H4A6	golgi phosphoprotein 3	GOLPH3	64083	11.02615267	51.798599	1546	52.465408	2534	53.625416	2067	56.786419	2149	2195.375406	0.381111567	1.105360622	0.137496022	0.293229183	1.05106403	11.17073056	73.153908	2115	62.923019	1711	77.178383	2937	65.210045	2867	10.96231949	11.09255656	10.99169795	11.15665978	11.19502546	11.03715455	11.24069512	11.07021855	NM_022130	1.60735539	0.089947681	1.60735539	GOLPH3
ENSG00000113387	2718.5812429244893	P53999	SUB1 homolog,transcriptional regulator	SUB1	10923	11.12142623	38.927528	1523	46.15266	2921	41.036156	2073	48.096489	2385	2499.591712	0.264224523	1.243994441	0.239532904	0.188517942	1.31497608	11.43637274	47.094429	1784	77.084785	2747	49.966763	2492	82.60807	4759	11.01984681	11.280736	11.06330177	11.31234698	11.11718709	11.51451788	11.16593508	11.58001033	NM_006713	2.116134077	0.148831075	2.116134077	SUB1
ENSG00000113407	1880.3898589606906	P26639	threonyl-tRNA synthetase	TARS	6897	11.74660668	66.835252	2111	99.839565	4992	64.85837	2640	99.925788	4036	5228.692317	9.50185E-4	2.043174953	0.286453108	3.2001E-4	3.598539217	12.77749465	238.174753	7359	159.277073	4626	237.985494	9686	159.589166	7356	11.72456211	12.14067912	11.70097151	12.16325828	12.75050694	12.35635417	12.74953073	12.34471855	NM_001258437,NM_001258438,NM_152295,NR_047676,NR_047677,NR_047678	4.059836423	0.253923524	4.059836423	TARS
ENSG00000113441	28.750920653328052	Q9UIQ6	leucyl and cystinyl aminopeptidase	LNPEP	4012	8.472851137	5.703894	285	4.936465	399	6.420849	414	4.970143	315	475.4912373	4.6E-5	1.676143651	0.169899894	1.16E-5	4.385793198	9.218425198	12.249128	592	8.889518	404	12.336683	785	9.521818	700	8.60911074	8.60646338	8.70424483	8.60914002	9.19589533	8.88637905	9.20187203	8.94847472	NM_005575,NM_175920	15.52639072	0.048019793	15.52639072	LNPEP
ENSG00000113522	59.897732919682284	Q92878	RAD50 double strand break repair protein	RAD50	10111	11.43078405	32.193123	2368	26.598768	3167	32.379108	3076	25.142328	2346	2221.665634	6.43726E-4	-1.640833557	0.192477735	2.05833E-4	-3.711748278	10.71655972	24.36907	1737	17.327177	1162	24.52103	2301	16.083982	1743	11.32036621	11.27718478	11.32633398	11.22349857	11.01603031	10.71010418	11.0205367	10.65385606	NM_005732	15.01370403	0.047571494	-15.01370403	RAD50
ENSG00000113532	NaN		8-sialyltransferase 4,ST8 alpha-N-acetyl-neuraminide alpha-2	ST8SIA4	7903	4.361963493	0.306105	22	0.096515	12	0.419854	39	0.086424	8	31.60936537	0.045900408	2.074839286	0.469092529	0.02478362	2.244758821	5.414675078	0.620238	43	0.506514	33	0.552112	50	0.478037	50	4.80280597	4.30080033	5.01583202	4.24850049	5.24432818	5.0680745	5.15316147	5.02756968	NM_005668,NM_175052	2.790784704	0.377209888	2.790784704	ST8SIA4
ENSG00000113552	184.60527027362394	P46926	glucosamine-6-phosphate deaminase 1	GNPDA1	10007	9.587348701	27.601616	707	18.287886	758	29.099401	963	18.742897	609	979.2904567	0.004082832	1.546298853	0.199407962	0.001613636	3.153430625	10.21590861	45.644817	1133	35.465012	828	50.061512	1636	35.970455	1358	9.80357532	9.58398455	9.84887855	9.60046682	10.17752713	9.92718417	10.26012614	9.94232526	NM_005471	4.603934381	0.136526687	4.603934381	GNPDA1
ENSG00000113569	178.87440581449897	O75694	nucleoporin 155	NUP155	9631	8.898600554	5.39902	286	7.546424	647	6.014528	411	8.445977	567	1073.854099	3.09E-8	3.499601295	0.308032947	4.44E-9	5.866874253	10.7060284	20.192928	1035	38.047841	1768	20.735744	1333	39.608964	2952	9.0708702	9.42020144	9.14531401	9.50482197	10.06407797	10.58590139	10.04387993	10.62034924	NM_001278312,NM_004298,NM_153485	8.617732734	0.209733569	8.617732734	NUP155
ENSG00000113575	1064.454265828917	P67775	protein phosphatase 2 catalytic subunit alpha	PPP2CA	5515	11.40624854	63.272591	1865	72.559357	3461	67.22435	2559	78.728912	2943	2869.00986	0.562843364	1.114198654	0.217648229	0.473508209	0.716782666	11.56221276	73.396957	2096	108.048637	2902	73.229645	2753	116.822197	5072	11.27745341	11.51111008	11.32743081	11.57795736	11.34045496	11.64246657	11.33779714	11.7134389	NM_002715	1.084100485	0.143865096	1.084100485	PPP2CA
ENSG00000113583	14.21743631152412	Q8NC54	chromosome 5 open reading frame 15	C5orf15	56951	11.68293044	112.340935	2857	87.828049	3615	113.580803	3731	87.375336	2819	2480.647468	7.47E-12	-1.964194251	0.135586382	6.81E-13	-7.18315214	10.70860208	50.786152	1252	65.933266	1529	52.344933	1698	68.809906	2579	11.54065518	11.44719473	11.55153388	11.43883576	10.8087653	10.99064607	10.83121011	11.0280318	NM_020199	16.29970541	0.059775826	-16.29970541	C5orf15
ENSG00000113593	31.989127387691198	Q96BP3	peptidylprolyl isomerase domain and WD repeat containing 1	PPWD1	23398	8.585836884	14.577062	345	10.370529	410	14.598642	457	10.024684	309	405.577992	0.607075983	1.111576649	0.236627758	0.518975033	0.644926168	8.737832687	11.889706	277	20.148593	445	11.829389	365	20.936819	717	8.67805639	8.53919801	8.70029627	8.50389015	8.46431341	8.88768419	8.46406011	8.88797878	NM_001278926,NM_001278927,NM_001278929,NM_015342	1.546710317	0.098270375	1.546710317	PPWD1
ENSG00000113595	6.9651007265888865	P36406-3	tripartite motif containing 23	TRIM23	373	8.15276904	5.745219	250	4.021035	283	6.552138	368	4.082352	226	282.5974466	0.948029166	-1.012511594	0.177973212	0.919714899	-0.100792854	8.132368079	5.839673	246	4.936563	196	6.352687	353	6.105479	392	8.19502607	8.01779923	8.3065712	8.02962583	8.14847057	7.98636008	8.22004645	8.16239374	NM_001656,NM_033227,NM_033228	0.146901109	0.138875473	-0.146901109	TRIM23
ENSG00000113643	863.6504670926308	P54136	arginyl-tRNA synthetase	RARS	5917	11.19667153	60.188599	1435	88.02684	3396	60.919098	1876	89.731194	2713	2147.647914	0.444035705	-1.204756143	0.289368473	0.353036238	-0.928716093	10.92791343	54.528549	1260	89.76815	1951	56.19622	1709	95.516945	3355	10.87124529	11.32325551	10.8819869	11.33658916	10.73299645	11.12227534	10.7561693	11.17919107	NM_002887	1.026539452	0.261809811	-1.026539452	RARS
ENSG00000113649	94.74885596820778	O14776-2	transcription elongation regulator 1	TCERG1	10915	10.49722032	21.847003	1011	25.824139	1940	22.321671	1334	25.337947	1496	1567.714641	0.523157507	1.169257275	0.287117647	0.432034958	0.785714173	10.72286055	22.977849	1031	44.421932	1877	21.65583	1282	43.203157	2949	10.38913629	10.65293849	10.40738557	10.63517176	10.37272589	10.91392887	10.32549533	10.89115113	NM_001040006,NM_006706	1.58577975	0.142289766	1.58577975	TCERG1
ENSG00000113657	290.09363288793077	Q14195,Q14195-2	dihydropyrimidinase like 3	DPYSL3	1809	9.430544898	7.69062	470	8.805153	871	8.373839	661	9.682894	751	347.7064598	1.02E-77	-125.8318796	0.368026769	4.14E-80	-18.95338669	2.424586599	0.081821	5	0.035216	2	0.125809	10	0.063825	6	8.38003192	8.66738971	8.46930676	8.76130683	5.43029248	5.31678066	5.49472381	5.32998455	NM_001197294,NM_001387	39.93980423	0.175412935	-39.93980423	DPYSL3
ENSG00000113658	59.52751748700976	Q99717	SMAD family member 5	SMAD5	4090	10.98105139	26.975302	2107	22.479828	2834	14.395272	1452	16.031565	1585	1680.505191	0.024990704	-1.508940757	0.237239309	0.012354773	-2.501845778	10.38773012	14.795248	1112	18.805182	1330	14.719548	1468	13.897125	1593	11.06402323	11.02513491	10.51685634	10.72220969	10.47454504	10.6473755	10.47602149	10.40135175	NM_001001419,NM_001001420,NM_005903	2.283664755	0.25981102	-2.283664755	SMAD5
ENSG00000113712	82.1299140582809	P48729	casein kinase 1 alpha 1	CSNK1A1	1452	12.05416117	125.500362	3514	100.640287	4608	136.17364	4993	104.601068	3757	3635.630556	5.29748E-4	-1.408785635	0.131289627	1.65806E-4	-3.766117059	11.55964839	103.406852	2835	84.475271	2166	105.914569	3840	90.787304	3778	11.95477925	11.8950306	12.04031797	11.92579048	11.73531894	11.53609225	11.75866632	11.60032866	NM_001025105,NM_001271741,NM_001271742,NM_001892	7.910242254	0.062515504	-7.910242254	CSNK1A1
ENSG00000113719	86.39960813825903	Q969X5	endoplasmic reticulum-golgi intermediate compartment 1	ERGIC1	57222	13.02763136	258.364716	8458	145.476883	7707	256.624939	10848	140.113281	5817	5967.152791	1.23478E-4	-2.330028488	0.294394463	3.39E-5	-4.145280384	11.80731279	125.412598	3978	74.234428	2215	123.51889	5157	70.28054	3390	12.97433828	12.5795984	12.96863825	12.54253689	12.26821375	11.82733056	12.25463164	11.78907192	NM_001031711	5.139256277	0.237450422	-5.139256277	ERGIC1
ENSG00000113721	NaN		platelet derived growth factor receptor beta	PDGFRB	5159	9.795733811	16.9016	1077	5.611006	579	17.03474	1402	4.964019	402	517.3160811	2.32E-6	-6.097934952	0.516996816	4.53E-7	-5.045138921	7.188050508	3.223341	199	1.083489	63	2.784518	227	1.088107	103	9.67029959	8.75964358	9.67962624	8.64853794	8.1177642	7.37323727	8.00708001	7.37314203	NM_002609	4.636883643	0.562378421	-4.636883643	PDGFRB
ENSG00000113734	22.56225365123374	Q12981	BCL2 interacting protein 1	BNIP1	662	6.794616984	6.944186	98	5.526709	129	6.155925	112	5.595887	100	138.2365821	0.013756971	1.489459045	0.210397463	0.006296696	2.73191724	7.370318529	7.61875	115	13.981619	183	8.609245	154	10.256102	234	6.97336021	6.92282242	6.87941163	6.91169233	7.0682453	7.48142052	7.08122106	7.28364793	NM_001205,NM_013978,NM_013979,NM_013980	14.76896339	0.038980498	14.76896339	BNIP1
ENSG00000113742	NaN		cytoplasmic polyadenylation element binding protein 4	CPEB4	80315	9.503610041	7.520329	698	4.691869	716	7.664718	925	4.399497	526	828.3533387	0.199883082	1.282253079	0.24052496	0.135897846	1.491242473	9.86235098	12.093166	1078	6.885823	592	8.940274	1063	8.007348	1112	9.6967783	9.43570045	9.71960726	9.38055902	10.04520564	9.54821439	9.78756221	9.67698601	NM_001308189,NM_001308191,NM_001308192,NM_001308193,NM_030627	2.050576601	0.174946373	2.050576601	CPEB4
ENSG00000113761	24.108235794715426	Q9UL40	zinc finger protein 346	ZNF346	23567	8.48075478	7.441088	332	4.364186	324	8.048219	482	4.57579	271	300.0048481	0.012947185	-1.472674033	0.20275242	0.005882036	-2.754285916	7.923437235	5.434431	231	4.920332	207	4.625566	262	4.438748	302	8.46341954	8.15374683	8.56823485	8.2041812	8.12208124	8.05572399	8.00092518	7.97582144	NM_001308213,NM_001308214,NM_001308215,NM_001308216,NM_001308218,NM_001308219,NM_001308221,NM_001308223,NM_012279,NR_131773,NR_131774	2.783785174	0.200201348	-2.783785174	ZNF346
ENSG00000113790	NaN		enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase	EHHADH	1962	7.179005731	3.023289	135	2.117459	153	2.915331	167	2.071966	117	135.9248496	0.433608421	-1.141333638	0.201189121	0.343146409	-0.947966696	6.988008213	3.010951	130	2.101514	86	2.890985	165	2.299546	146	7.23027215	7.05581763	7.19564139	7.03291934	7.1664275	6.86360089	7.13607317	6.90170257	NM_001166415,NM_001966	1.933189748	0.098799157	-1.933189748	EHHADH
ENSG00000113851	2.669496175033297	Q96SW2-2	cereblon	CRBN	51185	9.069302636	18.769131	543	11.055493	518	18.335764	685	10.021362	369	472.696948	0.172083508	-1.31543831	0.250377986	0.114155923	-1.579785823	8.673127721	14.578217	409	9.610159	254	15.162699	560	11.36004	485	9.15520333	8.82118374	9.13529009	8.73849316	8.87453748	8.51104341	8.90717287	8.64420018	NM_001173482,NM_016302	1.852955562	0.213807024	-1.852955562	CRBN
ENSG00000113916	NaN		B-cell CLL/lymphoma 6	BCL6	604	10.16240461	34.052664	1193	17.454754	1033	31.224607	1517	15.843616	758	932.3827784	0.206752707	-1.594581258	0.457686797	0.141338192	-1.470825951	9.489356298	28.74354	974	9.147046	298	24.564198	1201	8.448914	441	10.19760126	9.76750812	10.18425086	9.70769975	9.97798251	9.04938348	9.91929965	8.98852469	NM_001130845,NM_001134738,NM_001706	2.559911269	0.26291861	-2.559911269	BCL6
ENSG00000113966	NaN		ADP ribosylation factor like GTPase 6	ARL6	84100	6.677862155	1.832679	101	1.673891	133	1.678998	119	0.994286	56	113.0438635	0.541305172	1.207940371	0.361381934	0.45073747	0.754186121	6.950732173	1.297377	66	4.151488	148	1.472509	96	2.801916	211	6.85561823	6.80440879	6.78283088	6.34092929	6.49871987	7.16645972	6.5701032	7.0629732	NM_001278293,NM_001323513,NM_001323514,NM_032146,NM_177976,NR_103511,NR_136595,NR_136597,NR_136598,NR_136600,NR_136601,NR_136602	1.143444262	0.23863867	1.143444262	ARL6
ENSG00000114019	2.0816150451741846	Q9Y2J4	angiomotin like 2	AMOTL2	51421	10.84519552	18.880682	1055	28.745161	2597	25.248363	1820	27.596454	1955	1564.542281	0.106615929	-1.427073458	0.278181545	0.065134523	-1.844333699	10.33255149	27.527646	1490	16.159785	823	23.698858	1687	15.623228	1286	10.41805455	10.90607448	10.66490339	10.8657246	10.67821903	10.20785553	10.54741175	10.18338402	NM_001278683,NM_001278685,NM_016201	2.293326673	0.22353729	-2.293326673	AMOTL2
ENSG00000114030	360.8776039546464	P52294	karyopherin subunit alpha 1	KPNA1	3836	10.33643051	11.736481	902	14.053612	1747	12.228074	1214	13.481102	1314	1293.786399	0.994216226	1.001002935	0.143668623	0.99196843	0.01006625	10.33833633	14.492078	1079	15.678334	1099	15.185144	1488	15.463258	1750	10.192062	10.4652237	10.22673685	10.42581538	10.30856969	10.34790313	10.34735461	10.33772051	NM_002264,NR_026698	0.013810485	0.137998055	0.013810485	KPNA1
ENSG00000114054	NaN		propionyl-CoA carboxylase beta subunit	PCCB	5096	7.366771211	7.116298	145	5.654631	192	5.67624	154	6.017096	160	294.1727479	9.55E-21	2.566810233	0.140664253	4.11E-22	9.668246261	8.725516694	20.343126	400	18.227153	338	19.671621	508	16.971277	507	7.73243215	7.68719453	7.58752449	7.73096908	8.54819163	8.42191429	8.51545755	8.35922365	NM_000532,NM_001178014	19.98416407	0.067991109	19.98416407	PCCB
ENSG00000114062	12.481949028291986	Q05086-3	ubiquitin protein ligase E3A	UBE3A	7337	10.7517697	22.346836	1315	24.449662	2134	22.341681	1698	26.79351	1715	1506.604279	0.03258052	-1.33754069	0.175417491	0.01676097	-2.391909599	10.33196816	22.239187	1226	15.496222	828	25.894505	1755	21.271321	1608	10.59435061	10.72102453	10.59492782	10.73940185	10.50051649	10.20214776	10.57126142	10.35189471	NM_000462,NM_130838,NM_130839	5.338761438	0.078632759	-5.338761438	UBE3A
ENSG00000114098	NaN		armadillo repeat containing 8	ARMC8	25852	9.139306921	7.368262	388	11.431816	797	8.207426	502	9.438919	575	617.0813774	0.37468688	1.188840197	0.234508072	0.287254887	1.064162952	9.388573377	9.393474	444	13.683301	609	10.338499	641	19.153478	1175	9.03435825	9.34960697	9.03620939	9.27517759	9.11036656	9.39978858	9.18530895	9.55566371	NM_001267041,NM_001267042,NM_001282342,NM_014154,NM_015396,NM_213654	1.530647646	0.162850318	1.530647646	ARMC8
ENSG00000114107	NaN		centrosomal protein 70	CEP70	80321	8.012367595	11.544586	308	4.666026	193	12.50687	359	3.741687	144	234.1406767	0.445307973	-1.227717544	0.319486655	0.354227985	-0.926419555	7.714776768	5.778175	169	6.704594	177	6.129927	242	7.481837	295	8.25019032	7.5741305	8.16027764	7.53368563	7.70610395	7.76589946	7.77318145	7.79326609	NM_001288964,NM_001288965,NM_001288966,NM_001288967,NM_001320598,NM_001320599,NM_001320600,NM_024491	0.786879544	0.378191083	-0.786879544	CEP70
ENSG00000114120	NaN		solute carrier family 25 member 36	SLC25A36	55186	10.04515662	16.203144	842	13.7027	1153	19.017889	1277	14.100965	930	926.8374247	0.027136943	-1.325547112	0.164771122	0.013602516	-2.467592268	9.638646931	15.467381	779	11.45286	543	15.840838	1050	12.455938	954	9.9287203	9.90725193	10.07052429	9.92833942	9.82812797	9.55428618	9.84742357	9.6232959	NM_001104647,NM_018155	5.404598644	0.075215518	-5.404598644	SLC25A36
ENSG00000114125	37.80104650726776	Q9UBF6	ring finger protein 7	RNF7	9616	9.050131571	20.36477	455	17.029273	617	18.826038	543	17.091869	484	486.3157063	0.040334275	-1.1992703	0.113889985	0.02134403	-2.301842958	8.789623071	17.423168	378	20.328826	415	15.399884	440	18.28626	602	9.02777195	8.99823404	8.96120002	8.99526835	8.83825122	8.93946402	8.7375949	8.85138428	NM_001201370,NM_014245,NM_183237,NR_037702,NR_037703	9.564771592	0.027236249	-9.564771592	RNF7
ENSG00000114127	0.5781626254585188	Q8IZH2-2	5'-3' exoribonuclease 1	XRN1	54464	10.01816349	10.157751	919	6.994296	984	11.26234	1365	7.067037	831	756.9349508	1.55E-6	-2.17361121	0.218459904	2.94E-7	-5.1272288	8.897531693	4.378325	450	2.99757	309	4.825501	674	4.235431	567	9.86080638	9.61930844	9.9899808	9.68109482	9.21431835	8.94625188	9.31818649	9.04290681	NM_001282857,NM_001282859,NM_019001	6.619402125	0.169295017	-6.619402125	XRN1
ENSG00000114209	105.82280645824423	Q9BUL8	programmed cell death 10	PDCD10	11235	9.164941232	24.875723	385	35.890274	783	29.163497	507	34.639186	622	635.6199363	0.2064697	1.214465543	0.190457539	0.141066168	1.471832302	9.445483022	40.898555	534	49.694831	621	42.546775	731	51.731586	1053	9.0484972	9.35531208	9.0644686	9.36315228	9.28461403	9.43785668	9.31696073	9.48258518	NM_007217,NM_145859,NM_145860	1.603616134	0.174943232	1.603616134	PDCD10
ENSG00000114251	NaN		Wnt family member 5A	WNT5A	7474	11.22364975	34.090969	2348	20.735298	2312	33.274136	2960	20.497095	1791	1210.976046	3.0E-67	-78.55643984	0.357329499	1.77E-69	-17.61863396	4.932416302	0.515759	35	0.241819	16	0.600924	53	0.201757	21	10.57211025	10.20408964	10.54795489	10.1873721	7.27943098	7.05354835	7.32592828	6.98595373	NM_001256105,NM_003392	29.86279116	0.210671314	-29.86279116	WNT5A
ENSG00000114268	NaN		6-biphosphatase 4,6-phosphofructo-2-kinase/fructose-2	PFKFB4	5210	8.380278399	3.934744	165	8.57235	570	3.98745	217	7.812196	401	284.4547784	0.244771214	-1.414702865	0.366825246	0.172439389	-1.364407372	7.88081865	6.21229	244	4.012452	155	6.32961	327	4.198066	250	7.83013252	8.59671872	7.84442779	8.49451123	8.11471428	7.77267769	8.12904723	7.77209671	NM_001317134,NM_001317135,NM_001317136,NM_001317137,NM_001317138,NM_004567	1.214870294	0.411121872	-1.214870294	PFKFB4
ENSG00000114270	NaN		collagen type VII alpha 1 chain	COL7A1	1294	13.1872314	90.156242	9217	54.740829	9057	87.406197	11539	53.172554	6894	4855.594651	3.12E-75	-24.29202002	0.24687184	1.44E-77	-18.64291434	8.584847848	4.025074	399	2.536089	237	4.14555	541	2.787194	420	12.67905661	12.31746343	12.6480011	12.2840242	10.02988147	9.77767045	10.04525217	9.82002842	NM_000094	21.88682535	0.210281001	-21.88682535	COL7A1
ENSG00000114302	310.81862223480033	P13861	protein kinase cAMP-dependent type II regulatory subunit alpha	PRKAR2A	5576	10.3555737	13.734895	992	11.62512	1115	14.836635	1241	20.868373	1752	1338.837843	0.870030799	1.043566769	0.270104872	0.819821818	0.227774157	10.4172972	20.589212	1303	24.950762	1344	17.072077	1572	21.950086	1297	10.28126061	10.10157483	10.25545687	10.68505912	10.47997235	10.53102215	10.40396694	10.10271684	NM_001321982,NM_001321983,NM_001321989,NM_004157	0.247771385	0.249114723	0.247771385	PRKAR2A
