ID	Gene symbol ID	Gene_ID	Transcript_ID	Description	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval	MDA_MB-231.mean	MCF10A.mean
ENSG00000089091	DZANK1	55184	NM_001099407,NM_001351683,NM_001351684	double zinc ribbon and ankyrin repeat domains 1	-2.16510021756284	15.9335042358974	0.418417338901573	-2.66345034480185	0.00773438259566179	0.0165411627089149	3.29596510081657	4.46240316991571
ENSG00000089177	KIF16B	55614	NM_001199865,NM_001199866,NM_024704	kinesin family member 16B	-4.64114560384675	304.321372320287	0.233515862304804	-9.48321427571489	2.46568478651075E-21	5.41092993558443E-20	6.75149933469735	8.96836752503869
ENSG00000089335	ZNF302	55900	NM_001012320,NM_001289181,NM_001289182,NM_001289183,NM_001289184,NM_001289185,NM_001289186,NM_001289187,NM_001289188,NM_001289189,NM_001289190,NM_001289191,NM_001289192,NM_018443,NM_018675,NR_110322	zinc finger protein 302	3.60181847514656	100.904518868842	0.283401662010223	6.52334026856334	6.87586319077903E-11	5.93649823354821E-10	7.30148427278654	5.46140876708618
ENSG00000089486	CDIP1	29965	NM_001199054,NM_001199055,NM_001199056,NM_013399	cell death inducing p53 target 1	5.37145996923659	169.799835172804	0.161005563239035	15.0635432649333	2.81297762547656E-51	2.38043414813444E-49	8.16064450843409	5.74001967292851
ENSG00000089505	CMTM1	113540	NM_052999,NM_181268,NM_181269,NM_181270,NM_181271,NM_181272,NM_181283,NM_181296	CKLF like MARVEL transmembrane domain containing 1	-2.56981415154477	18.629480351107	0.594955652285399	-2.2886815555729	0.0220978614505147	0.0415680691566853	3.38099702531808	4.74636805790786
ENSG00000089685	BIRC5	332	NM_001012270,NM_001012271,NM_001168	baculoviral IAP repeat containing 5	3.8603216832531	867.464250648892	0.338025351059753	5.76501456816856	8.16507879776867E-9	5.42363164228129E-8	10.4283321696956	8.47959940380901
ENSG00000089723	OTUB2	78990	NM_023112	OTU deubiquitinase,ubiquitin aldehyde binding 2	3.65474385705258	54.6626637893004	0.352581631311924	5.30308482433716	1.13861980874676E-7	6.40895113305979E-7	6.42517674561618	4.54782982940211
ENSG00000090006	LTBP4	8425	NM_001042544,NM_001042545,NM_003573	latent transforming growth factor beta binding protein 4	-2.55682005940223	1277.87789918978	0.258155994838255	-5.24624900871401	1.55227071714255E-7	8.59628180649765E-7	9.48909754111043	10.8432377598466
ENSG00000090013	BLVRB	645	NM_000713	biliverdin reductase B	2.00248319076791	364.502383622179	0.324334745295868	3.08875366254425	0.00200998023314807	0.00496666115610888	8.92546915590341	7.92352663041573
ENSG00000090020	SLC9A1	6548	NM_003047,NR_046474	solute carrier family 9 member A1	-2.04495017394238	823.078783201112	0.205811350229391	-5.01461989624476	5.31384089217853E-7	2.69400083919302E-6	9.07884139512781	10.1103512082736
ENSG00000090097	PCBP4	57060	NM_001174100,NM_020418,NM_033008,NM_033010	poly(rC) binding protein 4	-2.08390449638436	543.430411345799	0.202770171034703	-5.22408772556747	1.75015797265115E-7	9.601776976956E-7	8.46139533848218	9.52038565571573
ENSG00000090238	YPEL3	83719	NM_001145524,NM_031477	yippee like 3	-4.84252162855665	443.850100303439	0.746491329647979	-3.04860673136661	0.00229905229092563	0.00559039383081799	7.24755063742574	9.52305202705672
ENSG00000090339	ICAM1	3383	NM_000201	intercellular adhesion molecule 1	37.5155859900186	1322.72279158532	0.506307628580546	10.3285391980539	5.23517532698547E-25	1.43098653019702E-23	11.3313401892228	6.10202041525799
ENSG00000090447	TFAP4	7023	NM_003223	transcription factor AP-4	2.64361865304599	265.721460641241	0.162252031966811	8.6440463233953	5.42565413763623E-18	9.50836267666604E-17	8.59187406841841	7.18585530784102
ENSG00000090520	DNAJB11	51726	NM_016306	DnaJ heat shock protein family (Hsp40) member B11	2.88772259860771	1450.48407280818	0.421179922591306	3.63249071989402	2.80698673874123E-4	8.45403088500397E-4	11.0733914185951	9.54320342361136
ENSG00000090530	P3H2	55214	NM_001134418,NM_018192	prolyl 3-hydroxylase 2	21.7530729173594	550.877376684547	0.36294182668681	12.2420371085309	1.8532207637155E-34	8.35640238529382E-33	10.041101414581	5.58982772842519
ENSG00000090565	RAB11FIP3	9727	NM_001142272,NM_014700	RAB11 family interacting protein 3	-2.18296260048269	723.215278948959	0.1163371689165	-9.68123450240689	3.62314274687404E-22	8.47801678742969E-21	8.82859205798202	9.95388652434849
ENSG00000090581	GNPTG	84572	NM_032520	N-acetylglucosamine-1-phosphate transferase gamma subunit	-2.1227921756437	311.559139077815	0.2617907761331	-4.14821007948603	3.35084846223943E-5	1.22087091568765E-4	7.64182297674486	8.72587726424258
ENSG00000090857	PDPR	55066	NM_001322117,NM_001322118,NM_001322119,NM_017990	pyruvate dehydrogenase phosphatase regulatory subunit	-2.42285689146737	833.863209716723	0.190731907726709	-6.6937368175946	2.17542519072266E-11	2.00877266303277E-10	8.92838669396558	10.2052078568923
ENSG00000090863	GLG1	2734	NM_001145666,NM_001145667,NM_012201,NR_027264,NR_027265	golgi glycoprotein 1	-2.36777200861664	3258.65929330549	0.241567721284352	-5.14774972740724	2.63629905436107E-7	1.40152645510461E-6	10.9183253914975	12.1617744022704
ENSG00000090889	KIF4A	24137	NM_012310	kinesin family member 4A	5.79070395517882	775.888636210546	0.380862266693648	6.65263787917447	2.87885906693182E-11	2.60382897305583E-10	10.3698755991402	7.83618975973743
ENSG00000090924	PLEKHG2	64857	NM_001351693,NM_001351694,NM_022835	pleckstrin homology and RhoGEF domain containing G2	-2.97412028312173	873.939227506153	0.170792389218891	-9.20686807564049	3.35778990645616E-20	6.87984980004408E-19	8.78021020014227	10.3533992744265
ENSG00000091127	PUS7	54517	NM_001318163,NM_001318164,NM_019042	pseudouridylate synthase 7 (putative)	2.23583467455706	502.487209974601	0.505630622938506	2.29577375566573	0.0216888207629912	0.0408920159509777	9.43979175371518	8.27841812579945
ENSG00000091129	NRCAM	4897	NM_001037132,NM_001193582,NM_001193583,NM_001193584,NM_005010	neuronal cell adhesion molecule	22.0362897379619	370.150435524179	0.278933654720061	15.99595228613	1.36357197913164E-57	1.43990870104029E-55	9.46807527502602	5.00316670214492
ENSG00000091136	LAMB1	3912	NM_002291	laminin subunit beta 1	-4.36498817837341	5899.6134035902	0.106026576535031	-20.0513665168661	1.96376410148428E-89	6.22110396765085E-87	11.1029145855401	13.2287880133649
ENSG00000091409	ITGA6	3655	NM_000210,NM_001079818,NM_001316306	integrin subunit alpha 6	2.77430223338269	4833.48285293013	0.32571724072535	4.51964090267121	6.19446097282536E-6	2.59520397827254E-5	12.7947871287551	11.3225688984996
ENSG00000091651	ORC6	23594	NM_014321,NR_037620	origin recognition complex subunit 6	2.63906055068819	126.54306466137	0.667864782742248	2.09626931747438	0.0360583069325315	0.0637430794321686	7.52054804878549	6.11832066464085
ENSG00000091844	RGS17	26575	NM_012419	regulator of G protein signaling 17	-5.23337955856529	78.8731492684371	0.471832088809623	-5.0605775930908	4.17988311048235E-7	2.15356362927479E-6	4.65475206129216	7.0504665730174
ENSG00000091986	CCDC80	151887	NM_199511,NM_199512	coiled-coil domain containing 80	-9.34216147517315	3074.9027238986	0.239707156985944	-13.4487281157614	3.13213376656293E-41	1.88768354565293E-39	9.21597268016953	12.4396034620138
ENSG00000092094	OSGEP	55644	NM_017807	O-sialoglycoprotein endopeptidase	2.20905585316648	264.224907099594	0.261036706532352	4.38034141271646	1.18493504707696E-5	4.70886860940362E-5	8.50731059212188	7.36257440269013
ENSG00000092208	GEMIN2	8487	NM_001009182,NM_001009183,NM_003616	gem nuclear organelle associated protein 2	2.66341899795067	93.2481482934191	0.564286337443669	2.50454301545223	0.0122609695164949	0.0248131496111867	7.08394282868609	5.66754351821266
ENSG00000092820	EZR	7430	NM_001111077,NM_003379	ezrin	2.03588955094571	4805.41184661461	0.395836623047819	2.59111773939306	0.00956647555485815	0.0199651698446406	12.6540233136043	11.6282457489719
ENSG00000092853	CLSPN	63967	NM_001190481,NM_001330490,NM_022111	claspin	3.1393763508573	820.533150184147	0.729238873411823	2.2632885476325	0.0236179078005288	0.044078436688147	10.2815386433281	8.63082773275778
ENSG00000092931	MFSD11	79157	NM_001242532,NM_001242533,NM_001242534,NM_001242535,NM_001242536,NM_001242537,NM_024311	major facilitator superfamily domain containing 11	-2.09818456134219	160.545803219851	0.276325748316189	-3.86913486319996	1.0922221832855E-4	3.6144704804965E-4	6.69395280417043	7.7652574574768
ENSG00000092978	GPATCH2	55105	NM_001297754,NM_018040	G-patch domain containing 2	-2.11376569295058	339.891148250061	0.124920056356378	-8.64405201999037	5.42538349049232E-18	9.50836267666604E-17	7.77169899089892	8.84940685758743
ENSG00000093009	CDC45	8318	NM_001178010,NM_001178011,NM_003504	cell division cycle 45	3.39300746116425	240.363068829485	0.748894630847053	2.35355486594961	0.0185948634897545	0.0357348792060845	8.53664504557215	6.77312271372508
ENSG00000093010	COMT	1312	NM_000754,NM_001135161,NM_001135162,NM_007310	catechol-O-methyltransferase	-2.43806877199031	857.457174303786	0.341541261410615	-3.76451974247578	1.66869484745215E-4	5.32594286754619E-4	8.96265811420918	10.2479235077203
ENSG00000093217	XYLB	9942	NM_001349178,NM_001349179,NM_001349180,NM_005108,NR_146068	xylulokinase	2.25172205476504	83.5707893959358	0.466838691384989	2.50842267027622	0.012127150895918	0.0245826003804867	6.85561540897929	5.68177611353038
ENSG00000094804	CDC6	990	NM_001254	cell division cycle 6	4.09430258976751	1012.01529927356	0.643803766165158	3.15875401119461	0.00158445165592119	0.00401392253617107	10.6678009512415	8.63391579058874
ENSG00000094916	CBX5	23468	NM_001127321,NM_001127322,NM_012117	chromobox 5	-2.01649028900345	1494.67887179422	0.269343522125513	-3.75671354579917	1.72159369110228E-4	5.4735692366363E-4	9.9525528236364	10.9646925919043
ENSG00000095002	MSH2	4436	NM_000251,NM_001258281	mutS homolog 2	2.30532949081509	755.144430552519	0.377655742993961	3.19066500624967	0.00141945759546001	0.00364148641858563	10.0408463331017	8.8356794384268
ENSG00000095015	MAP3K1	4214	NM_005921	mitogen-activated protein kinase kinase kinase 1	2.34978904695273	372.00116441273	0.167942674786563	7.33899972577668	2.1519605347638E-13	2.47095468466605E-12	9.02743981058095	7.79552656282631
ENSG00000095203	EPB41L4B	54566	NM_018424,NM_019114	erythrocyte membrane protein band 4.1 like 4B	4.93551953906707	574.7241279907	0.124108248300999	18.5580087541916	7.02610214090788E-77	1.4713134228969E-74	9.90054768512638	7.59737994656999
ENSG00000095209	TMEM38B	55151	NM_018112	transmembrane protein 38B	3.53530102853519	367.036621624979	0.217468398460398	8.37746117453292	5.40815969597001E-17	8.70023607339968E-16	9.16052698548376	7.33818578030031
ENSG00000095303	PTGS1	5742	NM_000962,NM_001271164,NM_001271165,NM_001271166,NM_001271367,NM_001271368,NM_080591	prostaglandin-endoperoxide synthase 1	-4.05828754637132	265.996677114878	0.475207678239303	-4.25260613861205	2.11297014329327E-5	8.02019850088737E-5	6.71652529198667	8.7375086442688
ENSG00000095319	NUP188	23511	NM_015354	nucleoporin 188	2.20791850963676	1986.92933636262	0.286647041710917	3.98639008781856	6.70861832129831E-5	2.31263893302569E-4	11.4173919935539	10.2746482495662
ENSG00000095397	WHRN	25861	NM_001083885,NM_001173425,NM_001346890,NM_015404	whirlin	-3.68388228677854	83.8833736745073	0.398823900847005	-4.71693636941364	2.3942252922701E-6	1.08235102400282E-5	5.16721670014254	7.04258157931412
ENSG00000095794	CREM	1390	NM_001267562,NM_001267563,NM_001267564,NM_001267565,NM_001267566,NM_001267567,NM_001267568,NM_001267569,NM_001267570,NM_001881,NM_181571,NM_182717,NM_182718,NM_182719,NM_182720,NM_182721,NM_182723,NM_182724,NM_182769,NM_182770,NM_182771,NM_182772,NM_183011,NM_183012,NM_183013,NM_183060,NR_051971,NR_051972,NR_051973,NR_051974,NR_051975	cAMP responsive element modulator	2.39717347801961	194.812636545886	0.244364327087202	5.16169578585852	2.44722758584105E-7	1.30719830622854E-6	8.103363836374	6.84059894409819
ENSG00000096063	SRPK1	6732	NM_003137,NR_034069	SRSF protein kinase 1	4.53339731980377	3469.98900369649	0.18741415932151	11.6351540168906	2.73096737144196E-31	1.04139203315325E-29	12.4731423233963	10.2925505013623
ENSG00000096070	BRPF3	27154	NM_015695	bromodomain and PHD finger containing 3	2.41453345931084	1497.94916133744	0.158322394192536	8.03262521533953	9.54087812084928E-16	1.38248163301235E-14	11.0487392767709	9.77730092392529
ENSG00000096092	TMEM14A	28978	NM_014051	transmembrane protein 14A	-2.27639942044322	190.145346454894	0.295421979370586	-4.01714767401775	5.89068123597058E-5	2.04896865626173E-4	6.85657790087053	8.04659721300562
ENSG00000096093	EFHC1	114327	NM_001172420,NM_018100,NR_033327	EF-hand domain containing 1	-2.54384792745583	238.435252031495	0.347543843182264	-3.87580575679562	1.06272438450382E-4	3.52387540809037E-4	7.07143701775165	8.41942456222991
ENSG00000096433	ITPR3	3710	NM_002224	4,5-trisphosphate receptor type 3,inositol 1	2.47073400284319	5172.91057209161	0.251975254127862	5.17884069291551	2.23269025450197E-7	1.20090936414331E-6	12.846488501596	11.5414479133736
ENSG00000096968	JAK2	3717	NM_001322194,NM_001322195,NM_001322196,NM_001322198,NM_001322199,NM_001322204,NM_004972	Janus kinase 2	-2.79267787943466	125.18100216681	0.212700206089263	-6.96590381007725	3.2630204331688E-12	3.32080868630976E-11	6.03359744998184	7.53024310489058
ENSG00000097046	CDC7	8317	NM_001134419,NM_001134420,NM_003503	cell division cycle 7	3.73635291819508	276.421753014872	0.495506465133013	3.83775160453615	1.24165986617895E-4	4.07131306970301E-4	8.76871742061823	6.86644276264967
ENSG00000099204	ABLIM1	3983	NM_001003407,NM_001003408,NM_001322882,NM_001322883,NM_001322884,NM_001322885,NM_001322886,NM_001322887,NM_001322888,NM_001322889,NM_001322890,NM_001322891,NM_001322892,NM_001322893,NM_001322894,NM_001322895,NM_001322896,NM_001322897,NM_001322898,NM_001322899,NM_001322900,NM_002313,NM_006720	actin binding LIM protein 1	5.52589832214568	1354.46553484494	0.297773559017498	8.28216254188967	1.20958338569889E-16	1.86805034128873E-15	11.1634561282937	8.69779746403989
ENSG00000099219	ERMP1	79956	NM_024896	endoplasmic reticulum metallopeptidase 1	-3.23299833980857	734.480567414609	0.496304763296044	-3.41095409880162	6.47359885087065E-4	0.00179894992808158	8.43891438204049	10.1317690879522
ENSG00000099282	TSPAN15	23555	NM_001351263,NM_012339,NR_147091	tetraspanin 15	30.2164769971117	215.969605147774	0.483547081803787	10.169151553949	2.72269902769206E-24	7.14202685501814E-23	8.70814109218684	3.77742889672547
ENSG00000099377	HSD3B7	80270	NM_001142777,NM_001142778,NM_025193	3 beta- and steroid delta-isomerase 7,hydroxy-delta-5-steroid dehydrogenase	2.33707383993965	309.229580806963	0.109916367609181	11.1421378224743	7.82188637369534E-29	2.59783349857543E-27	8.75909923729351	7.53291036482935
ENSG00000099622	CIRBP	1153	NM_001280,NM_001300815,NM_001300829,NR_023312,NR_023313	cold inducible RNA binding protein	-3.06120264426277	1680.44412844698	0.222398092003528	-7.25769963416399	3.93728644112641E-13	4.42228854364698E-12	9.69232605176634	11.3069470129606
ENSG00000099804	CDC34	997	NM_004359	cell division cycle 34	2.0890156969082	474.812985517508	0.117532700101371	9.04278836417589	1.52725364336794E-19	2.96685829619668E-18	9.32803002176272	8.26168753014617
ENSG00000099812	MISP	126353	NM_173481,NR_135168	mitotic spindle positioning	3.55601887356825	68.3259004612688	0.259605171465415	7.05017920467346	1.78687512175976E-12	1.87250569375249E-11	6.73882122866887	4.89955503016436
ENSG00000099860	GADD45B	4616	NM_015675	growth arrest and DNA damage inducible beta	-2.58076669068724	1138.2797476107	0.31871402956635	-4.29162068918624	1.77373753234441E-5	6.83760599441971E-5	9.31257219706707	10.6800926535442
ENSG00000099864	PALM	5064	NM_001040134,NM_002579	paralemmin	-7.92375233614866	159.309760780931	0.615772618940202	-4.84949102376239	1.23778670415182E-6	5.8841303308179E-6	5.15948854045255	8.14404130018799
ENSG00000099875	MKNK2	2872	NM_017572,NM_199054	MAP kinase interacting serine/threonine kinase 2	2.72486136460588	1543.74190321882	0.37654751824135	3.84063832667658	1.22714800323721E-4	4.02772919523266E-4	11.1411848183519	9.69510306176424
ENSG00000099910	KLHL22	84861	NM_032775,NR_033825	kelch like family member 22	-2.37912187206587	259.721269184224	0.151448558522531	-8.25646139419744	1.50054732953964E-16	2.2916269785491E-15	7.26356903537406	8.51485449933295
ENSG00000099953	MMP11	4320	NM_005940,NR_133013	matrix metallopeptidase 11	-3.86775144302074	39.6820747174564	0.51444229368793	-3.79341883134087	1.48587216587919E-4	4.78570141017658E-4	4.03395934502148	5.97689196159849
ENSG00000099984	GSTT2	2953	NM_000854,NM_001302670,NR_126442,NR_126445,NR_126445_dup1,NR_126446	glutathione S-transferase theta 2 (gene/pseudogene)	-3.14622949916568	113.559461546694	0.370286360769492	-4.4657975178407	7.9771029637803E-6	3.27541067190115E-5	5.78011709565567	7.42765875726071
ENSG00000099999	RNF215	200312	NM_001017981	ring finger protein 215	-2.55103301499343	101.816112187099	0.374721085600642	-3.60556590506687	3.11473427984034E-4	9.27290169335599E-4	5.84010999414293	7.19324199177139
ENSG00000100003	SEC14L2	23541	NM_001204204,NM_001291932,NM_012429,NM_033382	SEC14 like lipid binding 2	-13.9009266502182	1600.13379742677	0.278685018512003	-13.6250924892436	2.84050189228382E-42	1.75472004395833E-40	7.74633103476217	11.5437785387788
ENSG00000100023	PPIL2	23759	NM_001317996,NM_014337,NM_148175,NM_148176	peptidylprolyl isomerase like 2	-2.00412572549002	463.93084082622	0.208121817478324	-4.81916326022612	1.4416155140397E-6	6.76973001746881E-6	8.2693110924076	9.27454645580648
ENSG00000100027	YPEL1	29799	NM_013313,NR_130910	yippee like 1	-9.32952053238374	23.2601328135342	0.714165666436335	-4.51128231257332	6.44368909939158E-6	2.68958712239807E-5	2.19583127946218	5.39021126438334
ENSG00000100097	LGALS1	3956	NM_002305	galectin 1	-2.28973127917971	6755.42591653688	0.0980204806995487	-12.19314867999	3.38100694150621E-34	1.49721651477811E-32	12.0040554888534	13.1989547401395
ENSG00000100100	PIK3IP1	113791	NM_001135911,NM_052880	phosphoinositide-3-kinase interacting protein 1	-5.4631986976869	40.7737792098052	0.490129608858563	-4.99815936608605	5.78801415334639E-7	2.91405521045618E-6	3.668624014807	6.10498884768635
ENSG00000100106	TRIOBP	11078	NM_001039141,NM_007032,NM_138632	TRIO and F-actin binding protein	-3.62927416629828	1591.95413177949	0.205105658002821	-9.06694171467359	1.22404355036204E-19	2.39288893429161E-18	9.4263022324948	11.285338862998
ENSG00000100124	ANKRD54	129138	NM_001349853,NM_138797,NR_036556,NR_146279,NR_146280	ankyrin repeat domain 54	-2.06400030555325	210.391792500537	0.216046798424175	-4.83896633489677	1.30516149756926E-6	6.16645135849643E-6	7.10213307916379	8.14666334499923
ENSG00000100162	CENPM	79019	NM_001002876,NM_001110215,NM_001304370,NM_001304371,NM_001304372,NM_001304373,NM_024053	centromere protein M	4.69655853201779	95.5631924958327	0.550512108991593	4.05368738090053	5.04165810658164E-5	1.77919696963199E-4	7.29963806426607	5.06950581856795
ENSG00000100196	KDELR3	11015	NM_006855,NM_016657	KDEL endoplasmic reticulum protein retention receptor 3	-4.14976469566895	848.590967852249	0.495608717617099	-4.14244031750529	3.43629807589977E-5	1.24758926616931E-4	8.36457234288797	10.4174115777607
ENSG00000100201	DDX17	10521	NM_001098504,NM_006386	DEAD-box helicase 17	-2.98082195870753	4771.62786916652	0.296960200393451	-5.30613262380013	1.11975500807751E-7	6.31139284890406E-7	11.2270661801216	12.8029543905402
ENSG00000100219	XBP1	7494	NM_001079539,NM_005080	X-box binding protein 1	2.19218261053922	1166.34290034656	0.374132532182017	3.02664933822761	0.00247280638560865	0.00596127275984289	10.6456212348332	9.51318891258619
ENSG00000100234	TIMP3	7078	NM_000362	TIMP metallopeptidase inhibitor 3	7.03868981785392	954.752588556356	0.169283504460854	16.6307220510203	4.17532110712805E-62	5.6071839433225E-60	10.7074871479451	7.89091361762684
ENSG00000100239	PPP6R2	9701	NM_001242898,NM_001242899,NM_001242900,NM_001351641,NM_001351642,NM_001351643,NM_001351644,NM_001351645,NM_001351646,NM_001351647,NM_001351648,NM_014678	protein phosphatase 6 regulatory subunit 2	-2.04684044875321	404.337681450014	0.142235419965239	-7.26541004269143	3.71908365749687E-13	4.18100806081654E-12	8.05196258763963	9.08557008711479
ENSG00000100288	CHKB	1120	NM_005198	choline kinase beta	-4.05978848402515	111.718961636489	0.364994385039845	-5.53817989387045	3.05631243714331E-8	1.87398214198042E-7	5.45940841517419	7.48734670802697
ENSG00000100299	ARSA	410	NM_000487,NM_001085425,NM_001085426,NM_001085427,NM_001085428	arylsulfatase A	-4.304710981989	246.380898861892	0.282925699887514	-7.44335484284802	9.81599524847277E-14	1.1627672223862E-12	6.53735913622787	8.64341515280029
ENSG00000100307	CBX7	23492	NM_001346743,NM_001346744,NM_175709	chromobox 7	-2.80700414767571	139.285531995325	0.410830646923592	-3.62444040324718	2.89587784810222E-4	8.69255850663337E-4	6.19328010646476	7.68226430813459
ENSG00000100342	APOL1	8542	NM_001136540,NM_001136541,NM_003661,NM_145343	apolipoprotein L1	31.5138816541933	199.117183093998	0.533577800758847	9.3293153387352	1.06556988383628E-20	2.25708384143238E-19	8.59220532254591	3.62078670809009
ENSG00000100344	PNPLA3	80339	NM_025225	patatin like phospholipase domain containing 3	-12.7980728436138	203.436635061685	0.236178707384507	-15.5723380766727	1.12228733334987E-54	1.09180000027855E-52	4.87630988751775	8.56034233415102
ENSG00000100345	MYH9	4627	NM_002473	myosin heavy chain 9	-2.64267630453864	26572.6283912563	0.337740857051267	-4.15111081193837	3.30865513162005E-5	1.20620932874493E-4	13.8326623782233	15.2346512647846
ENSG00000100364	KIAA0930	23313	NM_001009880,NM_015264	KIAA0930	-2.41103096724331	844.408175515485	0.214422708580144	-5.92124868405434	3.19506280715365E-9	2.27521619495005E-8	8.95154988862048	10.2212552384715
ENSG00000100379	KCTD17	79734	NM_001282684,NM_001282685,NM_001282686,NM_024681	potassium channel tetramerization domain containing 17	-2.50328094784186	108.088668514354	0.205606115972412	-6.43862275292582	1.2056243561969E-10	1.00917946617973E-9	5.95238405803733	7.26917503228506
ENSG00000100380	ST13	6767	NM_001278589,NM_003932	Hsp70 interacting protein,ST13	-2.51609146364689	2808.35078685071	0.192406439760064	-6.91860609722547	4.56109134319072E-12	4.55188073870124E-11	10.6413931659176	11.9727755061434
ENSG00000100395	L3MBTL2	83746	NM_031488	L3MBTL2 polycomb repressive complex 1 subunit	-2.8285193076041	459.789705818643	0.183881947580609	-8.15766331961998	3.4156803963921E-16	5.10904737256954E-15	7.90662814494415	9.4085910110092
ENSG00000100462	PRMT5	10419	NM_001039619,NM_001282953,NM_001282954,NM_001282955,NM_001282956,NM_006109	protein arginine methyltransferase 5	3.07867727422981	2011.31832624896	0.223900678746492	7.24567094784442	4.30303656613308E-13	4.8199471237148E-12	11.5681916843045	9.94564983424845
ENSG00000100479	POLE2	5427	NM_001197330,NM_001197331,NM_001348384,NM_001348385,NM_002692	DNA polymerase epsilon 2,accessory subunit	6.76682383319288	289.629966885769	0.715693080028841	3.8542762352103	1.16072486073448E-4	3.82216302088874E-4	8.97938034489723	6.2196646674578
ENSG00000100490	CDKL1	8814	NM_001282236,NM_004196	cyclin dependent kinase like 1	4.98371522877749	88.4416273488853	0.468112535561927	4.950137965946	7.41608903535351E-7	3.67532210316056E-6	7.2025474559647	4.88703827626928
ENSG00000100504	PYGL	5836	NM_001163940,NM_002863	glycogen phosphorylase L	3.95642116958426	2300.24023504725	0.163946216491311	12.1027252396656	1.02162313155956E-33	4.38269228833972E-32	11.8425407305637	9.85797455554135
ENSG00000100526	CDKN3	1033	NM_001130851,NM_001330173,NM_005192	cyclin dependent kinase inhibitor 3	6.11374242299574	664.985523228509	0.373824073886765	6.98739314570205	2.80040705011519E-12	2.87128872233803E-11	10.1585793292691	7.5468566453633
ENSG00000100567	PSMA3	5684	NM_002788,NM_152132,NR_038123	proteasome subunit alpha 3	2.77896556196852	1052.02790523193	0.212240125308406	6.94754563522637	3.71695849677482E-12	3.75188090095204E-11	10.5955356095681	9.12090539463161
ENSG00000100577	GSTZ1	2954	NM_001312660,NM_145870,NM_145871	glutathione S-transferase zeta 1	2.78102715875874	241.721917875627	0.300039957007213	4.91807107440467	8.74011805974086E-7	4.28168749516647E-6	8.47403452305028	6.99845291956446
ENSG00000100591	AHSA1	10598	NM_001321441,NM_012111	activator of HSP90 ATPase activity 1	2.47488088026478	1363.59455352875	0.282826109590727	4.62248372215429	3.79172573821542E-6	1.65069667003705E-5	10.9236516816398	9.61609420400928
ENSG00000100592	DAAM1	23002	NM_001270520,NM_014992	dishevelled associated activator of morphogenesis 1	-2.23555675482052	643.58472217582	0.239016954912293	-4.85586544665292	1.19862074762709E-6	5.71995339394849E-6	8.63405924904599	9.79746136826404
ENSG00000100600	LGMN	5641	NM_001008530,NM_005606	legumain	3.05067248535776	594.635607437857	0.312294802656358	5.15259072335096	2.56912258555357E-7	1.36993998897343E-6	9.80674251589359	8.19796107450999
ENSG00000100612	DHRS7	51635	NM_001322280,NM_001322281,NM_001322282,NM_016029	dehydrogenase/reductase 7	-2.39733635540025	466.084126674351	0.191739650524001	-6.57888097395178	4.7400201371413E-11	4.16225648858427E-10	8.1002819931248	9.36137494114437
ENSG00000100625	SIX4	51804	NM_017420	SIX homeobox 4	-4.1780671978481	645.86128412124	0.269992219522418	-7.64035237679503	2.16628042945646E-14	2.73664567545343E-13	7.96286642365396	10.0254547664741
ENSG00000100629	CEP128	145508	NM_152446	centrosomal protein 128	3.52747875806714	107.004796528249	0.273690222802605	6.64487527738033	3.03473941121536E-11	2.73880244160451E-10	7.38218439980868	5.56026974313688
ENSG00000100714	MTHFD1	4522	NM_005956	cyclohydrolase and formyltetrahydrofolate synthetase 1,methylenetetrahydrofolate dehydrogenase	2.32075645261183	2235.41747224221	0.321211818399098	3.78129028932479	1.56017618493395E-4	5.00674721165169E-4	11.6094583210338	10.3947086384871
ENSG00000100749	VRK1	7443	NM_003384	vaccinia related kinase 1	4.3592771149278	408.482745738202	0.497812699556827	4.26684357227637	1.98258070346286E-5	7.57180358308613E-5	9.3761752551278	7.25212158105765
ENSG00000100784	RPS6KA5	9252	NM_001322227,NM_001322228,NM_001322229,NM_001322230,NM_001322231,NM_001322232,NM_001322233,NM_001322234,NM_001322235,NM_001322236,NM_001322237,NM_001322238,NM_004755,NM_182398	ribosomal protein S6 kinase A5	4.48559943783574	76.0585308247451	0.295278221678236	7.33308667941163	2.24911362890262E-13	2.57771789286566E-12	6.95748445526519	4.79878269442881
ENSG00000100889	PCK2	5106	NM_001018073,NM_001291556,NM_001308054,NM_004563	mitochondrial,phosphoenolpyruvate carboxykinase 2	2.42740399924649	392.97161461954	0.597508690679735	2.14124791817795	0.0322540506716115	0.0578540644668641	9.1206107299518	7.84108869305674
ENSG00000100902	PSMA6	5687	NM_001282232,NM_001282233,NM_001282234,NM_002791,NR_104110	proteasome subunit alpha 6	2.40042118395369	1829.14031013914	0.101070094768583	12.4991232059966	7.54791581200674E-36	3.67143700225761E-34	11.334819079655	10.0705283631446
ENSG00000100911	PSME2	5721	NM_002818	proteasome activator subunit 2	3.58844653055427	896.511536736257	0.163569654147266	11.2695685130812	1.85476599013459E-29	6.41894504428931E-28	10.4536828098044	8.60963111915702
