ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval	Gene symbol	Gene description
ENSG00000130311	DDA1	1.53084513808225	855.430901626218	0.131945680263298	4.65591859038386	3.22539372819503E-6	1.42422228419763E-5	DDA1	DET1- and DDB1-associated protein 1 (Placenta cross-immune reaction antigen 1)(PCIA-1) [Source:UniProtKB/Swiss-Prot;Acc:Q9BW61]
ENSG00000130522	JUND	1.2221889805916	825.449348927675	0.465426628519816	0.621939873956611	0.53398140467415	0.620225651475898	JUND	Transcription factor jun-D  [Source:UniProtKB/Swiss-Prot;Acc:P17535]
ENSG00000132155	RAF1	1.17427172605082	1370.00622227266	0.107390450422072	2.15816476489773	0.030915023817603	0.0557761564349422	RAF1	RAF proto-oncogene serine/threonine-protein kinase (EC 2.7.11.1)(C-RAF)(cRaf)(Raf-1) [Source:UniProtKB/Swiss-Prot;Acc:P04049]
ENSG00000132341	RAN	1.63485952959972	4308.3156006213	0.305676249951425	2.31999274368895	0.0203412698795905	0.0386997827783093	RAN	GTP-binding nuclear protein Ran (GTPase Ran)(Ras-related nuclear protein)(Ras-like protein TC4)(Androgen receptor-associated protein 24) [Source:UniProtKB/Swiss-Prot;Acc:P62826]
ENSG00000132676	DAP3	1.14740188629525	1597.32203766435	0.151715972097992	1.30751424592881	0.191038119859643	0.267271653364952	DAP3	28S ribosomal protein S29, mitochondrial (S29mt)(MRP-S29)(Death-associated protein 3)(DAP-3)(Ionizing radiation resistance conferring protein) [Source:UniProtKB/Swiss-Prot;Acc:P51398]
ENSG00000133983	COX16	-1.13497721425645	436.029569026664	0.212879703595611	-0.858058947147284	0.390859914558849	0.482626769727829	COX16	COX16-like protein C14orf112, mitochondrial Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q9P0S2]
ENSG00000134248	LAMTOR5	1.15163733027136	689.632379850057	0.172210084439386	1.18277893149379	0.236896772520276	0.319491280917805	HBXIP	Hepatitis B virus X-interacting protein (HBX-interacting protein)(HBV X-interacting protein) [Source:UniProtKB/Swiss-Prot;Acc:O43504]
ENSG00000134453	RBM17	1.51619116482864	1110.11435669971	0.262817474372199	2.28467176576302	0.0223320813715894	0.0419511730798216	RBM17	Splicing factor 45 (45 kDa-splicing factor)(RNA-binding motif protein 17) [Source:UniProtKB/Swiss-Prot;Acc:Q96I25]
ENSG00000134717	BTF3L4	-1.0629094023575	1192.64572763986	0.142620373496709	-0.617153293600503	0.537133619476863	0.623192156077281	BTF3L4	Transcription factor BTF3 homolog 4 (Basic transcription factor 3-like 4) [Source:UniProtKB/Swiss-Prot;Acc:Q96K17]
ENSG00000134884	ARGLU1	-1.75502091109999	702.501444288313	0.269711836220239	-3.0087230569379	0.00262348140609978	0.00627917721277854	ARGLU1	Arginine and glutamate-rich protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9NWB6]
ENSG00000135441	BLOC1S1	-1.61559709417831	239.090971940972	0.127361168378418	-5.43389688653427	5.51364501273786E-8	3.26563202935648E-7	BLOC1S1	Biogenesis of lysosome-related organelles complex 1 subunit 1 (BLOC-1 subunit 1)(GCN5-like protein 1)(Protein RT14) [Source:UniProtKB/Swiss-Prot;Acc:P78537]
ENSG00000135930	EIF4E2	-1.13176269497601	1144.11665556665	0.17452263621067	-1.0231995874931	0.306213487938234	0.394913115185479	EIF4E2	Eukaryotic translation initiation factor 4E type 2 (eIF-4E type 2)(eIF4E type 2)(mRNA cap-binding protein type 3)(Eukaryotic translation initiation factor 4E-like 3)(Eukaryotic translation initiation factor 4E homologous protein)(mRNA cap-binding protein
ENSG00000135940	COX5B	1.24172828281055	1078.01422925916	0.171370822389182	1.82265283346598	0.0683559882124941	0.111181968715819	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial Precursor (Cytochrome c oxidase polypeptide Vb) [Source:UniProtKB/Swiss-Prot;Acc:P10606]
ENSG00000136003	ISCU	1.1297478472291	750.578047117978	0.175292438949573	1.00404106967961	0.315358818176763	0.404637885405951	ISCU	Iron-sulfur cluster assembly enzyme ISCU, mitochondrial Precursor (NifU-like N-terminal domain-containing protein)(NifU-like protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H1K1]
ENSG00000136156	ITM2B	-3.17562166715147	3113.67829261705	0.219033877798408	-7.61087308345226	2.72250477823003E-14	3.41487782081544E-13	ITM2B	Integral membrane protein 2B (Transmembrane protein BRI) [Contains ABri/ADan amyloid peptide] [Source:UniProtKB/Swiss-Prot;Acc:Q9Y287]
ENSG00000136521	NDUFB5	1.11291068059112	855.547256460416	0.170770958621239	0.903770825559931	0.366116934614963	0.457244624547176	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial Precursor (NADH-ubiquinone oxidoreductase SGDH subunit)(Complex I-SGDH)(CI-SGDH) [Source:UniProtKB/Swiss-Prot;Acc:O43674]
ENSG00000136709	WDR33	-1.11409777754458	917.555133830626	0.137792103820933	-1.13123938475206	0.257954349222781	0.342801547235394	WDR33	WD repeat-containing protein 33 (WD repeat-containing protein WDC146) [Source:UniProtKB/Swiss-Prot;Acc:Q9C0J8]
ENSG00000136930	PSMB7	1.71849590978588	1545.43771307485	0.16179264857134	4.82807114436301	1.37861845073767E-6	6.49117033493291E-6	PSMB7	Proteasome subunit beta type-7 Precursor (EC 3.4.25.1)(Proteasome subunit Z)(Macropain chain Z)(Multicatalytic endopeptidase complex chain Z) [Source:UniProtKB/Swiss-Prot;Acc:Q99436]
ENSG00000136942	RPL35	1.60457062886219	6813.55313858976	0.137380586207982	4.9656746515912	6.84626476434214E-7	3.40933499248074E-6	RPL35	60S ribosomal protein L35  [Source:UniProtKB/Swiss-Prot;Acc:P42766]
ENSG00000137210	TMEM14B	1.82445747370239	827.515445657348	0.174164650215131	4.98073244168418	6.33440678052081E-7	3.17105331334419E-6	TMEM14B	Transmembrane protein 14B  [Source:UniProtKB/Swiss-Prot;Acc:Q9NUH8]
ENSG00000139613	SMARCC2	-1.66873101091529	1827.36947821555	0.228075181895563	-3.2390697392538	0.00119920247636867	0.00312840933182748	SMARCC2	SWI/SNF complex subunit SMARCC2 (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2)(SWI/SNF complex 170 kDa subunit)(BRG1-associated factor 170) [Source:UniProtKB/Swiss-Prot;Acc:Q8TAQ2]
ENSG00000140319	SRP14	-1.9570979415138	2807.16072643619	0.0857037150427242	-11.3030801044142	1.26694883141035E-29	4.43432090993623E-28	SRP14	Signal recognition particle 14 kDa protein (SRP14)(18 kDa Alu RNA-binding protein) [Source:UniProtKB/Swiss-Prot;Acc:P37108]
ENSG00000140943	MBTPS1	-1.67203497882635	2161.51072106166	0.202402592420015	-3.66400953625311	2.48297534100528E-4	7.58959929196444E-4	MBTPS1	Membrane-bound transcription factor site-1 protease Precursor (EC 3.4.21.112)(S1P endopeptidase)(Site-1 protease)(Subtilisin/kexin-isozyme 1)(SKI-1) [Source:UniProtKB/Swiss-Prot;Acc:Q14703]
ENSG00000141002	TCF25	-2.46011662394417	949.46966952818	0.141708205616558	-9.16479538876464	4.96410567942249E-20	1.00214911224289E-18	TCF25	Transcription factor 25 (Nuclear localized protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q9BQ70]
ENSG00000141076	UTP4	2.13744646678998	1040.30572549792	0.326937264504566	3.35198341257221	8.0234825906413E-4	0.002182041105159	CIRH1A	Cirhin  [Source:UniProtKB/Swiss-Prot;Acc:Q969X6]
ENSG00000142192	APP	-1.43588430203708	9397.53271806045	0.25554724385551	-2.04243841265398	0.0411080626958604	0.0714633621228867	APP	Amyloid beta A4 protein Precursor (Alzheimer disease amyloid protein)(ABPP)(APPI)(APP)(PreA4)(Cerebral vascular amyloid peptide)(CVAP)(Protease nexin-II)(PN-II) [Contains Soluble APP-alpha(S-APP-alpha);Soluble APP-beta(S-APP-beta);C99;Beta-amyloid protei
ENSG00000142534	RPS11	-1.20126710714247	13025.7017077953	0.116274935580489	-2.2752708924038	0.0228896844334137	0.0428682812149199	RPS11	40S ribosomal protein S11  [Source:UniProtKB/Swiss-Prot;Acc:P62280]
ENSG00000143256	PFDN2	1.60576830496426	775.775388310959	0.276793298479104	2.46849814031762	0.0135681357083235	0.0270858416008593	PFDN2	Prefoldin subunit 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9UHV9]
ENSG00000143420	ENSA	-1.09911777589635	1440.50137555842	0.156241586001906	-0.872661305840467	0.3828477143053	0.474574446698303	ENSA	Alpha-endosulfine (ARPP-19e) [Source:UniProtKB/Swiss-Prot;Acc:O43768]
ENSG00000143569	UBAP2L	-1.23679842542234	5356.80071794572	0.176073377858631	-1.74137846049908	0.0816172612488049	0.129678660330373	UBAP2L	Ubiquitin-associated protein 2-like (Protein NICE-4) [Source:UniProtKB/Swiss-Prot;Acc:Q14157]
ENSG00000143614	GATAD2B	-1.72970651807913	1128.0563648435	0.149598755801059	-5.28431717325179	1.26174484852558E-7	7.06657189643408E-7	GATAD2B	Transcriptional repressor p66-beta (p66/p68)(GATA zinc finger domain-containing protein 2B) [Source:UniProtKB/Swiss-Prot;Acc:Q8WXI9]
ENSG00000143878	RHOB	1.53652772317086	1071.05800031305	0.510484418433137	1.21389365661707	0.224788335543543	0.306040309833011	RHOB	Rho-related GTP-binding protein RhoB Precursor (H6) [Source:UniProtKB/Swiss-Prot;Acc:P62745]
ENSG00000144381	HSPD1	2.6844268608649	5820.09011975534	0.274293300189469	5.19376192268921	2.06086655982729E-7	1.11577591352612E-6	HSPD1	60 kDa heat shock protein, mitochondrial Precursor (Heat shock protein 60)(HSP-60)(Hsp60)(60 kDa chaperonin)(Chaperonin 60)(CPN60)(Mitochondrial matrix protein P1)(P60 lymphocyte protein)(HuCHA60) [Source:UniProtKB/Swiss-Prot;Acc:P10809]
ENSG00000144591	GMPPA	1.34808906522427	425.723174428637	0.416378582155337	1.03491349883342	0.30070930994584	0.389318193899282	GMPPA	Mannose-1-phosphate guanyltransferase alpha (EC 2.7.7.13)(GTP-mannose-1-phosphate guanylyltransferase alpha)(GDP-mannose pyrophosphorylase A) [Source:UniProtKB/Swiss-Prot;Acc:Q96IJ6]
ENSG00000145425	RPS3A	-1.10557555620404	6717.73757016737	0.128768320250385	-1.12448173237285	0.260808715913279	0.345925033291312	RPS3A	40S ribosomal protein S3a  [Source:UniProtKB/Swiss-Prot;Acc:P61247]
ENSG00000145741	BTF3	1.12551238607996	8625.28210530335	0.0887925472155085	1.92112895566194	0.0547154519626563	0.0917742884874584	BTF3	Transcription factor BTF3 (RNA polymerase B transcription factor 3) [Source:UniProtKB/Swiss-Prot;Acc:P20290]
ENSG00000146587	RBAK	-1.26196922439691	401.819500199314	0.118247852211683	-2.83875538974482	0.00452898606254627	0.0102471934182078	RBAK	RB-associated KRAB zinc finger protein (RB-associated KRAB repressor)(hRBaK)(Zinc finger protein 769) [Source:UniProtKB/Swiss-Prot;Acc:Q9NYW8]
ENSG00000146701	MDH2	1.79200972414846	2976.9573993238	0.141083538592787	5.96510744230511	2.44473121313538E-9	1.76326060351942E-8	MDH2	Malate dehydrogenase, mitochondrial Precursor (EC 1.1.1.37) [Source:UniProtKB/Swiss-Prot;Acc:P40926]
ENSG00000146731	CCT6A	1.81118618971725	4470.43624578206	0.339301228259697	2.52558726998865	0.0115505089569857	0.0235761668864296	CCT6A	T-complex protein 1 subunit zeta (TCP-1-zeta)(CCT-zeta)(CCT-zeta-1)(Tcp20)(HTR3)(Acute morphine dependence-related protein 2) [Source:UniProtKB/Swiss-Prot;Acc:P40227]
ENSG00000147533	GOLGA7	-1.19313250390776	755.429382571393	0.0911004306485009	-2.79641127174744	0.00516735974595047	0.0115302022144154	GOLGA7	Golgin subfamily A member 7 (Golgi complex-associated protein of 16 kDa) [Source:UniProtKB/Swiss-Prot;Acc:Q7Z5G4]
ENSG00000147677	EIF3H	-1.6385724336813	4123.24442454768	0.132578841384951	-5.37370399151921	7.71354487442411E-8	4.46910341044748E-7	EIF3H	Eukaryotic translation initiation factor 3 subunit H (eIF3h)(Eukaryotic translation initiation factor 3 subunit 3)(eIF-3 gamma)(eIF3 p40 subunit) [Source:UniProtKB/Swiss-Prot;Acc:O15372]
ENSG00000148291	SURF2	1.77710432874868	172.867750914793	0.37170317471464	2.23169570994031	0.0256350809871228	0.0472859697814127	SURF2	Surfeit locus protein 2 (Surf-2) [Source:UniProtKB/Swiss-Prot;Acc:Q15527]
ENSG00000150459	SAP18	-1.08763197893737	1237.4087881933	0.104488816237134	-1.15984159922038	0.246113303761022	0.329797165723149	SAP18	Histone deacetylase complex subunit SAP18 (Sin3-associated polypeptide, 18 kDa)(Sin3-associated polypeptide p18)(Cell growth-inhibiting protein 38)(2HOR0202) [Source:UniProtKB/Swiss-Prot;Acc:O00422]
ENSG00000152234	ATP5A1	1.12758322959989	5539.12941318038	0.11499210027372	1.50648545205016	0.13194259895919	0.195180892018773	ATP5A1	ATP synthase subunit alpha, mitochondrial Precursor  [Source:UniProtKB/Swiss-Prot;Acc:P25705]
ENSG00000153187	HNRNPU	1.12960206927918	10852.6789688729	0.196400214855996	0.895185561158807	0.370687901902039	0.462190839438863	HNRNPU	Heterogeneous nuclear ribonucleoprotein U (hnRNP U)(Scaffold attachment factor A)(SAF-A)(p120)(pp120) [Source:UniProtKB/Swiss-Prot;Acc:Q00839]
ENSG00000154945	ANKRD40	1.22301080278673	1017.54992026455	0.188876229371839	1.5377114850977	0.124119174207023	0.185114968291619	ANKRD40	Ankyrin repeat domain-containing protein 40  [Source:UniProtKB/Swiss-Prot;Acc:Q6AI12]
ENSG00000156052	GNAQ	-1.70953030844039	1084.02531235076	0.177587914345468	-4.35615229527021	1.32368694554526E-5	5.20998796183869E-5	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha (Guanine nucleotide-binding protein alpha-q) [Source:UniProtKB/Swiss-Prot;Acc:P50148]
ENSG00000156639	ZFAND3	1.83391537071964	2001.74772838423	0.279530070811983	3.12999264159238	0.00174810681966548	0.00438001617460293	ZFAND3	AN1-type zinc finger protein 3 (Testis-expressed sequence 27) [Source:UniProtKB/Swiss-Prot;Acc:Q9H8U3]
ENSG00000156875	MFSD14A	1.14926446283382	1195.85729060921	0.113169324950445	1.77354439328959	0.0761385425787542	0.122151888528829	HIAT1	Hippocampus abundant transcript 1 protein (Putative tetracycline transporter-like protein) [Source:UniProtKB/Swiss-Prot;Acc:Q96MC6]
ENSG00000158019	BABAM2	-1.35072975695203	427.188994435626	0.145262937210407	-2.98588937514396	0.00282754910539279	0.00671193813533704	BRE	Protein BRE (Brain and reproductive organ-expressed protein)(BRCA1/BRCA2-containing complex subunit 45) [Source:UniProtKB/Swiss-Prot;Acc:Q9NXR7]
ENSG00000158545	ZC3H18	-1.11366296142399	905.39683369821	0.197945859641254	-0.78462202888902	0.432675210324746	0.523677725662445	ZC3H18	Zinc finger CCCH domain-containing protein 18 (Nuclear protein NHN1) [Source:UniProtKB/Swiss-Prot;Acc:Q86VM9]
ENSG00000159377	PSMB4	-1.00759299117416	2189.08623919463	0.157100809215614	-0.069464898841695	0.944619571803376	0.965719893635257	PSMB4	Proteasome subunit beta type-4 Precursor (Proteasome beta chain)(EC 3.4.25.1)(Macropain beta chain)(Multicatalytic endopeptidase complex beta chain)(Proteasome chain 3)(HSN3)(HsBPROS26) [Source:UniProtKB/Swiss-Prot;Acc:P28070]
ENSG00000159658	EFCAB14	-1.66023183846477	1998.33316079434	0.0914741585255901	-7.99553369575843	1.29013786581864E-15	1.83214406117118E-14	KIAA0494	Uncharacterized calcium-binding protein KIAA0494  [Source:UniProtKB/Swiss-Prot;Acc:O75071]
ENSG00000160014	CALM3	1.64700799995856	4228.59557315725	0.385315440068378	1.86820326356347	0.0617337440741643	0.101709615686932	CALM3	Calmodulin (CaM) [Source:UniProtKB/Swiss-Prot;Acc:P62158]
ENSG00000160072	ATAD3B	2.10465211832067	280.912606880079	0.61598640409769	1.74286604417785	0.0813570165716627	0.129398292963812	ATAD3B	ATPase family AAA domain-containing protein 3B  [Source:UniProtKB/Swiss-Prot;Acc:Q5T9A4]
ENSG00000160613	PCSK7	-2.27493291499239	275.631970707789	0.282878708353264	-4.1919874758967	2.76521265082114E-5	1.02564401984074E-4	PCSK7	Proprotein convertase subtilisin/kexin type 7 Precursor (EC 3.4.21.-)(Proprotein convertase PC7)(Subtilisin/kexin-like protease PC7)(Prohormone convertase PC7)(hPC8)(PC8)(Lymphoma proprotein convertase) [Source:UniProtKB/Swiss-Prot;Acc:Q16549]
ENSG00000160752	FDPS	-1.39755860091706	1644.22796709664	0.225273599921971	-2.14365455176964	0.032060576298173	0.0575990141288246	FDPS	Farnesyl pyrophosphate synthetase (FPP synthetase)(FPS)(Farnesyl diphosphate synthetase) [Includes Dimethylallyltranstransferase(EC 2.5.1.1);Geranyltranstransferase(EC 2.5.1.10)] [Source:UniProtKB/Swiss-Prot;Acc:P14324]
ENSG00000162191	UBXN1	-1.34522944794439	1021.79912339561	0.230525781133388	-1.85598445322965	0.0634557740657759	0.10411634642532	UBXN1	UBX domain-containing protein 1 (SAPK substrate protein 1)(UBA/UBX 33.3 kDa protein) [Source:UniProtKB/Swiss-Prot;Acc:Q04323]
ENSG00000162734	PEA15	-1.572560744957	6599.48940936543	0.53202011476071	-1.2276147622212	0.219591617527723	0.300083445919148	PEA15	Astrocytic phosphoprotein PEA-15 (Phosphoprotein enriched in diabetes)(PED) [Source:UniProtKB/Swiss-Prot;Acc:Q15121]
ENSG00000162736	NCSTN	-1.35629368075326	3558.46081198625	0.251645320207942	-1.74717972635007	0.0806061672846182	0.128336236701219	NCSTN	Nicastrin Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q92542]
ENSG00000163374	YY1AP1	-1.47276737380442	1208.79701986899	0.0861206122576229	-6.48543429394184	8.84765524761916E-11	7.52324711523295E-10	YY1AP1	YY1-associated protein 1 (Hepatocellular carcinoma susceptibility protein)(Hepatocellular carcinoma-associated protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q9H869]
ENSG00000163527	STT3B	1.67324562161344	4262.67668110315	0.188873689627709	3.9319888369195	8.42459786787238E-5	2.8528925933144E-4	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B (Oligosaccharyl transferase subunit STT3B)(STT3-B)(EC 2.4.1.119)(Source of immunodominant MHC-associated peptides homolog) [Source:UniProtKB/Swiss-Prot;Acc:Q8TCJ2]
ENSG00000163634	THOC7	1.41102905189366	1079.0981239233	0.226192027791926	2.19613262659942	0.028082451922359	0.0512570089379148	THOC7	THO complex subunit 7 homolog (Ngg1-interacting factor 3-like protein 1-binding protein 1)(NIF3L1-binding protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q6I9Y2]
ENSG00000163636	PSMD6	1.47173916133418	1040.0892213122	0.270103017408673	2.06410875475963	0.0390074060840561	0.0683016584705942	PSMD6	26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit S10)(p42A)(Proteasome regulatory particle subunit p44S10)(Phosphonoformate immuno-associated protein 4)(Breast cancer-associated protein SGA-113M) [Source:UniProtKB/Swiss-P
ENSG00000163807	KIAA1143	-1.23593707446344	968.428158717223	0.101507034844277	-3.01068091812989	0.00260662611135947	0.00624367305270382	KIAA1143	Uncharacterized protein KIAA1143  [Source:UniProtKB/Swiss-Prot;Acc:Q96AT1]
ENSG00000163961	RNF168	1.21430877311004	462.271815368195	0.106087366360806	2.64060957277908	0.00827570270428181	0.0175500011863031	RNF168	RING finger protein 168  [Source:UniProtKB/Swiss-Prot;Acc:Q8IYW5]
ENSG00000164758	MED30	1.45450154113504	133.624983893131	0.224161371349723	2.41132012090098	0.0158948903272089	0.0311112950060507	MED30	Mediator of RNA polymerase II transcription subunit 30 (Mediator complex subunit 30)(Thyroid hormone receptor-associated protein 6)(Thyroid hormone receptor-associated protein complex 25 kDa component)(Trap25)(TRAP/Mediator complex component TRAP25) [Sou
ENSG00000164961	WASHC5	-3.89409372104845	1181.69355429059	0.119611260134037	-16.3971820405686	2.00316806488229E-60	2.45041004372482E-58	KIAA0196	Strumpellin  [Source:UniProtKB/Swiss-Prot;Acc:Q12768]
ENSG00000164985	PSIP1	-2.84690403463441	1496.15042552223	0.170691077025135	-8.8428398769662	9.33159134936241E-19	1.73110827509568E-17	PSIP1	PC4 and SFRS1-interacting protein (Lens epithelium-derived growth factor)(Transcriptional coactivator p75/p52)(Dense fine speckles 70 kDa protein)(DFS 70)(CLL-associated antigen KW-7) [Source:UniProtKB/Swiss-Prot;Acc:O75475]
ENSG00000165527	ARF6	1.86036404231733	3571.44879868524	0.184970658010267	4.84176771618501	1.28689145535089E-6	6.09645089373474E-6	ARF6	ADP-ribosylation factor 6  [Source:UniProtKB/Swiss-Prot;Acc:P62330]
ENSG00000165792	METTL17	1.65992825758846	368.308995664975	0.225591243466643	3.24090987812072	0.00119148845734388	0.00311247571241087	METT11D1	Protein RSM22 homolog, mitochondrial Precursor (EC 2.1.1.-)(Methyltransferase 11 domain-containing protein 1)(False p73 target gene protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H7H0]
ENSG00000167118	URM1	-1.01229184633772	733.258022093936	0.104341777983364	-0.168918749758025	0.865860550949676	0.905511012949319	URM1	Ubiquitin-related modifier 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q9BTM9]
ENSG00000167522	ANKRD11	1.03846148950429	1835.22698217232	0.170940223189115	0.318519041289069	0.75009125332111	0.812927845156343	ANKRD11	Ankyrin repeat domain-containing protein 11 (Ankyrin repeat-containing cofactor 1) [Source:UniProtKB/Swiss-Prot;Acc:Q6UB99]
ENSG00000168653	NDUFS5	1.04823960033256	1766.65983680462	0.174569366895633	0.389349622864108	0.697017532756381	0.768280097886081	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (NADH-ubiquinone oxidoreductase 15 kDa subunit)(Complex I-15 kDa)(CI-15 kDa) [Source:UniProtKB/Swiss-Prot;Acc:O43920]
ENSG00000168818	STX18	1.24995597059471	420.163468911938	0.174091669151087	1.84889534782561	0.0644729255945481	0.105644959644648	STX18	Syntaxin-18 (Cell growth-inhibiting gene 9 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9P2W9]
ENSG00000168906	MAT2A	-1.50272144487863	3933.90273372835	0.108897907946194	-5.39567395662908	6.82668148034796E-8	3.98035156629066E-7	MAT2A	S-adenosylmethionine synthetase isoform type-2 (AdoMet synthetase 2)(EC 2.5.1.6)(Methionine adenosyltransferase 2)(Methionine adenosyltransferase II)(MAT-II) [Source:UniProtKB/Swiss-Prot;Acc:P31153]
ENSG00000168958	MFF	-1.59281049264883	882.111813160029	0.174239960831361	-3.85430888965087	1.16056996622627E-4	3.82216302088874E-4	MFF	Mitochondrial fission factor  [Source:UniProtKB/Swiss-Prot;Acc:Q9GZY8]
ENSG00000169020	ATP5I	-1.19748996776959	488.866077482784	0.127768358747652	-2.03503881611913	0.0418469674552888	0.0725437467251429	ATP5I	ATP synthase subunit e, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P56385]
ENSG00000170889	RPS9	-1.26387501680518	3641.43222343248	0.2053410096352	-1.64533039289473	0.0999016954327503	0.153709271117264	RPS9	40S ribosomal protein S9  [Source:UniProtKB/Swiss-Prot;Acc:P46781]
ENSG00000173465	SSSCA1	1.7744756155835	205.671534129107	0.295740014273746	2.79770308187467	0.00514674009790536	0.0114924948327527	SSSCA1	Sjoegren syndrome/scleroderma autoantigen 1 (Autoantigen p27) [Source:UniProtKB/Swiss-Prot;Acc:O60232]
ENSG00000173660	UQCRH	1.32637288505102	1356.67739015429	0.0767578012768285	5.30872969984373	1.10391901521573E-7	6.23350979569944E-7	UQCRH	Cytochrome b-c1 complex subunit 6, mitochondrial Precursor (Ubiquinol-cytochrome c reductase complex 11 kDa protein)(Cytochrome c1 non-heme 11 kDa protein)(Mitochondrial hinge protein)(Complex III subunit VIII)(Complex III subunit 6) [Source:UniProtKB/Sw
ENSG00000174231	PRPF8	1.33554177175747	7281.08263745235	0.0843506461799382	4.94868882189604	7.47150861497492E-7	3.70130268396211E-6	PRPF8	Pre-mRNA-processing-splicing factor 8 (Splicing factor Prp8)(PRP8 homolog)(220 kDa U5 snRNP-specific protein)(p220) [Source:UniProtKB/Swiss-Prot;Acc:Q6P2Q9]
ENSG00000175550	DRAP1	1.17811523500424	1528.45302349329	0.288395266507318	0.819988009120956	0.412222942878228	0.504208935675725	DRAP1	Dr1-associated corepressor (Dr1-associated protein 1)(Negative co-factor 2-alpha)(NC2-alpha) [Source:UniProtKB/Swiss-Prot;Acc:Q14919]
ENSG00000176946	THAP4	-1.03205698181774	703.06398280055	0.160936867747276	-0.282860152051727	0.777284041659083	0.835000811642289	THAP4	THAP domain-containing protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q8WY91]
ENSG00000177700	POLR2L	1.10521271382028	1830.3624027431	0.233433274273367	0.618266885292029	0.536399426748583	0.622507506808073	POLR2L	DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5)(DNA-directed RNA polymerase III subunit L)(RPB10)(DNA-directed RNA polymerase II 7.6 kDa polypeptide)(RPB7.6) [Source:UniProtKB/Swiss-Prot;Acc:P62875
ENSG00000177963	RIC8A	1.36545862049962	1616.36628061332	0.263472804222377	1.70562421416804	0.088078068066085	0.138272494403619	RIC8A	Synembryn-A (Protein Ric-8A) [Source:UniProtKB/Swiss-Prot;Acc:Q9NPQ8]
ENSG00000178188	SH2B1	-1.99991829048092	422.68254725334	0.259094713551144	-3.85936495628108	1.13682056998887E-4	3.74744347444302E-4	SH2B1	SH2B adapter protein 1 (SH2 domain-containing protein 1B)(Pro-rich, PH and SH2 domain-containing signaling mediator)(PSM) [Source:UniProtKB/Swiss-Prot;Acc:Q9NRF2]
ENSG00000178878	APOLD1	-1.58784861396931	69.6968193261897	0.394744705426579	-1.68988554584197	0.0910498533970232	0.142252572797625	APOLD1	Apolipoprotein L domain-containing protein 1 (Vascular early response gene protein) [Source:UniProtKB/Swiss-Prot;Acc:Q96LR9]
ENSG00000178982	EIF3K	1.5523250226373	1419.07007428354	0.11066974600905	5.73264763467365	9.88749060113739E-9	6.47376504382896E-8	EIF3K	Eukaryotic translation initiation factor 3 subunit K (eIF3k)(Eukaryotic translation initiation factor 3 subunit 12)(eIF-3 p25)(eIF-3 p28)(Muscle-specific gene M9 protein)(PLAC-24) [Source:UniProtKB/Swiss-Prot;Acc:Q9UBQ5]
ENSG00000179010	MRFAP1	-1.23695187264884	3300.44935054507	0.114233605246639	-2.68563150338215	0.00723928807293692	0.015609320094439	MRFAP1	MORF4 family-associated protein 1 (Protein PGR1)(Protein associated with MRG of 14 kDa) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y605]
ENSG00000182087	TMEM259	1.11845423356554	1391.01437514761	0.131197665061876	1.23101446483048	0.218317454334665	0.298738747181835	C19orf6	Membralin  [Source:UniProtKB/Swiss-Prot;Acc:Q4ZIN3]
ENSG00000182117	NOP10	1.52028588102893	914.862940896253	0.193198668204622	3.12808905626794	0.00175946861064319	0.00440312632864019	NOLA3	H/ACA ribonucleoprotein complex subunit 3 (Nucleolar protein family A member 3)(snoRNP protein NOP10) [Source:UniProtKB/Swiss-Prot;Acc:Q9NPE3]
ENSG00000182512	GLRX5	1.92677040521398	561.443465455315	0.206136387788068	4.59009047296259	4.4305392663069E-6	1.91262448061571E-5	GLRX5	Glutaredoxin-related protein 5  [Source:UniProtKB/Swiss-Prot;Acc:Q86SX6]
